id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress
016998b2-257a-4aba-857b-92c193ca6b0f,2258,2,00:06:55.831,51,55,Dribbled Past,84,Hungary,Regular Play,Germany,Florian Wirtz,Right Wing,"[91.2, 68.2]",0.0,"['5f1ae0b8-5016-42aa-a0da-00db6a5171a3', '69d4aac8-502a-4aef-96a5-a54b0c1224d8']",3930168,916,770,40724,
afeeb803-d29c-438a-8324-1b220cdf3a4a,3149,2,00:29:03.881,74,3,Dribbled Past,118,Germany,Regular Play,Hungary,László Kleinheisler,Left Defensive Midfield,"[28.1, 20.0]",0.0,"['512d1fa4-fdfe-488a-a475-61d48bb4d172', '9ad40b5f-3c99-41ef-bf42-59397ed39434']",3930168,770,916,16502,
abcbb0b9-1451-452f-bfd5-48ef97e330fd,3207,2,00:31:58.895,76,58,Dribbled Past,121,Hungary,From Goal Kick,Germany,Leroy Sané,Right Wing,"[84.7, 76.7]",0.0,"['05874fdc-afb1-404b-9515-49e4890cc1c4', '26104318-aab5-43aa-8772-23146c7ed347', 'ec0df4db-516a-49c5-bfe0-c833ae44b49a']",3930168,916,770,3053,
953da660-a110-402f-9ffe-f547fc0c7acd,3615,2,00:40:50.691,85,50,Dribbled Past,136,Germany,From Throw In,Hungary,Roland Sallai,Right Wing Back,"[25.9, 58.5]",0.0,"['622ab8e2-aabf-48a8-b125-d510431816e2', '78d31e7c-e416-4a84-8cc1-777c65510dc5']",3930168,770,916,19316,
d1344785-5b45-4ab3-b367-ca67289140a5,3688,2,00:42:51.772,87,51,Dribbled Past,140,Germany,From Counter,Hungary,Márton Dárdai,Left Center Back,"[24.0, 17.5]",0.0,"['82f4c401-8b2c-4fd3-84ba-b212d28ffe24', 'bdbe92a5-405e-403d-9ae0-34dc6c85af13']",3930168,770,916,40920,
4d451f43-7a1c-4037-a59a-7d4004a62fb8,299,1,00:06:50.749,6,50,Dribbled Past,15,France,From Throw In,Austria,Maximilian Wöber,Left Center Back,"[40.4, 10.9]",0.0,['dcbdd4fb-6323-45c4-8775-3125c2566e31'],3930165,771,915,8068,
d2735b12-8f11-4183-b380-96a0a150e0bf,345,1,00:07:53.491,7,53,Dribbled Past,17,France,From Throw In,Austria,Stefan Posch,Right Back,"[60.8, 71.7]",0.0,"['3d91e85e-4b69-4439-b279-5e80c0d1c85f', '47b9f226-f9cb-45a3-9c2f-fee8f1207f03', '9da72ecc-48db-4bc7-921b-ad59ba051821']",3930165,771,915,11821,
6dbdf634-9de6-4233-80e7-0ef509d22c5d,677,1,00:15:29.740,15,29,Dribbled Past,33,France,From Free Kick,Austria,Michael Gregoritsch,Center Forward,"[104.6, 73.9]",0.0,"['15258119-6159-4b09-b22e-d2d0080442bc', '6b301021-1bc7-4ec4-91a9-36b549477658']",3930165,771,915,8309,
448d5d92-1654-4b0a-ad4e-ff6262ce675a,690,1,00:15:42.461,15,42,Dribbled Past,33,France,From Free Kick,Austria,Philipp Mwene,Left Back,"[25.9, 12.0]",0.0,"['1fec73c0-d080-4975-b0dd-b6c599363494', '2fe67323-d30d-4031-9d45-2300f1583fa4']",3930165,771,915,13315,
f492e4fc-211e-460e-929d-30a71334e924,753,1,00:18:09.433,18,9,Dribbled Past,37,France,From Counter,Austria,Florian Grillitsch,Left Defensive Midfield,"[63.5, 34.2]",0.0,"['0f5d9d96-95af-475f-8f57-7f7de595c136', '7bdd8809-6ba8-4599-a7cd-210125ccd776']",3930165,771,915,11396,True
03db08c3-3d25-4ba2-bba6-573ad4b09988,797,1,00:19:26.280,19,26,Dribbled Past,38,France,From Corner,Austria,Stefan Posch,Right Back,"[6.1, 69.8]",0.0,"['535a5b42-3cf1-483c-adc6-a9bb5a769e07', 'b4a988eb-5bdb-45e9-8ec3-eb2914369500']",3930165,771,915,11821,
85bfaa36-f06c-4bc5-a504-742a5b2906b9,935,1,00:23:27.806,23,27,Dribbled Past,44,France,From Keeper,Austria,Nicolas Seiwald,Right Defensive Midfield,"[67.6, 70.4]",0.0,"['5f1642ae-ca8a-4bdd-b2fe-616b4e8ca4ac', '85ce6040-a246-4f33-9160-e75b6c8e1901', '87d0b81e-5284-4b74-9ea5-2e8ea267b476']",3930165,771,915,39460,
f9907b23-1a7e-4cf2-b9ac-92b35bccab3d,964,1,00:24:03.323,24,3,Dribbled Past,45,Austria,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,"[14.0, 66.5]",0.0,"['0ff3bc84-0a50-4b55-bcb5-14c2ecb216b6', '5e4f561d-7505-4a8e-9190-b8ccd3756782', 'aaa829e4-6761-4c1d-a7bf-f683ef11bcd6']",3930165,915,771,3026,
e9aa2bc3-e4ad-4897-bbc4-e96a84ee5074,1500,1,00:37:29.205,37,29,Dribbled Past,75,France,Regular Play,Austria,Philipp Mwene,Left Back,"[4.9, 20.9]",0.0,"['3a5d0641-4755-4882-b1ab-a86d873858eb', '4769bd1f-88fe-480b-b524-fcb4f9c98948']",3930165,771,915,13315,
f1c57d89-660c-4e55-b987-a0e5d3911a02,2695,2,00:23:01.055,68,1,Dribbled Past,122,France,Regular Play,France,William Saliba,Left Center Back,"[22.6, 6.0]",0.0,"['09f97cd6-beb0-4d3c-ad58-41ccfb23c2b2', 'bb19bc29-a317-4ea3-9f4c-45d206d45f92']",3930165,771,771,17592,True
57a51328-ef77-4993-82f9-350fdb7e2a0d,2718,2,00:23:24.529,68,24,Dribbled Past,123,Austria,Regular Play,France,Jules Koundé,Right Back,"[33.5, 63.7]",0.0,"['8dbeb7e0-eaee-4242-992e-e4371006c03a', 'f0d0a817-c43f-42a9-81ee-5ed8cf653563', 'ff254368-ae34-4774-a92a-10807820435f']",3930165,915,771,4445,
2ddb0c90-6f68-4148-9d01-b74157ebd584,2785,2,00:24:38.711,69,38,Dribbled Past,125,France,Regular Play,Austria,Patrick Wimmer,Right Wing,"[52.4, 73.2]",0.0,"['b543517e-d6c7-4923-871a-f7f39cf1f92f', 'bdb6e8c3-b011-4bc1-8bf7-b5aaf07ed766']",3930165,771,915,33297,
64f629c9-5559-471d-9651-63bc7c2a3e45,2861,2,00:27:01.352,72,1,Dribbled Past,129,France,From Throw In,Austria,Konrad Laimer,Right Defensive Midfield,"[75.1, 76.1]",0.0,"['0e4b87a8-40a3-44e2-a190-14e22e03d49b', '84074c33-8fac-4168-ad3d-4d1506a3edb3']",3930165,771,915,8506,
b6d91e61-5924-4edb-a017-1d71afc4d63c,3270,2,00:39:38.725,84,38,Dribbled Past,151,Austria,Regular Play,France,William Saliba,Left Center Back,"[57.7, 20.7]",0.0,"['b51cb5cb-6ee2-4c12-975f-f03abcfd7765', 'd4d0daae-f8b1-4fa2-b9cd-8ac127a657cf', 'de94d225-2251-49c0-88bc-d029d26435c8']",3930165,915,771,17592,
8b99ef0a-2a49-43a1-8db8-0d82fe94f891,3597,2,00:51:32.698,96,32,Dribbled Past,169,France,From Free Kick,Austria,Gernot Trauner,Left Center Back,"[7.1, 20.2]",0.0,"['0e32b6df-dfbd-4f48-94a0-92fb8671f3a5', '41525219-304b-4150-afb9-f03bebf2c10b', '4cbf195c-662e-4e1e-9441-280d384d03f6']",3930165,771,915,8778,
237b39af-8207-4c56-9259-233c79c0e83c,3645,2,00:52:15.451,97,15,Dribbled Past,170,Austria,Regular Play,France,Youssouf Fofana,Right Center Midfield,"[49.5, 19.1]",0.0,"['7bcbb9ef-bfb6-439b-b46e-a190047c966c', 'fa021d46-494d-4af2-a0b8-14e8005ca7da']",3930165,915,771,11990,
4137b8d9-37e2-4d07-84a7-baff0890f795,3677,2,00:53:24.573,98,24,Dribbled Past,172,France,Regular Play,Austria,Patrick Wimmer,Right Wing,"[23.8, 63.5]",0.0,"['06d18849-e373-4db4-80b5-11836605a9c7', '83718e87-6be9-4e6f-bcad-16ef6c4a627b']",3930165,771,915,33297,
87168750-89ab-472b-8efb-08b6d3861d0b,123,1,00:02:03.407,2,3,Dribbled Past,5,Belgium,Regular Play,Slovakia,Dávid Hancko,Left Back,"[75.4, 11.3]",0.0,"['4b636f09-1dff-4e24-abc8-a4a0982939f5', '5524b088-0ce5-44ba-919f-838f1acb9b81']",3930164,782,908,16879,
8f26dd9a-fbbc-4281-af14-e71102c5aa2f,127,1,00:02:04.716,2,4,Dribbled Past,5,Belgium,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[68.1, 4.6]",0.0,"['6c3f756d-628c-4578-92a4-fda9bfcd324d', '985bb608-893c-4488-826b-0a55b536ec27']",3930164,782,908,6798,
0b2d73a9-8a4b-4116-a8ae-a58a40dafd58,131,1,00:02:10.002,2,10,Dribbled Past,5,Belgium,Regular Play,Slovakia,Juraj Kucka,Right Center Midfield,"[27.5, 18.1]",0.0,"['6c8329b0-df52-47c8-9dfc-29252e8053ce', 'e7ee302f-0c65-4f32-b689-295241560e7c']",3930164,782,908,10919,
e2acf521-7238-4a0d-80d8-2821d1d5dd06,257,1,00:04:54.601,4,54,Dribbled Past,9,Belgium,Regular Play,Slovakia,Martin Dúbravka,Goalkeeper,"[18.5, 28.1]",0.0,"['0c1c41b5-8240-4aa6-bc39-97ddb61a275f', '896cf027-9cab-45e2-b400-cafe08d6c173']",3930164,782,908,3711,
48853e14-d34b-40ce-852f-5bf46c006e70,511,1,00:14:52.006,14,52,Dribbled Past,27,Belgium,From Keeper,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[58.0, 29.6]",0.0,"['d4ff6f7e-0fa1-4ca1-912e-a40488ae3779', 'fa1bbbba-e3e7-4cd7-8e6b-29a918bcc03e']",3930164,782,908,6798,
ad90efd8-12d1-4fe2-ac81-1d078e37365e,1566,1,00:40:47.481,40,47,Dribbled Past,78,Belgium,From Free Kick,Slovakia,Juraj Kucka,Right Center Midfield,"[77.0, 48.0]",0.0,"['4c20c129-4551-4854-836d-2123bf79eec9', '5fee2479-a748-47e8-8c76-987e6b891ab9']",3930164,782,908,10919,
0ba6de11-7afb-4f3f-8a40-a243c49c105b,2056,2,00:06:05.073,51,5,Dribbled Past,96,Slovakia,From Throw In,Belgium,Leandro Trossard,Right Wing,"[13.1, 73.9]",0.0,"['31aa013d-f371-437c-a891-08567caee5be', '4545f73e-265f-473a-b42a-171a82b7c81c']",3930164,908,782,16559,
cadcf526-22f2-4f62-ab41-08728d3ae2b8,2401,2,00:15:44.754,60,44,Dribbled Past,111,Slovakia,Regular Play,Belgium,Leandro Trossard,Center Attacking Midfield,"[61.2, 24.0]",0.0,"['84a86f94-5e31-401f-9f4b-91c2b610791e', 'cd2017d3-2818-4637-9b15-92ddd0150317']",3930164,908,782,16559,
ba6440b0-06df-4421-8d19-336b99f20102,2434,2,00:16:46.619,61,46,Dribbled Past,114,Belgium,Regular Play,Slovakia,Peter Pekarík,Right Back,"[14.9, 71.4]",0.0,"['243029ef-7577-4293-8585-cb458ae56a9e', '50634e82-4443-49ab-ae76-26daf60a1f26']",3930164,782,908,9722,True
7faeab97-e48d-4123-bab1-afcbb08e4b2a,2513,2,00:20:35.558,65,35,Dribbled Past,124,Slovakia,Regular Play,Belgium,Johan Bakayoko,Right Wing,"[57.7, 66.1]",0.0,"['06c02a90-c840-4b2b-8200-f6bfeb0bb950', '1952d623-8cfd-435a-b89e-2547d2c21620', '75578f6f-094f-4d5a-bae9-f210a0adc728']",3930164,908,782,52218,True
4a014c1e-a497-41db-b673-818632ea1d51,2711,2,00:25:14.798,70,14,Dribbled Past,130,Slovakia,Regular Play,Belgium,Johan Bakayoko,Right Wing,"[36.7, 41.5]",0.0,"['cff79aa8-0ad4-4cc3-a16d-8b9fe68aa033', 'df8643de-2acb-42ae-b8ba-4a94379b7f9e']",3930164,908,782,52218,
449ad128-aeb0-4d76-8c4b-6c4d5f72deeb,2861,2,00:27:51.129,72,51,Dribbled Past,135,Belgium,From Free Kick,Slovakia,Juraj Kucka,Right Center Midfield,"[46.6, 69.5]",0.0,"['6281a3d3-b6f5-4b81-976e-358fbf856ea7', 'be0f79bf-b91b-4cb4-86bf-9af71936ee5f']",3930164,782,908,10919,
236c1565-da0b-4fc7-835b-7276ad3b969a,3217,2,00:37:43.181,82,43,Dribbled Past,152,Slovakia,From Corner,Belgium,Johan Bakayoko,Right Wing,"[9.2, 68.2]",0.0,"['b096c168-0f28-4aac-aa26-4d45c2a47348', 'e32c4d7c-0f88-4acf-bac9-8d6004983cbb']",3930164,908,782,52218,
3c40f2b4-f691-4a8c-b3cf-e4709c799315,3481,2,00:51:20.547,96,20,Dribbled Past,170,Slovakia,Regular Play,Belgium,Wout Faes,Center Back,"[71.8, 72.5]",0.0,"['ccb2a326-499b-49ca-85c2-029c82069399', 'e07560a1-41ec-4bb4-96ff-2bb976a24adb', 'e7a45c76-dbce-4309-a2ae-9c13bd01bfe2']",3930164,908,782,8854,
7a7da12c-c8b7-4e67-be54-3a9363319aa7,233,1,00:06:27.629,6,27,Dribbled Past,10,Italy,From Throw In,Albania,Mario Mitaj,Left Back,"[13.3, 25.3]",0.0,"['68a9453f-fdfc-452b-a843-3f8800926fcb', 'f88aee33-8966-4bb0-b900-bb2d054708e9']",3930161,914,906,49097,
6e5c2e33-6c91-4cf1-82a7-01c8a06eb145,558,1,00:17:50.427,17,50,Dribbled Past,27,Italy,From Counter,Albania,Mario Mitaj,Left Back,"[41.8, 2.4]",0.0,"['00197284-8873-40fc-9fda-bf8127f008d7', '88496fd6-0f38-49fd-a7eb-ed1e17e7fda1']",3930161,914,906,49097,True
1d790307-cfcf-4109-bb37-642520ca1e92,656,1,00:19:46.625,19,46,Dribbled Past,29,Italy,From Free Kick,Albania,Taulant Sulejmanov,Left Wing,"[16.8, 7.9]",0.0,"['2cf3ced4-4de5-4ec7-8601-de2f85032a6e', '445557a5-ce07-4588-8780-537e632cfa64', '93bb6c36-264d-4e28-ae1a-ded66f3652cb']",3930161,914,906,29531,
ca2b7355-f53a-42e9-9e8f-ce99f13c98b8,1226,1,00:30:12.823,30,12,Dribbled Past,40,Italy,Regular Play,Albania,Taulant Sulejmanov,Left Wing,"[7.5, 9.5]",0.0,"['35562235-d964-4806-8c4b-aba593318b0f', '85881cfc-b932-4a2d-a2ad-285db80cb509']",3930161,914,906,29531,
f714c011-91a6-42da-affc-626514f48a13,1352,1,00:33:01.172,33,1,Dribbled Past,44,Italy,From Throw In,Albania,Berat Djimsiti,Left Center Back,"[2.7, 23.7]",0.0,"['4e01a8b5-244f-465b-9313-b5cdd0d75137', '8843f228-6ab9-4b4b-914f-e9684b504ed4', 'a4edb604-0b18-4632-b1cb-a59e9bddceb4']",3930161,914,906,7108,
b744e259-76f7-44c5-820c-15910a5d7602,58,1,00:00:54.944,0,54,Dribbled Past,3,Netherlands,Regular Play,Poland,Sebastian Szymański,Right Center Midfield,"[68.7, 7.8]",0.0,"['7c72a349-f685-4954-871f-9edd175f5880', '89e7fe6c-7b7b-40ce-b5b2-d98596c5bd4a', 'dc837eda-4552-4903-a203-6d0fd968164d']",3938637,941,789,4664,
f356fa78-931e-474c-86cb-db4f0083a7e6,434,1,00:11:31.208,11,31,Dribbled Past,20,Netherlands,From Throw In,Poland,Bartosz Salamon,Center Back,"[53.5, 56.6]",0.0,"['8c6cef85-191e-44f2-b1f9-90b44404b914', '979b0fc1-092c-4840-b531-c7d885ae8208']",3938637,941,789,8289,
955d4204-cceb-4a54-9466-f3300aea1345,474,1,00:11:58.741,11,58,Dribbled Past,21,Poland,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[35.8, 72.5]",0.0,"['a1d6a7e9-16dd-4871-9e5c-ea2b8786e392', 'd31f5f32-4355-4114-880e-fcbb7ad824fd']",3938637,789,941,15503,
4e3ed6c0-89fb-40a2-bdc5-316c3df11d57,525,1,00:13:23.867,13,23,Dribbled Past,22,Netherlands,From Free Kick,Poland,Taras Wiktorowicz Romanczuk,Center Defensive Midfield,"[62.6, 70.0]",0.0,"['b638ce32-5d31-4ef4-9743-2af728c2e5e9', 'e2ffa2d4-4b0e-445f-96f7-afad039180e0']",3938637,941,789,7982,
ef665cf2-dec8-4c54-a7d2-9f97bf6bfe4b,716,1,00:20:22.802,20,22,Dribbled Past,30,Poland,Regular Play,Netherlands,Joey Veerman,Left Defensive Midfield,"[98.5, 77.6]",0.0,"['4d4566a2-fb8b-4406-9a3a-12cee72a8351', '7a050492-ccda-476a-a7a0-01018b7c123b', '8f135c85-4eb7-4f19-8a8e-8daad9ac8f9f']",3938637,789,941,21633,True
52bd391f-b4bf-44ec-9765-509ce569ce7f,728,1,00:20:30.206,20,30,Dribbled Past,30,Poland,Regular Play,Netherlands,Joey Veerman,Left Defensive Midfield,"[57.8, 76.6]",0.0,['814e145d-806b-425a-9dd7-cd35ea5c6495'],3938637,789,941,21633,
241d339d-9614-4308-9f99-a7ab95e9544d,733,1,00:20:31.566,20,31,Dribbled Past,31,Netherlands,Regular Play,Poland,Nicola Zalewski,Left Wing Back,"[63.7, 6.1]",0.0,"['25b5abd4-bce5-4248-9d79-b6a652aa82c4', 'ae14d496-8512-4174-a1ba-6094cb13fbc7', 'ddb58b1b-2328-4026-ab8b-2e077e02eb58']",3938637,941,789,50502,True
8507d52f-32e9-4f2f-9a2f-38b23f44770f,903,1,00:25:04.340,25,4,Dribbled Past,39,Netherlands,From Corner,Poland,Sebastian Szymański,Right Center Midfield,"[32.2, 63.4]",0.0,"['286962f5-36af-44b0-8a24-c883f878a300', '794d51d6-8bbc-4b7e-b8d8-b81cf49d2163']",3938637,941,789,4664,
68ffb009-b563-49ae-ab56-803a590b83ab,1051,1,00:28:24.783,28,24,Dribbled Past,43,Netherlands,Regular Play,Poland,Sebastian Szymański,Right Center Midfield,"[32.9, 51.1]",0.0,"['1a28cdf9-ae84-4da0-9b0c-c260c9be3cc2', '31c43347-acae-44d0-bcd4-09fd3bb7bb26']",3938637,941,789,4664,
5b7bf1ff-fbd5-4204-a8d8-e1cd35fa9fad,1204,1,00:32:39.426,32,39,Dribbled Past,48,Poland,From Free Kick,Netherlands,Cody Mathès Gakpo,Left Wing,"[55.5, 5.4]",0.0,"['729ce105-6e02-4bac-98a6-194289e8c5c7', 'e4446272-0ee5-464f-9d03-924ac2328aa9']",3938637,789,941,20750,
d71c3185-693f-4ca9-bf36-1b93757850b7,1249,1,00:34:02.414,34,2,Dribbled Past,51,Poland,From Throw In,Netherlands,Denzel Dumfries,Right Back,"[75.7, 76.1]",0.0,"['82e81794-9c27-4cd9-925e-be32a2707993', 'e2d81c11-6600-4592-8c20-8e7839dfb4bc']",3938637,789,941,8125,
aa5f60a4-71ef-4400-8a34-b76e41a3ee67,1299,1,00:34:42.726,34,42,Dribbled Past,51,Poland,From Throw In,Netherlands,Xavi Simons,Right Wing,"[42.5, 73.7]",0.0,"['15e43d74-5e71-4888-b8be-2cb05c087164', '64704ebe-5a2f-4093-933e-2cbe8bc237fa', '67cca1a4-2deb-4975-8aae-fe0f56b3048f']",3938637,789,941,39167,
209f750b-5113-44e0-ab8f-03dca6d061d2,1328,1,00:35:21.317,35,21,Dribbled Past,53,Netherlands,From Throw In,Poland,Kacper Urbanski,Right Center Forward,"[85.1, 6.2]",0.0,"['351aed06-0cc8-4c69-b8ca-c0567533a3a9', '52bd0c5d-6829-4451-82d9-c160efc79530', 'cc96c7e8-9126-467b-9fd8-976aec1eafa0']",3938637,941,789,33680,
e5fd200d-cc32-4631-83bc-06daf86afab0,1792,2,00:00:46.440,45,46,Dribbled Past,70,Netherlands,From Throw In,Poland,Przemysław Frankowski,Right Wing Back,"[19.8, 69.8]",0.0,"['757fc9f3-21c7-4c56-811a-f6b36e071a94', 'c4cb52f2-fc5f-46bb-98d6-259e94955a12']",3938637,941,789,7979,
25896bdb-0bf5-4dcb-9847-6ba1786e85d1,1900,2,00:02:25.341,47,25,Dribbled Past,71,Netherlands,From Throw In,Poland,Przemysław Frankowski,Right Wing Back,"[19.4, 67.3]",0.0,"['5aa71524-476f-48ac-9a6a-774aabc7384b', 'a2dab90a-2d3b-4195-bf57-2b6596012044', 'e941750a-b951-4e94-93e3-72df39e4cb61']",3938637,941,789,7979,
5908a64c-30db-430d-b387-4ac94172ac50,2056,2,00:06:20.026,51,20,Dribbled Past,82,Netherlands,Regular Play,Poland,Jakub Moder,Left Center Midfield,"[35.4, 47.4]",0.0,"['6737cd9b-4bbf-4144-877e-83000e37c8d5', '87bc9030-3807-49b0-8e18-8a1dd088b42e', '9202b6a9-12df-4252-8ff0-361755bf2c4c']",3938637,941,789,29480,
7c2f5208-f62d-4e6d-8019-fc8510422ab1,2497,2,00:19:02.531,64,2,Dribbled Past,101,Netherlands,From Free Kick,Poland,Jakub Piotr Kiwior,Left Center Back,"[19.6, 37.0]",0.0,"['aec718c8-ca53-45db-ab0f-15ef77ffb1e1', 'f2e41fc8-fd7e-441c-9f8b-b78e64ecc2b9']",3938637,941,789,44166,
1ab5b72a-b145-40fd-901f-4c9c0e102f6c,2536,2,00:20:08.419,65,8,Dribbled Past,103,Netherlands,Regular Play,Poland,Przemysław Frankowski,Right Wing Back,"[22.2, 72.8]",0.0,"['64703c0e-2d52-4f6b-b9cf-82b1de62d9f3', '7b43b48b-7bb1-4793-8512-2310592b7f79', 'cb3fa7da-5dca-4493-bae9-59d106bbad2a']",3938637,941,789,7979,
d03c50a1-c452-4ef2-a02f-c6badb0db78c,2660,2,00:22:46.032,67,46,Dribbled Past,109,Netherlands,From Keeper,Poland,Nicola Zalewski,Left Wing Back,"[24.4, 12.9]",0.0,"['28fefa74-9547-47c3-9452-8c9421ab1b44', 'e0e63868-3208-4e0c-b02b-ff78eaea5acc']",3938637,941,789,50502,
45882ee1-a245-4651-a319-ddec6db1ef39,3032,2,00:36:00.466,81,0,Dribbled Past,124,Netherlands,From Throw In,Poland,Nicola Zalewski,Left Wing Back,"[9.0, 5.9]",0.0,['269a7b6c-775c-4ba4-bf44-e1df0a35946c'],3938637,941,789,50502,
2f3fb128-835d-473e-8e3d-c72eecd02636,3180,2,00:43:45.336,88,45,Dribbled Past,135,Poland,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[7.8, 57.9]",0.0,"['8ac2c194-4733-4b2d-a041-e0ee74f36817', 'bde60926-f697-4a51-a05f-d9c950fd0ac5']",3938637,789,941,21582,
7cdabba1-5af4-4f9d-91b5-ed815fec5e13,100,1,00:02:02.438,2,2,Dribbled Past,5,Slovakia,From Throw In,Slovakia,Ondrej Duda,Left Center Midfield,"[83.3, 55.4]",0.0,"['20028f6c-15c6-4250-b7dc-954c11a75501', '65330e18-2f3d-4d21-928a-d5a68ca1fb34', 'a48c1301-3702-40ba-8cf4-3ef64509e9e9']",3938640,908,908,8967,True
c47e5bce-207b-4f6f-a433-39268b3852ee,300,1,00:07:05.169,7,5,Dribbled Past,12,Slovakia,From Free Kick,Ukraine,Oleksandr Tymchyk,Right Back,"[26.8, 77.7]",0.0,"['01c921d2-599f-4f75-b064-18c86424ca0e', '7f0aa51e-cbc5-4933-ab88-5ca04279d632', 'eb340d23-d728-45e8-b520-2d216423078b']",3938640,908,911,45863,
b2e32ee4-2cff-4510-be90-7edc94f75b30,429,1,00:09:33.493,9,33,Dribbled Past,16,Slovakia,From Keeper,Ukraine,Oleksandr Tymchyk,Right Back,"[17.4, 60.4]",0.0,"['69825ab8-42b2-42c7-854b-5abdaba23f04', 'a7778523-d77c-4fc0-8131-091efd913c8e', 'da867c9b-b265-4e58-8921-0498a09652da']",3938640,908,911,45863,
b8702594-9372-418a-af2f-e82ee5b7f13f,562,1,00:12:29.986,12,29,Dribbled Past,19,Ukraine,From Goal Kick,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[92.6, 49.9]",0.0,"['468c607b-0781-4321-a773-fea530121c3d', '53d7ace2-1065-4f5e-ae11-68e9f1aa1161']",3938640,911,908,6798,
66ad9819-9f41-40e3-acac-2adaccfd01aa,701,1,00:15:12.507,15,12,Dribbled Past,25,Slovakia,From Throw In,Ukraine,Mykola Shaparenko,Right Defensive Midfield,"[26.4, 24.6]",0.0,"['7019fdcf-47c9-4c0d-bf0d-89af1c9c8654', 'f8948387-ae60-4da4-a3bb-6974e95c717f']",3938640,908,911,21294,
e4deaacc-3f8f-4cc2-8ca2-eba0d651e9a6,1106,1,00:26:02.126,26,2,Dribbled Past,42,Slovakia,Regular Play,Ukraine,Oleksandr Tymchyk,Right Back,"[56.8, 78.3]",0.0,"['11341336-48be-4b4d-b2dd-3d7bea54737e', 'e575ec45-cd3d-4f99-8229-54050474d3f7', 'f8d9c126-8fdb-4f4c-a916-311d5204ace3']",3938640,908,911,45863,
4c3c40ae-eaea-4b3b-950c-5f617a84ae8f,1110,1,00:26:04.173,26,4,Dribbled Past,42,Slovakia,Regular Play,Ukraine,Mykola Shaparenko,Right Defensive Midfield,"[43.2, 78.3]",0.0,"['3b6f4f79-a2fe-442e-9ed3-4666331543de', 'bfe2aabe-afc1-473b-a328-5793e7643fe5']",3938640,908,911,21294,
0e6cf535-9d09-4ba0-b9d9-30ae0c2be4a2,1189,1,00:27:20.439,27,20,Dribbled Past,45,Ukraine,Regular Play,Slovakia,Juraj Kucka,Right Center Midfield,"[74.6, 45.2]",0.0,"['51e89acb-7a62-411b-ab03-294c083108d8', '683cfd64-dc9e-4786-9ab5-7c227b63db37']",3938640,911,908,10919,True
844e2cb7-36a4-40a7-b3be-31fa4642fb3e,1205,1,00:27:38.452,27,38,Dribbled Past,45,Ukraine,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[9.2, 48.3]",0.0,"['51c8c2ef-d7fc-4864-8ca4-24e12792373d', '8ae405bb-ef33-4472-be9b-364b235e022b']",3938640,911,908,6990,
81a9c9bf-23ff-490d-922d-4ab90ee0affb,1454,1,00:35:23.814,35,23,Dribbled Past,53,Ukraine,Regular Play,Slovakia,Denis Vavro,Right Center Back,"[15.7, 60.5]",0.0,"['545d5cd5-e1ad-473c-abdc-a191efef1605', 'aafb064c-4868-4433-bf75-625857ca3a5c', 'df77807b-dcca-46aa-8dd8-ec176946fc54']",3938640,911,908,16298,
3c2cbf96-33dc-4eaf-bd9e-f02832269329,2021,2,00:05:34.103,50,34,Dribbled Past,82,Ukraine,From Free Kick,Slovakia,Peter Pekarík,Right Back,"[57.0, 78.7]",0.0,"['6aa96e85-fb96-45c0-a42a-437bd13fad84', '85fd9734-db2a-400f-aa18-94210c475d41']",3938640,911,908,9722,
6b2cef7f-8b3d-4332-a14d-bebe83542716,2101,2,00:07:31.131,52,31,Dribbled Past,87,Slovakia,Regular Play,Ukraine,Oleksandr Tymchyk,Right Back,"[29.5, 67.3]",0.0,"['03b2201c-7fdb-4cda-be15-6ca8edd0f184', '41c6b846-bdf5-491b-be66-ffdddc90331c']",3938640,908,911,45863,
caec3a5e-ce45-4593-b5db-d95d57804b07,2509,2,00:20:44.382,65,44,Dribbled Past,109,Slovakia,From Throw In,Ukraine,Mykola Matvienko,Left Center Back,"[64.4, 57.1]",0.0,"['1d5981a1-0051-4540-996d-5db3218a636a', 'c9722924-7bbc-4fc7-b7b6-b6c464d9ef7b', 'cef7b3f6-7d9c-4cd7-bcdb-e97ba099d4de']",3938640,908,911,18617,
7e900567-8836-435e-a20d-ef78a483e4ed,2513,2,00:20:44.865,65,44,Dribbled Past,109,Slovakia,From Throw In,Ukraine,Illia Zabarnyi,Right Center Back,"[63.1, 59.7]",0.0,"['51f999ec-b4f7-43cc-bd31-28bc47268e7e', 'b05af72f-f14a-43cd-842c-68c62d294a04']",3938640,908,911,39136,
