id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,match_id,substitution_outcome,substitution_replacement,possession_team_id,team_id,player_id,substitution_outcome_id,substitution_replacement_id,off_camera
c1122e30-3dbb-42be-aae8-ff59c4f8c007,3308,2,00:32:07.660,77,7,Substitution,125,Spain,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,0.0,3930172,Tactical,Ayoze Pérez Gutiérrez,772,772,68574,103,3076,
0f0773e7-e129-43ad-a434-77cbf5b6533c,3309,2,00:32:20.777,77,20,Substitution,125,Spain,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.0,3930172,Tactical,Mikel Oyarzabal Ugarte,772,772,3477,103,6685,
33b52672-5b26-4bdd-8ae2-e0a2d3c47e81,3420,2,00:36:03.281,81,3,Substitution,130,Spain,From Corner,Italy,Lorenzo Pellegrini,Left Center Midfield,0.0,3930172,Tactical,Giacomo Raspadori,772,914,6963,103,25048,
2a2554c4-f4b9-46d2-8e35-4215a8630e65,3911,2,00:48:44.836,93,44,Substitution,151,Spain,Regular Play,Spain,Fabián Ruiz Peña,Left Defensive Midfield,0.0,3930172,Tactical,Mikel Merino Zazón,772,772,6655,103,3042,
2cc7be34-85fe-44e0-9f62-72de4659dbc3,1865,2,00:00:00.000,45,0,Substitution,72,Croatia,From Keeper,Croatia,Lovro Majer,Right Wing,0.0,3930167,Tactical,Luka Sučić,785,785,28914,103,39490,
06e8d2a0-e711-41db-b17c-19d3d6f04078,1866,2,00:00:00.000,45,0,Substitution,72,Croatia,From Keeper,Croatia,Marcelo Brozović,Center Defensive Midfield,0.0,3930167,Tactical,Mario Pašalić,785,785,5469,103,11603,
edb05ae2-4a45-4b24-8604-de1650992890,2559,2,00:18:08.849,63,8,Substitution,108,Croatia,From Keeper,Albania,Jasir Asani,Right Midfield,0.0,3930167,Tactical,Taulant Sulejmanov,785,906,41186,103,29531,
257762cb-2f2c-44bb-a8ac-e1784a1d28e8,2738,2,00:23:18.222,68,18,Substitution,118,Croatia,Regular Play,Croatia,Bruno Petković,Center Forward,0.0,3930167,Tactical,Ante Budimir,785,785,7693,103,8654,
dfd866cb-5f5d-4536-84cd-ac37db3456ea,2875,2,00:26:31.493,71,31,Substitution,123,Croatia,Regular Play,Albania,Qazim Laçi,Right Center Midfield,0.0,3930167,Tactical,Klaus Gjasula,785,906,7531,103,9893,
4f9e432b-86c5-40be-a116-3ea483d54eb3,3339,2,00:38:10.802,83,10,Substitution,144,Albania,Regular Play,Croatia,Ivan Perišić,Left Back,0.0,3930167,Tactical,Borna Sosa,906,785,5474,103,12625,
0bd43c88-d46f-4e91-856e-f80de9fb4115,3340,2,00:38:38.327,83,38,Substitution,144,Albania,Regular Play,Croatia,Andrej Kramarić,Left Wing,0.0,3930167,Tactical,Martin Baturina,906,785,5460,103,63505,
4413cfd6-56f0-4cb4-8b4f-058d1fe331f1,3341,2,00:39:08.468,84,8,Substitution,144,Albania,Regular Play,Albania,Rey Manaj,Center Forward,0.0,3930167,Tactical,Mirlind Daku,906,906,23987,103,54140,
6b3ff3f1-e44d-4b6d-aa06-5de65a3317ad,3342,2,00:39:11.002,84,11,Substitution,144,Albania,Regular Play,Albania,Ylber Ramadani,Center Defensive Midfield,0.0,3930167,Tactical,Arbër Hoxha,906,906,24438,103,133698,
e956c56f-d846-4861-9969-2e8e247bb1ed,2511,2,00:12:29.779,57,29,Substitution,93,Hungary,Regular Play,Germany,Florian Wirtz,Right Wing,0.0,3930168,Tactical,Leroy Sané,916,770,40724,103,3053,
61dac666-5990-4b8f-b952-9beec6596124,2512,2,00:12:32.412,57,32,Substitution,93,Hungary,Regular Play,Germany,Kai Havertz,Center Forward,0.0,3930168,Tactical,Niclas Füllkrug,916,770,8966,103,8546,
26afc61c-dc10-4b41-96be-d7d431446089,2726,2,00:18:23.158,63,23,Substitution,102,Hungary,From Free Kick,Hungary,Ádám Nagy,Right Defensive Midfield,0.0,3930168,Tactical,László Kleinheisler,916,916,7162,103,16502,
98af7daf-8a81-4a9f-a8ee-1ccc3c575342,2980,2,00:25:39.668,70,39,Substitution,113,Germany,From Throw In,Germany,Robert Andrich,Right Defensive Midfield,0.0,3930168,Tactical,Emre Can,770,770,9195,103,3493,
a44e16dc-9769-4ce3-a58f-c5dfc99516a7,2981,2,00:26:14.762,71,14,Substitution,113,Germany,From Throw In,Germany,Jamal Musiala,Left Wing,0.0,3930168,Tactical,Chris Führich,770,770,39565,103,23614,
3da0e889-6fe0-4db6-9760-33e13ba818f7,3175,2,00:29:47.943,74,47,Substitution,118,Germany,Regular Play,Hungary,Bendegúz Bolla,Right Wing Back,0.0,3930168,Tactical,Martin Ádám,770,916,46789,103,264277,
6eb12c6f-9cc4-4412-a390-e541d7702513,3176,2,00:29:51.239,74,51,Substitution,118,Germany,Regular Play,Hungary,Milos Kerkez,Left Wing Back,0.0,3930168,Tactical,Zsolt Nagy,770,916,89635,103,73886,
2aa44dbb-e1ec-4629-b90b-7cdd5e55cb74,3502,2,00:38:09.941,83,9,Substitution,133,Germany,Regular Play,Germany,İlkay Gündoğan,Center Attacking Midfield,0.0,3930168,Tactical,Deniz Undav,770,770,10287,103,131243,
78350375-4b51-4811-8608-aa7343c51c95,3634,2,00:41:25.929,86,25,Substitution,136,Germany,From Throw In,Hungary,Barnabás Varga,Left Center Forward,0.0,3930168,Tactical,Dániel Gazdag,770,916,12921,103,50329,
f9be7afb-0065-4198-91d0-11fafb553e7a,3636,2,00:41:49.795,86,49,Substitution,137,Hungary,From Goal Kick,Hungary,Roland Sallai,Right Wing Back,0.0,3930168,Tactical,Kevin Csoboth,916,916,19316,103,389882,
31e6f138-5333-4f2b-b525-7274bfa9bbf4,2309,2,00:13:39.921,58,39,Substitution,111,France,Regular Play,Austria,Maximilian Wöber,Left Center Back,0.0,3930165,Tactical,Gernot Trauner,771,915,8068,103,8778,
e3c4134d-9318-429f-a967-0371d74969b3,2310,2,00:13:49.149,58,49,Substitution,111,France,Regular Play,Austria,Michael Gregoritsch,Center Forward,0.0,3930165,Tactical,Marko Arnautović,771,915,8309,103,3325,
5f543d50-b16b-4f62-b31c-614edc078055,2312,2,00:14:21.504,59,21,Substitution,112,France,From Throw In,Austria,Florian Grillitsch,Left Defensive Midfield,0.0,3930165,Tactical,Patrick Wimmer,771,915,11396,103,33297,
b1e780c6-4a5b-4df9-abec-b0ec99f7b112,2809,2,00:25:01.059,70,1,Substitution,125,France,Regular Play,France,Ousmane Dembélé,Right Wing,0.0,3930165,Tactical,Randal Kolo Muani,771,771,5477,103,22097,
ca673959-f3ca-4768-a434-baca3f618364,2810,2,00:25:27.139,70,27,Substitution,125,France,Regular Play,France,Adrien Rabiot,Left Defensive Midfield,0.0,3930165,Tactical,Eduardo Camavinga,771,771,3026,103,24778,
41ca972a-ea55-40c5-91fc-189289bf5424,3285,2,00:42:56.955,87,56,Substitution,151,Austria,Regular Play,Austria,Philipp Mwene,Left Back,0.0,3930165,Tactical,Alexander Prass,915,915,13315,103,39545,
d181c6d0-375a-44be-82ef-fe97a5233826,3330,2,00:44:53.221,89,53,Substitution,153,Austria,From Throw In,France,Kylian Mbappé Lottin,Center Forward,0.0,3930165,Injury,Olivier Giroud,915,771,3009,102,3604,
573f3a44-df35-4fc2-8124-cc0669e6685c,3331,2,00:45:04.342,90,4,Substitution,153,Austria,From Throw In,France,Antoine Griezmann,Center Attacking Midfield,0.0,3930165,Tactical,Youssouf Fofana,915,771,5487,103,11990,
ff69ad93-f831-40b8-8239-8e519c544278,3365,2,00:45:57.117,90,57,Substitution,156,Austria,Regular Play,Austria,Konrad Laimer,Right Defensive Midfield,0.0,3930165,Tactical,Romano Schmid,915,915,8506,103,8784,
8507fe8b-f025-4df0-b0fc-90ad1771638a,2217,2,00:11:15.999,56,15,Substitution,104,Belgium,From Corner,Belgium,Orel Mangala,Left Defensive Midfield,0.0,3930164,Tactical,Johan Bakayoko,782,782,8950,103,52218,
01091246-991d-4187-b7bc-5bcc7040af6e,2650,2,00:24:11.816,69,11,Substitution,127,Slovakia,Regular Play,Slovakia,Róbert Boženík,Center Forward,0.0,3930164,Tactical,David Strelec,908,908,34904,103,43976,
e2632abd-58fe-4f10-9f76-8385d3a61a95,2651,2,00:24:21.407,69,21,Substitution,127,Slovakia,Regular Play,Slovakia,Lukáš Haraslín,Left Wing,0.0,3930164,Tactical,Tomáš Suslov,908,908,7975,103,35653,
2199f22d-6080-4b0d-991b-0d1ef9304c2a,2914,2,00:28:52.401,73,52,Substitution,136,Slovakia,Regular Play,Belgium,Leandro Trossard,Center Attacking Midfield,0.0,3930164,Tactical,Youri Tielemans,908,782,16559,103,2954,
449bd269-0424-4dfb-b306-252e1f484341,3124,2,00:35:21.953,80,21,Substitution,146,Belgium,From Corner,Slovakia,Ivan Schranz,Right Wing,0.0,3930164,Tactical,Dávid Ďuriš,782,908,28032,103,44167,True
afccb43a-607b-446f-93f9-43ad200ec638,3228,2,00:38:04.647,83,4,Substitution,153,Belgium,Regular Play,Belgium,Jeremy Doku,Left Wing,0.0,3930164,Tactical,Ikoma Loïs Openda,782,782,23650,103,16275,
a6008db4-c3fa-4449-baa4-dad798d9267e,3229,2,00:38:06.477,83,6,Substitution,153,Belgium,Regular Play,Belgium,Yannick Ferreira Carrasco,Left Back,0.0,3930164,Tactical,Dodi Lukebakio,782,782,5633,103,12306,
77fefe04-9a4d-4ec7-8212-6421b2f666a0,3410,2,00:48:48.545,93,48,Substitution,165,Belgium,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,0.0,3930164,Injury,Adam Obert,782,908,8967,102,85063,
aa27adbd-8229-4bab-876f-506f49be03d3,2942,2,00:22:37.354,67,37,Substitution,94,Albania,From Throw In,Albania,Jasir Asani,Right Wing,0.0,3930161,Tactical,Arbër Hoxha,906,906,41186,103,133698,
2a276136-7b80-4d2d-b846-32d974486025,2943,2,00:22:53.630,67,53,Substitution,94,Albania,From Throw In,Albania,Taulant Sulejmanov,Left Wing,0.0,3930161,Tactical,Qazim Laçi,906,906,29531,103,7531,
912a9d87-6de1-43bb-b0b3-2dd42fb0c937,3226,2,00:30:29.057,75,29,Substitution,106,Albania,From Keeper,Albania,Armando Broja,Center Forward,0.0,3930161,Tactical,Rey Manaj,906,906,36885,103,23987,
c8d2047e-36b7-45fb-8f43-bd1df3f11912,3227,2,00:31:28.343,76,28,Substitution,106,Albania,From Keeper,Italy,Federico Chiesa,Right Wing,0.0,3930161,Tactical,Andrea Cambiaso,906,914,7156,103,50729,
c797cb83-e75c-4d4d-958c-1fe46c416534,3228,2,00:31:36.887,76,36,Substitution,106,Albania,From Keeper,Italy,Lorenzo Pellegrini,Left Wing,0.0,3930161,Tactical,Bryan Cristante,906,914,6963,103,6993,
ca4d35b1-42d6-488d-b85f-32d372a21ab1,3535,2,00:36:53.250,81,53,Substitution,114,Italy,Regular Play,Italy,Gianluca Scamacca,Center Forward,0.0,3930161,Tactical,Mateo Retegui,914,914,10992,103,31093,
7813d862-fb0a-4459-9d0b-7e8be3c67a09,3536,2,00:37:09.519,82,9,Substitution,114,Italy,Regular Play,Italy,Federico Dimarco,Left Back,0.0,3930161,Tactical,Matteo Darmian,914,914,12255,103,4587,
a09211aa-70cc-4f3c-84ed-692be9385781,3722,2,00:41:01.210,86,1,Substitution,117,Albania,Regular Play,Albania,Nedim Bajrami,Center Attacking Midfield,0.0,3930161,Tactical,Ernest Muçi,906,906,32030,103,92611,
4e1fc0d5-1260-4817-882a-19950a1ddc7c,3923,2,00:46:31.260,91,31,Substitution,125,Italy,Regular Play,Italy,Nicolò Barella,Left Wing,0.0,3930161,Tactical,Michael Ijemuan Folorunsho,914,914,8181,103,49445,
45c630cd-c9ef-4a26-a79b-ad089ab763e7,1761,2,00:00:00.000,45,0,Substitution,68,Netherlands,Regular Play,Poland,Sebastian Szymański,Right Center Midfield,0.0,3938637,Tactical,Jakub Moder,941,789,4664,103,29480,
ba365a2b-0b9c-4e6a-ac19-942223d2c2c8,2128,2,00:09:13.783,54,13,Substitution,86,Netherlands,Regular Play,Poland,Kacper Urbanski,Left Center Forward,0.0,3938637,Tactical,Karol Świderski,941,789,33680,103,8836,
f4231163-0c87-4f58-8416-147e1f09749b,2129,2,00:09:37.242,54,37,Substitution,86,Netherlands,Regular Play,Poland,Taras Wiktorowicz Romanczuk,Center Defensive Midfield,0.0,3938637,Tactical,Bartosz Slisz,941,789,7982,103,15859,
7b40530f-1b77-43fd-a813-76545593509b,2393,2,00:16:28.237,61,28,Substitution,97,Poland,Regular Play,Netherlands,Joey Veerman,Left Defensive Midfield,0.0,3938637,Tactical,Georginio Wijnaldum,789,941,21633,103,3567,
2b5d3bdc-ecb6-4121-85a6-ea9a534858ac,2394,2,00:16:43.472,61,43,Substitution,97,Poland,Regular Play,Netherlands,Xavi Simons,Right Wing,0.0,3938637,Tactical,Donyell Malen,789,941,39167,103,15582,
2b7f316c-f6e4-4306-aff5-0ec30ad0e227,2965,2,00:32:11.697,77,11,Substitution,119,Netherlands,From Keeper,Poland,Piotr Zieliński,Right Center Midfield,0.0,3938637,Tactical,Jakub Piotrowski,941,789,5660,103,20841,
0ea13ea6-44ff-4b5e-86d6-800d5655a682,3007,2,00:35:04.224,80,4,Substitution,123,Netherlands,From Keeper,Netherlands,Cody Mathès Gakpo,Left Wing,0.0,3938637,Tactical,Jeremie Frimpong,941,941,20750,103,32712,
4e7ac4e6-8e0f-4dc9-a659-dd2afc88a5f6,3008,2,00:35:23.726,80,23,Substitution,123,Netherlands,From Keeper,Netherlands,Memphis Depay,Center Forward,0.0,3938637,Tactical,Wout Weghorst,941,941,2988,103,7829,
0c429e8c-739d-4e1a-bd78-60e4186bf2f9,3113,2,00:40:46.209,85,46,Substitution,131,Netherlands,Regular Play,Poland,Bartosz Salamon,Center Back,0.0,3938637,Injury,Bartosz Bereszyński,941,789,8289,102,5673,
192b5bcb-dff5-48be-8c5b-dc96944a8fa6,3114,2,00:41:31.781,86,31,Substitution,131,Netherlands,Regular Play,Netherlands,Nathan Aké,Left Back,0.0,3938637,Tactical,Micky van de Ven,941,941,3306,103,32547,
0b05c4f0-5282-464d-adf9-ef82df452888,2362,2,00:14:23.947,59,23,Substitution,98,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,0.0,3938640,Tactical,László Bénes,908,908,8967,103,11383,
e4babb70-619c-4f76-9272-9732a6d41625,2363,2,00:14:33.249,59,33,Substitution,98,Slovakia,Regular Play,Slovakia,Róbert Boženík,Center Forward,0.0,3938640,Tactical,David Strelec,908,908,34904,103,43976,
74bc7957-6091-4f72-830b-344f86a4db96,2520,2,00:21:07.570,66,7,Substitution,109,Slovakia,From Throw In,Ukraine,Artem Dovbyk,Center Forward,0.0,3938640,Tactical,Roman Yaremchuk,908,911,25079,103,23649,
9235a85c-88d7-4de9-84d5-33a94f89adff,2521,2,00:21:16.770,66,16,Substitution,109,Slovakia,From Throw In,Ukraine,Andriy Yarmolenko,Right Midfield,0.0,3938640,Tactical,Oleksandr Zubkov,908,911,8830,103,31892,
bff4ec63-26aa-404f-b2a8-7bf7f7e284ce,2522,2,00:21:35.083,66,35,Substitution,109,Slovakia,From Throw In,Slovakia,Lukáš Haraslín,Left Wing,0.0,3938640,Tactical,Tomáš Suslov,908,908,7975,103,35653,
729e8323-ffb5-4ecd-bced-66d4bf490d9b,2523,2,00:21:40.146,66,40,Substitution,109,Slovakia,From Throw In,Slovakia,Dávid Hancko,Left Back,0.0,3938640,Injury,Adam Obert,908,908,16879,102,85063,
0fc17433-b964-44b6-b56b-e2a4cb168965,3178,2,00:39:23.242,84,23,Substitution,140,Slovakia,From Free Kick,Ukraine,Mykhailo Mudryk,Left Midfield,0.0,3938640,Tactical,Ruslan Malinovskiy,908,911,39483,103,16557,
2d1b0e8e-8d91-4455-9893-9a85a62d97a0,3179,2,00:39:40.495,84,40,Substitution,140,Slovakia,From Free Kick,Ukraine,Volodymyr Brazhko,Left Defensive Midfield,0.0,3938640,Tactical,Serhii Sydorchuk,908,911,144127,103,16514,
e171c33a-3415-4368-bf07-24e322bcf5ce,3201,2,00:40:40.248,85,40,Substitution,142,Slovakia,Regular Play,Slovakia,Ivan Schranz,Right Wing,0.0,3938640,Tactical,Leo Sauer,908,908,28032,103,163610,
7174db66-a58a-49f9-8cc4-84472fce1fc1,3337,2,00:46:03.254,91,3,Substitution,152,Slovakia,From Throw In,Ukraine,Mykola Shaparenko,Left Center Midfield,0.0,3938640,Tactical,Maksym Talovierov,908,911,21294,103,36911,
53e50f2c-6129-41ff-9b31-924a54fe9778,1987,2,00:09:25.494,54,25,Substitution,98,Czech Republic,From Free Kick,Czech Republic,Václav Černý,Right Attacking Midfield,0.0,3938642,Tactical,Matěj Jurásek,912,912,8116,103,39143,
f8f5cdb4-8382-4a4c-85df-e0c96589324b,1988,2,00:09:45.275,54,45,Substitution,98,Czech Republic,From Free Kick,Czech Republic,Adam Hložek,Left Attacking Midfield,0.0,3938642,Tactical,Ondřej Lingr,912,912,28239,103,27826,
23dc7521-bc28-4f9a-a46d-7f3abca8822c,2158,2,00:16:38.077,61,38,Substitution,110,Czech Republic,From Corner,Georgia,Zuriko Davitashvili,Right Wing,0.0,3938642,Tactical,Giorgi Chakvetadze,912,2138,44183,103,23646,
ff155c40-9e62-4b53-be08-07fcb8597351,2159,2,00:16:38.333,61,38,Substitution,110,Czech Republic,From Corner,Georgia,Heorhii Tsitaishvili,Left Wing Back,0.0,3938642,Tactical,Luka Lochoshvili,912,2138,22242,103,48178,
dd98fbda-8cae-4905-9104-4b9798682d2f,2344,2,00:22:30.794,67,30,Substitution,122,Czech Republic,From Free Kick,Czech Republic,Patrik Schick,Center Forward,0.0,3938642,Injury,Mojmír Chytil,912,912,7044,102,32985,
85bc6f40-b898-4597-8c5d-62f057cbd5dc,2806,2,00:35:37.256,80,37,Substitution,147,Georgia,From Throw In,Czech Republic,David Jurásek,Left Wing Back,0.0,3938642,Tactical,Petr Ševčík,2138,912,134272,103,23454,
a3712800-2afd-49d4-aa76-fee4a42b4d51,2807,2,00:35:37.719,80,37,Substitution,147,Georgia,From Throw In,Georgia,Solomon Kverkvelia,Right Center Back,0.0,3938642,Tactical,Giorgi Gvelesiani,2138,2138,16005,103,398886,
58d48e66-4fc8-46d6-8401-a5d9633c227e,2808,2,00:35:41.461,80,41,Substitution,147,Georgia,From Throw In,Georgia,Khvicha Kvaratskhelia,Left Wing,0.0,3938642,Tactical,Saba Lobzhanidze,2138,2138,38229,103,7087,
3a6a2136-5a7d-40d1-811f-8c0d70b5839f,2809,2,00:35:42.889,80,42,Substitution,147,Georgia,From Throw In,Czech Republic,Lukáš Provod,Left Defensive Midfield,0.0,3938642,Tactical,Antonín Barák,2138,912,28034,103,7801,
321fac78-93e4-4570-ad3f-ad65c6e0e2bb,3036,2,00:42:29.558,87,29,Substitution,157,Czech Republic,Regular Play,Georgia,Georges Mikautadze,Center Forward,0.0,3938642,Tactical,Giorgi Kvilitaia,912,2138,33234,103,24284,
afb89031-b029-44b9-b68e-f1bf04b62aa4,3194,2,00:27:48.957,72,48,Substitution,121,Georgia,Regular Play,Georgia,Giorgi Chakvetadze,Right Wing,0.0,3938639,Tactical,Zuriko Davitashvili,2138,2138,23646,103,44183,
55a3cbf8-f530-414c-a8ec-c2322343f14c,3195,2,00:28:00.161,73,0,Substitution,121,Georgia,Regular Play,Georgia,Heorhii Tsitaishvili,Left Wing Back,0.0,3938639,Tactical,Luka Lochoshvili,2138,2138,22242,103,48178,
f73891fc-643a-4118-afac-b06697cc350b,3345,2,00:33:12.218,78,12,Substitution,127,Georgia,Regular Play,Turkey,Arda Güler,Center Forward,0.0,3938639,Tactical,Yusuf Yazıcı,2138,909,116587,103,29989,
56c59b8a-888d-416c-a37b-c14511cbe511,3346,2,00:33:31.779,78,31,Substitution,127,Georgia,Regular Play,Turkey,Kaan Ayhan,Right Defensive Midfield,0.0,3938639,Tactical,Merih Demiral,2138,909,12293,103,23558,
85c41159-b7d0-4678-bce2-fecddd4986af,3463,2,00:40:02.883,85,2,Substitution,135,Georgia,From Throw In,Georgia,Solomon Kverkvelia,Right Center Back,0.0,3938639,Tactical,Budu Zivzivadze,2138,2138,16005,103,102372,
91de7a81-ab20-4246-a244-e1b3e333dad8,3465,2,00:40:12.297,85,12,Substitution,136,Turkey,From Throw In,Turkey,Mert Müldür,Right Wing Back,0.0,3938639,Injury,Mehmet Zeki Çelik,909,909,10826,102,10349,
41d1ffce-deec-4ef9-afb0-b073cd80dbcc,3470,2,00:40:13.177,85,13,Substitution,136,Turkey,From Throw In,Turkey,Kenan Yildiz,Left Wing,0.0,3938639,Tactical,Muhammed Kerem Aktürkoğlu,909,909,151813,103,49689,
7a894403-de97-4988-9c23-b0707154e206,3602,2,00:43:40.267,88,40,Substitution,140,Georgia,From Goal Kick,Georgia,Anzor Mekvabishvili,Left Defensive Midfield,0.0,3938639,Tactical,Sandro Altunashvili,2138,2138,264017,103,135844,
463c6161-54ab-4cf7-af69-ab48dabd0c05,3673,2,00:45:30.931,90,30,Substitution,145,Georgia,Regular Play,Turkey,Hakan Çalhanoğlu,Left Defensive Midfield,0.0,3938639,Tactical,Salih Özcan,2138,909,7039,103,9085,
e522c1ac-8eea-4210-938b-187f1e396c94,1808,2,00:00:00.000,45,0,Substitution,92,Poland,From Corner,Austria,Florian Grillitsch,Left Defensive Midfield,0.0,3938641,Tactical,Patrick Wimmer,789,915,11396,103,33297,
911f0758-ed98-4761-8ace-0f15c60b6474,1809,2,00:00:00.000,45,0,Substitution,92,Poland,From Corner,Poland,Jakub Piotrowski,Left Center Midfield,0.0,3938641,Tactical,Jakub Moder,789,789,20841,103,29480,
7438da0a-b984-4907-b7a8-b7ec221e13f0,2300,2,00:13:22.559,58,22,Substitution,119,Poland,From Free Kick,Austria,Gernot Trauner,Right Center Back,0.0,3938641,Injury,Kevin Danso,789,915,8778,102,11820,
d8b524e7-9c13-4869-baa5-59aaf81fd33c,2301,2,00:14:01.643,59,1,Substitution,119,Poland,From Free Kick,Poland,Krzysztof Piątek,Right Center Forward,0.0,3938641,Tactical,Karol Świderski,789,789,12493,103,8836,
68cad552-2786-4a75-9ead-7e87bc62f78e,2302,2,00:14:17.882,59,17,Substitution,119,Poland,From Free Kick,Poland,Adam Buksa,Left Center Forward,0.0,3938641,Tactical,Robert Lewandowski,789,789,7663,103,5668,
c45ce887-01e4-4646-a188-c1ae556644b7,2361,2,00:17:10.346,62,10,Substitution,123,Austria,From Throw In,Austria,Philipp Mwene,Left Back,0.0,3938641,Tactical,Alexander Prass,915,915,13315,103,39545,
14c1340f-500a-4ea0-8600-47e6d92b2136,2771,2,00:29:57.600,74,57,Substitution,145,Austria,Regular Play,Poland,Bartosz Slisz,Center Defensive Midfield,0.0,3938641,Tactical,Kamil Grosicki,915,789,15859,103,5667,
4632394e-6d4b-4ecb-a335-b06946d37e8b,2849,2,00:34:45.974,79,45,Substitution,152,Poland,From Kick Off,Austria,Christoph Baumgartner,Center Attacking Midfield,0.0,3938641,Tactical,Romano Schmid,789,915,24977,103,8784,
bb051ccb-3da6-4725-9f25-c533e1e25f2f,2850,2,00:35:09.683,80,9,Substitution,152,Poland,From Kick Off,Austria,Marko Arnautović,Center Forward,0.0,3938641,Tactical,Michael Gregoritsch,789,915,3325,103,8309,
91af6655-b036-4540-9274-5fbe9c5640df,3033,2,00:41:10.360,86,10,Substitution,162,Poland,From Corner,Poland,Piotr Zieliński,Right Defensive Midfield,0.0,3938641,Tactical,Kacper Urbanski,789,789,5660,103,33680,
8c9e2509-aa36-4f65-8c99-c463def34084,2041,2,00:00:00.000,45,0,Substitution,77,Portugal,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,0.0,3938644,Tactical,Rúben Diogo Da Silva Neves,780,780,12169,103,9927,
b578f77e-a4a2-493b-9a1c-092fe1496263,2579,2,00:17:42.698,62,42,Substitution,106,Georgia,From Throw In,Georgia,Luka Lochoshvili,Left Wing Back,0.0,3938644,Tactical,Heorhii Tsitaishvili,2138,2138,48178,103,22242,
fe2ce6d6-50b0-4bc0-82c3-2f0afdb928dd,2684,2,00:20:04.599,65,4,Substitution,110,Georgia,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,0.0,3938644,Tactical,Gonçalo Matias Ramos,2138,780,5207,103,38803,
dc274179-e9e6-488e-98bd-de03c241c653,2685,2,00:20:05.487,65,5,Substitution,110,Georgia,Regular Play,Portugal,António João Pereira Albuquerque Tavares Silva,Right Center Back,0.0,3938644,Tactical,Nélson Cabral Semedo,2138,780,143854,103,6374,
65f295e0-21c0-48f2-88fc-407e2b26eea8,2984,2,00:29:16.179,74,16,Substitution,123,Georgia,From Keeper,Portugal,Pedro Lomba Neto,Left Wing Back,0.0,3938644,Tactical,Diogo José Teixeira da Silva,2138,780,23256,103,9929,
605a5375-0eb8-4403-8773-108f23c2ee79,2985,2,00:29:46.381,74,46,Substitution,123,Georgia,From Keeper,Portugal,João Neves,Right Defensive Midfield,0.0,3938644,Tactical,Matheus Luiz Nunes,2138,780,143859,103,40874,
300686f3-10f9-4786-b149-590415559148,2988,2,00:30:51.920,75,51,Substitution,124,Portugal,From Throw In,Georgia,Giorgi Gvelesiani,Right Center Back,0.0,3938644,Tactical,Solomon Kverkvelia,780,2138,398886,103,16005,
06a03208-55c0-4bae-a26f-2284fb306b19,3157,2,00:35:30.082,80,30,Substitution,130,Portugal,From Corner,Georgia,Giorgi Chakvetadze,Right Center Midfield,0.0,3938644,Tactical,Anzor Mekvabishvili,780,2138,23646,103,264017,
8bd6a301-e97c-4e31-82ca-8b75176747ea,3158,2,00:36:05.124,81,5,Substitution,130,Portugal,From Corner,Georgia,Khvicha Kvaratskhelia,Left Center Forward,0.0,3938644,Tactical,Zuriko Davitashvili,780,2138,38229,103,44183,
8a9f8da6-2b65-4c26-b3c5-15ebdacb920e,2534,2,00:15:18.030,60,18,Substitution,104,France,From Throw In,France,Adrien Rabiot,Left Center Midfield,0.0,3938643,Tactical,Eduardo Camavinga,771,771,3026,103,24778,
fa7cbbd9-ec41-4128-91fc-7960beac5117,2535,2,00:15:20.312,60,20,Substitution,104,France,From Throw In,France,Bradley Barcola,Left Wing,0.0,3938643,Tactical,Olivier Giroud,771,771,39420,103,3604,
72b84cbc-261c-42d1-be88-8b46cb0c1d99,2536,2,00:15:39.282,60,39,Substitution,104,France,From Throw In,France,N'Golo Kanté,Right Center Midfield,0.0,3938643,Tactical,Antoine Griezmann,771,771,3961,103,5487,
407276e3-3b7b-4d8a-8cdc-51f9a6de679b,2812,2,00:22:29.650,67,29,Substitution,115,France,Regular Play,Poland,Nicola Zalewski,Left Wing Back,0.0,3938643,Tactical,Michał Skóraś,771,789,50502,103,28453,
8230a6c6-f8c5-4804-b425-b7a231fb0caa,2813,2,00:22:29.887,67,29,Substitution,115,France,Regular Play,Poland,Sebastian Szymański,Right Center Midfield,0.0,3938643,Tactical,Karol Świderski,771,789,4664,103,8836,
9a842503-0aec-48e9-b193-b002ff851251,3219,2,00:35:46.839,80,46,Substitution,129,Poland,Regular Play,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,0.0,3938643,Tactical,Youssouf Fofana,789,771,10481,103,11990,
03063b49-a053-45f0-be81-9a6f2a48d3af,3401,2,00:40:14.690,85,14,Substitution,137,France,Regular Play,France,Ousmane Dembélé,Right Wing,0.0,3938643,Tactical,Randal Kolo Muani,771,771,5477,103,22097,
c494f7e8-c9c7-4687-85eb-9da8c53d1165,2274,2,00:16:31.207,61,31,Substitution,97,Ukraine,From Throw In,Romania,Dennis Man,Right Midfield,0.0,3938638,Tactical,Ianis Hagi,911,905,56905,103,28565,
