id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,dribble_outcome,possession_team_id,team_id,player_id,dribble_nutmeg,dribble_overrun,out,dribble_no_touch
924d2a77-9876-4d7a-bcea-dd9ad3daf2b4,1054,1,00:26:32.423,26,32,Dribble,44,Turkey,From Throw In,Turkey,Barış Alper Yılmaz,Right Wing,"[100.2, 66.4]",0.0,True,['3a4dc47e-7a0c-450e-8d78-95948f6ef9d4'],3941022,Incomplete,909,909,134209,,,,
3d931d57-4b86-49db-b348-f1b63f7634a4,1305,1,00:32:24.690,32,24,Dribble,54,Turkey,From Throw In,Turkey,Arda Güler,Center Forward,"[65.8, 27.1]",0.0,True,"['80d4e388-aa38-402c-9191-f7e133196ce8', 'a40ab29b-226c-4aee-b95c-0e371f0e7326']",3941022,Complete,909,909,116587,,,,
21a61b8e-6966-4031-8d45-f7e406b7ade8,1312,1,00:32:27.761,32,27,Dribble,54,Turkey,From Throw In,Turkey,Mert Müldür,Right Wing Back,"[64.3, 39.7]",0.0,True,['e53a4759-8995-4e1c-8ad6-6ebfb45a10da'],3941022,Incomplete,909,909,10826,,True,,
d1d212e5-a8c1-477f-bf86-e2caab5ab86a,1395,1,00:34:13.187,34,13,Dribble,56,Turkey,Regular Play,Turkey,Arda Güler,Center Forward,"[35.7, 54.7]",0.0,True,['6ffcd845-3771-41f3-80b8-80235aafbd24'],3941022,Incomplete,909,909,116587,,,,
369f3804-3cf5-41df-81f0-a11f1c62559f,1407,1,00:34:34.597,34,34,Dribble,57,Turkey,From Throw In,Austria,Christoph Baumgartner,Center Attacking Midfield,"[80.3, 49.6]",0.0,True,['8530644d-c7bc-41ef-a4d2-aecefd41e520'],3941022,Incomplete,909,915,24977,,,,
2c6eb975-fee3-4405-9732-30da26b92eba,1457,1,00:35:18.523,35,18,Dribble,59,Austria,Regular Play,Austria,Marcel Sabitzer,Left Wing,"[95.5, 13.9]",0.0,True,['b9956659-d30a-4af7-84d1-b8beffd0abd6'],3941022,Complete,915,915,8518,,,,
817220aa-b08b-4ae9-98e6-e17eb0c57492,1661,1,00:39:50.504,39,50,Dribble,68,Turkey,From Throw In,Turkey,Kenan Yildiz,Left Wing,"[111.5, 7.7]",0.0,True,['9fad7d9b-eed2-4e25-93a7-8995548f3a47'],3941022,Incomplete,909,909,151813,True,,,
66354486-4bc7-4f90-9ac8-66cddcecf44e,1678,1,00:39:59.141,39,59,Dribble,68,Turkey,From Throw In,Turkey,Orkun Kökçü,Left Defensive Midfield,"[97.8, 11.7]",0.0,True,['a3efa0dc-4428-4da4-8beb-8a2f7276ef33'],3941022,Complete,909,909,22212,,,,
c5e919ee-41eb-4b90-afad-36dae158a6c3,1735,1,00:41:17.774,41,17,Dribble,69,Austria,From Free Kick,Austria,Christoph Baumgartner,Center Attacking Midfield,"[61.9, 50.6]",0.0,True,['bc88e716-b439-4730-afa2-209e847ac63f'],3941022,Complete,915,915,24977,,,,
c9491724-4c4e-4480-829a-58bf846fbbbc,1762,1,00:42:30.738,42,30,Dribble,70,Austria,From Free Kick,Austria,Christoph Baumgartner,Center Attacking Midfield,"[58.0, 56.4]",0.0,True,"['742b9d33-1d14-4b34-9d76-0df8b0e47856', 'a734ab36-4aa9-47ab-acba-d9b47e4498f7']",3941022,Incomplete,915,915,24977,,,,
15bfbeb5-1b38-4cd8-89ca-0c894bf28a8b,1823,1,00:44:59.734,44,59,Dribble,74,Turkey,From Free Kick,Austria,Marcel Sabitzer,Left Wing,"[36.4, 70.0]",0.0,True,['67c636af-d19b-4a92-bb96-2ba746c557db'],3941022,Incomplete,909,915,8518,,,,
7fe37592-23e1-46f4-a9b3-a775e0404d72,1906,2,00:00:15.596,45,15,Dribble,76,Turkey,From Kick Off,Turkey,Mert Müldür,Right Wing Back,"[87.2, 71.2]",0.0,True,"['0c1f0440-59a5-419d-a103-b99e23a31314', 'd6707c7e-389d-48f1-8247-eeb4815c24b2']",3941022,Incomplete,909,909,10826,,,,
d84d12f8-0e2a-4f4a-9ac1-9b2f05c5cecf,2148,2,00:05:42.684,50,42,Dribble,86,Austria,Regular Play,Austria,Christoph Baumgartner,Right Attacking Midfield,"[102.8, 68.4]",0.0,True,['db21c77e-cdfa-4e84-8270-a342cbcf6e73'],3941022,Incomplete,915,915,24977,True,,,
ddd6d83f-8224-40ff-89a0-3411c76b9590,2228,2,00:07:23.921,52,23,Dribble,93,Austria,From Throw In,Austria,Konrad Laimer,Left Defensive Midfield,"[99.9, 41.3]",0.0,True,['5023f0ec-b194-464d-951d-49f31991848b'],3941022,Complete,915,915,8506,,,,
57785162-e363-4546-b12c-864c87b41600,2246,2,00:07:50.286,52,50,Dribble,95,Austria,Regular Play,Austria,Alexander Prass,Left Back,"[89.4, 15.4]",0.0,True,['e145a7c0-8ba7-4397-a746-2185060721d6'],3941022,Incomplete,915,915,39545,,,,
39377f0f-4741-4be0-8b10-ae0ac4477d4a,2354,2,00:11:08.362,56,8,Dribble,102,Turkey,Regular Play,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[71.0, 15.2]",0.0,True,['2c09597c-0339-4b48-9116-39c1622a2b88'],3941022,Complete,909,909,30438,,,,
6319eb74-42d4-4491-b286-2963c439c005,2627,2,00:21:51.331,66,51,Dribble,121,Turkey,From Kick Off,Turkey,Kenan Yildiz,Left Wing,"[106.4, 15.6]",0.0,True,['8afb44da-4fde-4ace-a7de-19ae4d2530e3'],3941022,Complete,909,909,151813,,,,
78da20fa-5af8-488c-aa8b-c9df2c810ac7,2645,2,00:22:06.881,67,6,Dribble,121,Turkey,From Kick Off,Turkey,Arda Güler,Center Forward,"[90.8, 20.3]",0.0,True,['01d3fcee-b6ce-4d1b-abdf-976d224638f8'],3941022,Incomplete,909,909,116587,,,,
fb2068cd-8d6f-4cfb-994f-18c255fba74b,2777,2,00:25:05.285,70,5,Dribble,127,Turkey,From Free Kick,Turkey,Ferdi Erenay Kadıoğlu,Left Wing Back,"[36.8, 1.5]",0.0,True,['a3550bb3-1e5f-47c9-a659-50b7f43b8983'],3941022,Incomplete,909,909,30438,,,,
96f43294-5eba-4f73-8386-ba72f5a42a22,2856,2,00:26:18.833,71,18,Dribble,130,Turkey,Regular Play,Turkey,Barış Alper Yılmaz,Right Wing,"[116.1, 57.8]",0.0,True,['eb2a4012-ab07-462e-91a0-12533347115f'],3941022,Complete,909,909,134209,,,,
aed03675-9cff-41f5-a66e-b628f87acc96,3244,2,00:37:50.625,82,50,Dribble,149,Turkey,From Goal Kick,Turkey,Muhammed Kerem Aktürkoğlu,Left Center Forward,"[76.0, 51.2]",0.0,True,['362f9663-e6a7-4663-b3f0-abc60f41a04b'],3941022,Complete,909,909,49689,,,,
dc9548e7-3dfa-4c01-bdcb-c92e591db0e3,3386,2,00:41:19.481,86,19,Dribble,158,Austria,Regular Play,Austria,Christoph Baumgartner,Left Attacking Midfield,"[62.6, 1.6]",0.0,True,['f383b400-6e0b-4b76-bc10-a576980e9f01'],3941022,Incomplete,915,915,24977,True,,,
2c1670e0-7454-47ea-ab90-57dc7e0a38eb,3454,2,00:42:40.269,87,40,Dribble,158,Austria,Regular Play,Austria,Christoph Baumgartner,Left Attacking Midfield,"[104.3, 16.2]",0.0,True,['8e36e62b-f9d9-4158-8ca7-3b3d3ff93b0e'],3941022,Incomplete,915,915,24977,,,,
6cd00e79-88f4-47d5-a54a-39fcf83c1fa4,3616,2,00:47:04.527,92,4,Dribble,165,Austria,Regular Play,Austria,Maximilian Wöber,Left Center Back,"[116.2, 10.9]",0.0,True,['9a43fc55-4c28-4132-ae5a-2166b2624660'],3941022,Incomplete,915,915,8068,True,True,,
b5bd1e41-1865-4425-8dc8-089c778a2691,3673,2,00:48:10.848,93,10,Dribble,168,Turkey,From Counter,Turkey,Barış Alper Yılmaz,Right Center Forward,"[99.0, 25.9]",0.0,True,"['9fcbcd94-1b5d-4897-a90f-3b2d08424378', 'ec841347-3e07-45ac-bad3-0425bb1031de']",3941022,Complete,909,909,134209,,,,
2da65b2b-867c-4bdf-9964-22948f21d876,3685,2,00:48:23.344,93,23,Dribble,169,Austria,Regular Play,Austria,Alexander Prass,Left Back,"[65.0, 7.2]",0.0,True,['2b0d849b-689b-4d1b-9802-fc1b85c03da8'],3941022,Complete,915,915,39545,True,,,
a4a217fe-1272-4a11-8482-7dc76e4bc0c7,103,1,00:01:50.570,1,50,Dribble,6,Romania,Regular Play,Romania,Dennis Man,Right Midfield,"[116.4, 69.7]",0.0,True,"['1d3dff06-9f26-409e-8b70-b827afa5a7a3', 'fd60b895-d1f3-432a-9895-51ef5ecb666b']",3941021,Incomplete,905,905,56905,,,,
f7464c94-dc4c-4f7c-afa0-e729381146f2,487,1,00:14:59.769,14,59,Dribble,28,Netherlands,From Throw In,Netherlands,Memphis Depay,Center Forward,"[106.4, 68.4]",0.0,True,['29e81269-80ca-4c9b-b266-2d1c913edb80'],3941021,Incomplete,941,941,2988,,True,True,
6c9bd47a-8919-4394-b9da-fef6c46bc2af,563,1,00:17:40.614,17,40,Dribble,34,Netherlands,Regular Play,Netherlands,Xavi Simons,Center Attacking Midfield,"[110.8, 19.3]",0.0,True,['ea53a937-c0f1-49dd-8d24-4fb2b073a9ef'],3941021,Incomplete,941,941,39167,,,,
20d722b6-36e3-462f-81da-3930d183a93b,618,1,00:18:57.785,18,57,Dribble,35,Netherlands,From Corner,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[56.2, 47.6]",0.0,True,['b3abd57d-a016-4508-b007-a9127517880b'],3941021,Complete,941,941,15503,,,,
da1af6dd-b7f3-4c53-b97b-931b2c293558,677,1,00:21:21.053,21,21,Dribble,37,Netherlands,From Goal Kick,Netherlands,Denzel Dumfries,Right Back,"[114.3, 65.4]",0.0,True,['498645ba-9204-44c6-b8f9-1b10aa7d7b4c'],3941021,Complete,941,941,8125,,,,
dc8ef8fa-fd41-4577-acd9-65c583e10355,865,1,00:27:33.635,27,33,Dribble,46,Netherlands,From Corner,Netherlands,Steven Bergwijn,Right Wing,"[106.6, 73.5]",0.0,True,"['18ad64f0-b0d6-4a60-822f-72728d8659b1', '9430d5f5-d954-46e9-b625-8d4ec4634d12']",3941021,Complete,941,941,8259,,,,
f4bb06d7-63ca-41e6-a6fd-8771b2401f60,1193,1,00:38:31.106,38,31,Dribble,58,Netherlands,From Throw In,Netherlands,Memphis Depay,Center Forward,"[116.0, 66.9]",0.0,True,['ed1cf957-e348-4242-88af-7d5e17f04933'],3941021,Complete,941,941,2988,,,,
01a68ec2-d2cb-4d76-b868-b039914f0d2a,1203,1,00:38:41.644,38,41,Dribble,58,Netherlands,From Throw In,Netherlands,Xavi Simons,Center Attacking Midfield,"[111.9, 23.9]",0.0,True,['8b18d1da-d694-40cd-b3bf-fa7777dde14c'],3941021,Incomplete,941,941,39167,,,,
f6bc99ec-f519-497d-9b61-6d149dcebf4b,1926,2,00:11:21.113,56,21,Dribble,94,Netherlands,Regular Play,Netherlands,Tijjani Reijnders,Left Defensive Midfield,"[91.8, 33.7]",0.0,True,['e1192cbe-753e-4cf7-a137-7b8b95ef4fd9'],3941021,Complete,941,941,21582,True,,,
22364446-072c-40ef-a915-980dd01a9223,2026,2,00:14:28.183,59,28,Dribble,102,Romania,From Throw In,Romania,Dennis Man,Right Midfield,"[103.7, 63.7]",0.0,True,['b7c5ed1e-15c2-441b-8139-f0cfb6d2e321'],3941021,Incomplete,905,905,56905,,,,
19784ae5-55ea-40da-a646-24a03409c0f9,2090,2,00:16:38.145,61,38,Dribble,107,Netherlands,From Counter,Netherlands,Cody Mathès Gakpo,Left Wing,"[37.5, 27.8]",0.0,True,['c2b7d5da-933f-42f9-84e6-89870c267015'],3941021,Complete,941,941,20750,,,,
eaccbbdc-61a3-4bf8-9cf7-7fd7ab1b7b69,2216,2,00:21:16.709,66,16,Dribble,110,Netherlands,From Goal Kick,Netherlands,Xavi Simons,Center Attacking Midfield,"[98.6, 26.3]",0.0,True,['a9ac7ff5-de9c-4a89-b28e-6786e301b990'],3941021,Incomplete,941,941,39167,,,,
9e8f65e5-449d-4243-938e-a8548dcf0450,2377,2,00:27:24.942,72,24,Dribble,120,Netherlands,Regular Play,Netherlands,Xavi Simons,Center Attacking Midfield,"[105.5, 33.3]",0.0,True,"['d92d8185-e11c-49ca-b6fc-4c6519f8e976', 'db86c9d2-755d-411d-931f-7c0e60055dae']",3941021,Incomplete,941,941,39167,,,,
5fa7868c-2c96-431c-81e6-fc7f6b123f28,2537,2,00:32:32.240,77,32,Dribble,128,Netherlands,From Throw In,Netherlands,Tijjani Reijnders,Right Defensive Midfield,"[98.8, 62.2]",0.0,True,['e40e6f67-bb0d-45fd-b823-fb336b7bcd93'],3941021,Incomplete,941,941,21582,,,,
28e01c57-c963-482d-8083-312414cee3ce,2648,2,00:34:40.311,79,40,Dribble,133,Netherlands,From Counter,Netherlands,Donyell Malen,Right Wing,"[36.0, 58.4]",0.0,True,['50283b83-3bb2-4991-bbe0-ee861adc6252'],3941021,Complete,941,941,15582,,,,
da1a64d4-f2d7-40d6-a6fd-7c3aa61f0ab0,2699,2,00:37:22.568,82,22,Dribble,136,Netherlands,From Throw In,Netherlands,Cody Mathès Gakpo,Left Wing,"[120.0, 30.7]",0.0,True,['679333c6-f6e8-4e81-a29a-eae6c32980b5'],3941021,Complete,941,941,20750,,,,
a5390813-a6ed-4957-8f77-b01687c0d802,2906,2,00:43:52.596,88,52,Dribble,147,Netherlands,From Goal Kick,Netherlands,Memphis Depay,Left Wing,"[71.3, 27.2]",0.0,True,['f9f03f20-4395-432d-ac28-6e5e07a53e21'],3941021,Incomplete,941,941,2988,,,,
5793faa9-ab1b-4623-862a-82e88f00db23,2929,2,00:44:29.558,89,29,Dribble,149,Romania,From Free Kick,Romania,Răzvan Gabriel Marin,Center Defensive Midfield,"[83.2, 41.0]",0.0,True,"['94930e11-f711-4902-91e4-06efa1430764', 'bf5f7e2e-7512-429f-b184-9e49dc857cb5']",3941021,Incomplete,905,905,16344,,,,
4a4009ae-5636-4f6e-bf98-c123cc46c799,2988,2,00:47:41.523,92,41,Dribble,156,Netherlands,From Counter,Netherlands,Donyell Malen,Right Wing,"[100.8, 30.0]",0.0,True,['085521c1-77a6-472b-a2dd-32b02e93e713'],3941021,Complete,941,941,15582,,,,
848e3ef0-8ac8-4f53-a440-44caf4a42ee8,41,1,00:01:10.218,1,10,Dribble,5,Slovenia,From Throw In,Slovenia,Petar Stojanović,Right Midfield,"[77.2, 25.7]",0.0,True,['ecc19a0b-562d-4057-af7a-ef9ecfb0a5b7'],3941020,Complete,944,944,16528,,True,,
bce3e9b2-3223-4878-9c3c-5af1d4dfe947,299,1,00:08:12.430,8,12,Dribble,16,Portugal,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[101.0, 13.5]",0.0,True,"['58d86a59-589c-485d-aef9-7ec4d1df8fc7', '660e1cca-6baa-4aa6-b697-248cb4b9b45d']",3941020,Complete,780,780,5207,,,,
da74cfa0-7713-497e-879c-938dea435128,591,1,00:14:15.903,14,15,Dribble,25,Slovenia,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,"[98.6, 18.3]",0.0,True,['d67a1f09-56fd-4a8c-b263-e0b6f67676e4'],3941020,Incomplete,944,944,38759,,,,
94d60375-9b98-499d-8ab3-45e392ed4b0d,1004,1,00:25:51.057,25,51,Dribble,40,Slovenia,From Free Kick,Slovenia,Benjamin Šeško,Left Center Forward,"[93.1, 45.2]",0.0,True,['1afc58d3-b808-4b2e-9766-61f6b7606269'],3941020,Incomplete,944,944,38759,,,,
90ef347f-24c0-4e52-87e4-d4ee3c2e9fe9,1053,1,00:27:06.847,27,6,Dribble,44,Slovenia,Regular Play,Slovenia,Andraž Šporar,Right Center Forward,"[42.4, 40.1]",0.0,True,['85d91f45-6bbd-4a3b-93f9-634a478b42ef'],3941020,Incomplete,944,944,31866,,,,
5692e63c-ff10-4e3a-aae4-7d90e963c708,1119,1,00:29:27.250,29,27,Dribble,48,Slovenia,From Free Kick,Slovenia,Petar Stojanović,Right Midfield,"[71.3, 71.7]",0.0,True,['c54a897a-ca6d-4cb2-96e3-2022d00ec50f'],3941020,Incomplete,944,944,16528,True,,,
6b2e886b-bfea-4975-8ec8-f4a6ac69d90a,1141,1,00:29:52.895,29,52,Dribble,48,Slovenia,From Free Kick,Slovenia,Benjamin Šeško,Left Center Forward,"[85.6, 12.3]",0.0,True,['3385e7f9-307b-408f-a771-2a2a54e8c219'],3941020,Incomplete,944,944,38759,,,,
0219a6b1-e0c5-4cb1-9e1a-e8cd2f84dc00,1203,1,00:31:30.752,31,30,Dribble,52,Slovenia,From Throw In,Slovenia,Petar Stojanović,Right Midfield,"[85.0, 22.2]",0.0,True,['8fda724d-2922-439b-929b-01be4d9eda29'],3941020,Incomplete,944,944,16528,True,,,
7ef9ef1d-7c52-4dd2-bc25-95e1c7e75d45,1226,1,00:34:13.996,34,13,Dribble,56,Portugal,Regular Play,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[64.3, 71.5]",0.0,True,['9bc5a528-2f92-426a-9153-a91a188780d3'],3941020,Incomplete,780,780,3193,,,,
3385ecf3-a57f-4e40-ae17-c2890a5757ea,1245,1,00:34:26.191,34,26,Dribble,58,Portugal,From Counter,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[98.1, 28.1]",0.0,True,['a5e96ff5-bda0-42bc-929f-4062c45090dd'],3941020,Complete,780,780,18360,,,,
e9e115ca-266f-4792-8656-cf5dbba1c5c9,1283,1,00:36:35.048,36,35,Dribble,62,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[92.8, 13.9]",0.0,True,['30b3db3c-fbf4-452a-bcf7-b1ad2a8a4aa7'],3941020,Incomplete,780,780,41092,,,,
5d9c7b58-3d15-4ac5-83a5-389cfa8ede26,1289,1,00:36:37.208,36,37,Dribble,62,Portugal,Regular Play,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[90.8, 7.5]",0.0,True,['2bd3d56a-fe74-401c-941d-e98f446b29fd'],3941020,Complete,780,780,18360,,,,
30298b66-901d-46a3-8f6a-265e5e4336b7,1291,1,00:36:38.979,36,38,Dribble,62,Portugal,Regular Play,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[103.2, 12.2]",0.0,True,['8c9da8f6-5f0d-45e5-9101-d1828af8464e'],3941020,Incomplete,780,780,18360,,,,
efa6f8b5-a63b-40bd-8fb2-64e66c78ec27,1404,1,00:42:24.653,42,24,Dribble,72,Portugal,From Counter,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[85.7, 23.0]",0.0,True,['2186ff44-f95b-4a2f-bff7-bf7c6554ab9b'],3941020,Incomplete,780,780,5207,,,,
18569e1c-8a16-4e99-87c9-5f2ef436cf7d,1416,1,00:42:40.164,42,40,Dribble,74,Slovenia,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,"[104.8, 66.4]",0.0,True,['b167cf55-73f6-4363-b967-c6f9d55b20ea'],3941020,Complete,944,944,38759,,,,
df54972d-39a2-4e20-82b4-6eb3e3997e0c,1420,1,00:42:41.439,42,41,Dribble,74,Slovenia,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,"[101.5, 56.5]",0.0,True,"['a290b074-0b0c-428d-ad50-1caf85995f40', 'c07dcbeb-9ec3-4ec9-b22a-f5ed5309fd6e']",3941020,Complete,944,944,38759,,,,
0e711493-3f35-479f-b893-679cf6c193bf,1423,1,00:42:42.919,42,42,Dribble,74,Slovenia,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,"[99.2, 54.6]",0.0,True,['eb854e7c-d6df-4d91-8e82-1b74557019de'],3941020,Incomplete,944,944,38759,,,,
28f0059e-4730-487f-ac96-41a65415e7aa,1456,1,00:43:15.332,43,15,Dribble,75,Portugal,Regular Play,Slovenia,Benjamin Šeško,Left Center Forward,"[58.4, 35.2]",0.0,True,['0c9c9616-3fb6-478c-9b39-c6cc31cbfbdc'],3941020,Incomplete,780,944,38759,,,,
55f615b4-d7fe-4d2f-ae49-c0eba0fc49b0,1535,1,00:46:08.845,46,8,Dribble,81,Portugal,From Goal Kick,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,"[93.1, 2.9]",0.0,True,['f7ce5162-e9b0-491e-ba22-3a6b1a2f5fc3'],3941020,Incomplete,780,780,5204,,,,
c0ab99b4-6dd9-46f3-8535-141574f6ff2c,1563,1,00:47:01.348,47,1,Dribble,84,Portugal,Regular Play,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[116.1, 18.9]",0.0,True,['f3ac0ee3-7414-43a2-a2f8-8b2efa8db2ef'],3941020,Incomplete,780,780,18360,,,,
7da35a9c-8b92-440b-b5ed-dffc0279b3fc,1646,2,00:01:35.990,46,35,Dribble,88,Portugal,From Free Kick,Portugal,João Pedro Cavaco Cancelo,Right Back,"[93.7, 73.8]",0.0,True,['01a72fd1-f1b1-4762-9e65-ff8319116c78'],3941020,Complete,780,780,7005,True,,,
c899bbd4-9d63-419c-8775-4beb5405b936,1870,2,00:08:22.596,53,22,Dribble,98,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[104.9, 60.6]",0.0,True,['a90292fd-a000-4129-84f9-3f80041b6fdf'],3941020,Incomplete,780,780,7005,,,,
effeb9f0-55b0-426c-b0f9-bc0ccdb7d9e0,1924,2,00:10:55.115,55,55,Dribble,101,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[75.2, 56.7]",0.0,True,['2a6b37cc-b0e8-4ad0-856c-fccc94fdde5f'],3941020,Complete,780,780,7005,,,,
eff9507f-2c14-4bd4-b0a6-a626628acbae,1942,2,00:11:05.575,56,5,Dribble,101,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[114.5, 74.1]",0.0,True,['db1f3c66-e9db-4e42-ba29-808d29cf29f0'],3941020,Complete,780,780,7005,,,,
e1fe5172-145a-477b-80bc-044c38ff3831,1957,2,00:11:12.863,56,12,Dribble,101,Portugal,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[99.1, 38.8]",0.0,True,['827c577c-0cea-41a0-bf09-0fe5206235b8'],3941020,Incomplete,780,780,12169,,,,
69837d75-f1ca-41a1-8554-b48839213eab,1968,2,00:11:21.431,56,21,Dribble,101,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[76.7, 0.4]",0.0,True,"['dc3067c4-f66b-49c6-b679-1987882f169f', 'f0bff945-3d2c-4f1f-becc-3c912305a234']",3941020,Incomplete,780,780,41092,True,,,
facf11d9-0933-4e77-87c6-5652c54c6871,2368,2,00:20:30.910,65,30,Dribble,114,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[97.0, 55.8]",0.0,True,['82ee94cb-eb19-4e9d-b610-bcfa83d982e9'],3941020,Incomplete,780,780,7005,True,True,,
a0e72f5e-e819-49f7-b3d5-3aefbb25f1b9,2373,2,00:20:32.255,65,32,Dribble,114,Portugal,Regular Play,Slovenia,Jaka Bijol,Left Center Back,"[20.0, 33.2]",0.0,True,['bec428f5-6a8e-4d41-84ed-342ad7faec95'],3941020,Complete,780,944,16047,,,,
54160644-4701-4484-8178-7a24970311fd,2565,2,00:24:58.805,69,58,Dribble,123,Portugal,From Throw In,Portugal,João Pedro Cavaco Cancelo,Right Back,"[93.7, 76.2]",0.0,True,['69ae952f-bdae-42a0-bb2d-d2016c804f93'],3941020,Complete,780,780,7005,,,,
8ba958a2-4d43-4cc9-84e8-9ff50942af3f,2568,2,00:25:01.091,70,1,Dribble,123,Portugal,From Throw In,Portugal,João Pedro Cavaco Cancelo,Right Back,"[108.8, 69.9]",0.0,True,['a42a2293-c95e-4afb-8d80-4c086ca147a1'],3941020,Complete,780,780,7005,,,,
5cb3d8f9-3b11-49ce-a8a7-b1e3f4a2e11d,2591,2,00:26:41.081,71,41,Dribble,125,Slovenia,From Goal Kick,Slovenia,Jan Mlakar,Left Midfield,"[58.5, 30.6]",0.0,True,['045bdaf1-c1a8-4fd9-8dad-8ca0ba4770da'],3941020,Incomplete,944,944,31089,,,,
8550b2a5-6f20-4bff-a5c6-33d5a0e11d4b,2605,2,00:26:55.416,71,55,Dribble,126,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[57.4, 11.9]",0.0,True,['61dd0f39-4680-4f09-bc55-d5d1659cd466'],3941020,Complete,780,780,41092,,,,
49eddfd2-949f-4d46-9ef9-a507010000e2,2732,2,00:31:38.879,76,38,Dribble,132,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[101.6, 22.0]",0.0,True,['c7ad771c-31e7-4f87-880d-0f9264e0c757'],3941020,Complete,780,780,41092,,,,
fc4d44c2-5a61-430e-b9bc-8f13a725a35c,2799,2,00:34:04.651,79,4,Dribble,135,Portugal,From Free Kick,Portugal,Nuno Mendes,Left Back,"[54.4, 4.2]",0.0,True,['80029421-956b-48d6-96ec-8dace2373d5b'],3941020,Complete,780,780,41092,,,,
f40615e6-372f-4882-834e-f9c941214e64,3002,2,00:40:22.690,85,22,Dribble,143,Portugal,From Free Kick,Portugal,Francisco Fernandes Conceição,Left Wing,"[101.4, 7.5]",0.0,True,['e985b6e8-f174-45d3-99ef-9f428e7f3a55'],3941020,Incomplete,780,780,39624,,,,
19e0656f-6047-40b4-a84c-0c1d337b0a02,3118,2,00:44:49.698,89,49,Dribble,153,Portugal,From Throw In,Portugal,Diogo José Teixeira da Silva,Left Wing,"[71.4, 11.3]",0.0,True,['f0e129fb-971f-4f2c-b49d-bed36dac1f9e'],3941020,Complete,780,780,9929,,,,
4608dab2-3cba-4add-9761-3b45487edcc8,3163,2,00:47:44.402,92,44,Dribble,156,Slovenia,From Free Kick,Slovenia,Žan Celar,Right Center Forward,"[109.4, 49.7]",0.0,True,['5935d4ed-67f1-4cfe-b1ed-f27c55bac444'],3941020,Incomplete,944,944,24109,,,,
a028fa3c-d34d-426b-921a-049d73bc9735,3355,3,00:02:44.920,92,44,Dribble,164,Slovenia,From Goal Kick,Slovenia,Timi Elšnik,Right Midfield,"[109.3, 66.1]",0.0,True,['e611bd8d-e678-4b4a-b950-d3abbc828802'],3941020,Complete,944,944,15896,True,,,
28b066f0-51fb-4b49-8b9b-d7ad8fd8c179,3396,3,00:03:36.163,93,36,Dribble,166,Slovenia,Regular Play,Slovenia,Benjamin Verbič,Left Midfield,"[35.7, 10.3]",0.0,True,['90ae5a9b-4e95-488a-8402-1dbbec0cac38'],3941020,Complete,944,944,16510,,,,
90b1aa25-b15c-48aa-a00b-c283cfcca0c6,3421,3,00:04:26.405,94,26,Dribble,168,Slovenia,From Goal Kick,Slovenia,Benjamin Verbič,Left Midfield,"[77.4, 17.9]",0.0,True,['4e10ba81-4f40-46d8-ae49-19a4245b976d'],3941020,Complete,944,944,16510,True,,,
f838e3ce-790e-4a5b-80b9-0325f4ef81ee,3536,3,00:07:38.494,97,38,Dribble,172,Portugal,Regular Play,Portugal,Diogo José Teixeira da Silva,Left Wing,"[82.4, 9.3]",0.0,True,['2037ec5e-2646-4915-bb4a-94e072ae79bb'],3941020,Incomplete,780,780,9929,True,,,
c9f042f6-eee6-4b91-b457-9e7d53f1f28f,3669,3,00:11:54.300,101,54,Dribble,183,Portugal,From Throw In,Portugal,João Pedro Cavaco Cancelo,Right Back,"[101.4, 73.9]",0.0,True,['75e84798-355d-4302-add2-f3ba424035d8'],3941020,Incomplete,780,780,7005,,,,
