id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,50_50,match_id,possession_team_id,team_id,player_id,counterpress,out
f738deb6-2b49-494a-b859-d3061c654521,3558,2,00:47:16.700,92,16,50/50,157,Albania,Regular Play,Croatia,Mateo Kovačić,Left Defensive Midfield,"[50.5, 31.0]",0.0,True,['d18bcc5d-bcb3-4c2b-86e9-c7e46035a715'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930167,906,785,5456,,
d18bcc5d-bcb3-4c2b-86e9-c7e46035a715,3559,2,00:47:16.700,92,16,50/50,157,Albania,Regular Play,Albania,Nedim Bajrami,Right Midfield,"[69.6, 49.1]",0.0,True,['f738deb6-2b49-494a-b859-d3061c654521'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930167,906,906,32030,,
cdec95ae-f271-4020-b402-97d7141bba5e,3672,2,00:51:42.362,96,42,50/50,162,Albania,Regular Play,Croatia,Ante Budimir,Center Forward,"[48.3, 43.0]",0.0,True,"['3d52c212-4534-4a00-b7f0-759a0cbb9d6a', 'ad2784e0-2946-49fd-853d-066bfd2cda49', 'ec55b92d-b40c-4aa5-97d4-f3c42a5ff6d7']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930167,906,785,8654,,
ec55b92d-b40c-4aa5-97d4-f3c42a5ff6d7,3673,2,00:51:42.362,96,42,50/50,162,Albania,Regular Play,Albania,Klaus Gjasula,Right Defensive Midfield,"[71.8, 37.1]",0.0,True,['cdec95ae-f271-4020-b402-97d7141bba5e'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930167,906,906,9893,,
b6d20c29-c0b2-4750-9d19-82abc7eb875b,2124,2,00:04:16.718,49,16,50/50,79,Hungary,Regular Play,Hungary,András Schäfer,Left Defensive Midfield,"[105.2, 21.6]",0.0,True,"['13702708-fc8e-4279-8729-ca3e864c201d', 'f6870788-7c2d-41b5-a5ed-d8608712b111']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930168,916,916,42822,,
13702708-fc8e-4279-8729-ca3e864c201d,2125,2,00:04:16.718,49,16,50/50,80,Germany,Regular Play,Germany,Robert Andrich,Right Defensive Midfield,"[14.9, 58.5]",0.0,True,['b6d20c29-c0b2-4750-9d19-82abc7eb875b'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930168,770,770,9195,True,
9376e53a-aaff-46dd-b2f8-b4ab2ddc6b4e,162,1,00:03:18.104,3,18,50/50,10,Austria,Regular Play,France,Antoine Griezmann,Center Attacking Midfield,"[65.5, 70.8]",0.0,True,['db608ec1-4e9c-4a67-9e2f-388b8b1e2e6d'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930165,915,771,5487,True,
db608ec1-4e9c-4a67-9e2f-388b8b1e2e6d,163,1,00:03:18.104,3,18,50/50,10,Austria,Regular Play,Austria,Marcel Sabitzer,Left Wing,"[54.6, 9.3]",0.0,True,['9376e53a-aaff-46dd-b2f8-b4ab2ddc6b4e'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930165,915,915,8518,True,
a6c4d29b-f00b-4ade-9a2b-df507fdcd15c,536,1,00:12:06.606,12,6,50/50,24,France,Regular Play,Austria,Philipp Mwene,Left Back,"[41.4, 10.1]",0.0,True,['0ab3a721-2e57-4234-81fb-4ad45be686b9'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930165,771,915,13315,,
0ab3a721-2e57-4234-81fb-4ad45be686b9,537,1,00:12:06.606,12,6,50/50,24,France,Regular Play,France,Ousmane Dembélé,Right Wing,"[78.7, 70.0]",0.0,True,['a6c4d29b-f00b-4ade-9a2b-df507fdcd15c'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930165,771,771,5477,,
b54834d2-f34b-42e0-b013-446695e692eb,1046,1,00:26:30.343,26,30,50/50,50,France,From Throw In,Austria,Florian Grillitsch,Left Defensive Midfield,"[98.2, 60.3]",0.0,True,['522851ea-f5cb-4bae-91a9-f07910a0dce7'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930165,771,915,11396,,
522851ea-f5cb-4bae-91a9-f07910a0dce7,1047,1,00:26:30.343,26,30,50/50,50,France,From Throw In,France,Marcus Thuram,Left Wing,"[23.5, 20.4]",0.710554,True,['b54834d2-f34b-42e0-b013-446695e692eb'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930165,771,771,2972,True,
02f90289-98be-4512-820c-f08f9403a691,2349,2,00:14:59.067,59,59,50/50,113,Austria,From Keeper,Austria,Patrick Wimmer,Right Wing,"[96.5, 35.7]",0.0,True,['619fc82f-5aca-4384-9a13-3175694a9d1b'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930165,915,915,33297,,
619fc82f-5aca-4384-9a13-3175694a9d1b,2350,2,00:14:59.067,59,59,50/50,113,Austria,From Keeper,France,N'Golo Kanté,Right Defensive Midfield,"[23.6, 44.4]",0.0,True,['02f90289-98be-4512-820c-f08f9403a691'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930165,915,771,3961,,
a34d2f1f-9324-477f-8aa6-d1c51aa5ab2b,3486,2,00:49:00.739,94,0,50/50,165,France,Regular Play,Austria,Alexander Prass,Left Back,"[26.2, 8.7]",0.0,True,"['2d19ddf1-8f51-4c2b-9695-3e4aae9a9708', 'a95cc0c2-260b-4d0c-9a44-5cbd9526d2e1']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930165,771,915,39545,,
a95cc0c2-260b-4d0c-9a44-5cbd9526d2e1,3487,2,00:49:00.739,94,0,50/50,165,France,Regular Play,France,Randal Kolo Muani,Right Midfield,"[93.9, 71.4]",0.0,True,['a34d2f1f-9324-477f-8aa6-d1c51aa5ab2b'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930165,771,771,22097,,
fa347c82-d922-4c07-8274-46f3c144eb5d,2802,2,00:26:37.610,71,37,50/50,134,Belgium,Regular Play,Belgium,Jeremy Doku,Left Wing,"[104.2, 38.4]",0.0,True,"['94536dfe-7f8f-4b02-b567-542a25f187de', '9df74dc6-5c1a-47f4-960c-78a38495e837']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930164,782,782,23650,,
9df74dc6-5c1a-47f4-960c-78a38495e837,2803,2,00:26:37.610,71,37,50/50,134,Belgium,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[15.9, 41.7]",0.0,True,['fa347c82-d922-4c07-8274-46f3c144eb5d'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930164,782,908,6798,,
82ad4f63-2e1c-4179-90b0-4c6db0eb541f,1897,1,00:47:05.310,47,5,50/50,63,Italy,Regular Play,Albania,Jasir Asani,Right Wing,"[60.2, 72.1]",0.0,True,['c5b2c3ca-3b8b-4e24-8130-4d997e10e89e'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930161,914,906,41186,True,True
c5b2c3ca-3b8b-4e24-8130-4d997e10e89e,1898,1,00:47:05.310,47,5,50/50,63,Italy,Regular Play,Italy,Federico Dimarco,Left Back,"[59.9, 8.0]",0.0,True,['82ad4f63-2e1c-4179-90b0-4c6db0eb541f'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930161,914,914,12255,True,
0ffebab9-dc2f-4b29-a1b7-a8148d5ff4ed,3815,2,00:42:42.836,87,42,50/50,120,Italy,Regular Play,Albania,Qazim Laçi,Right Wing,"[75.4, 70.2]",0.0,True,['23589f49-39bb-48d3-bd80-050d479ef8ea'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930161,914,906,7531,,
23589f49-39bb-48d3-bd80-050d479ef8ea,3816,2,00:42:42.836,87,42,50/50,120,Italy,Regular Play,Italy,Riccardo Calafiori,Left Center Back,"[44.7, 9.9]",0.0,True,['0ffebab9-dc2f-4b29-a1b7-a8148d5ff4ed'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930161,914,914,41768,,
ad723df1-cce0-41af-bf65-84ead5bb6587,2342,2,00:14:53.950,59,53,50/50,95,Poland,From Corner,Poland,Piotr Zieliński,Right Center Midfield,"[104.8, 10.9]",0.0,True,"['6350bf68-3f3d-4c00-a805-c6d8479352fa', '64017a5d-e677-4a2f-9e1e-ae013cf68cf6']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938637,789,789,5660,,
64017a5d-e677-4a2f-9e1e-ae013cf68cf6,2343,2,00:14:53.950,59,53,50/50,95,Poland,From Corner,Netherlands,Xavi Simons,Right Wing,"[15.3, 69.2]",0.0,True,['ad723df1-cce0-41af-bf65-84ead5bb6587'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938637,789,941,39167,,
d4aa5b13-9db6-4c0a-b822-dbf516ee6a27,2993,2,00:33:03.219,78,3,50/50,133,Slovakia,From Throw In,Ukraine,Oleksandr Zubkov,Right Midfield,"[20.8, 76.6]",0.0,True,['46e9f5b3-7b99-4476-aa0b-ab66fa485ab5'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938640,908,911,31892,,
46e9f5b3-7b99-4476-aa0b-ab66fa485ab5,2994,2,00:33:03.219,78,3,50/50,133,Slovakia,From Throw In,Slovakia,Tomáš Suslov,Left Wing,"[99.3, 3.5]",0.0,True,['d4aa5b13-9db6-4c0a-b822-dbf516ee6a27'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3938640,908,908,35653,,True
c7792ed7-39f0-40ea-8edc-04bbb02ad495,2031,2,00:10:41.245,55,41,50/50,101,Georgia,From Counter,Czech Republic,Ladislav Krejčí,Left Center Back,"[30.4, 27.1]",0.0,True,"['06146c94-cbca-4036-90c6-815176aed73e', '2cfa8626-3bd9-40ec-b83f-0d55cafcf577']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938642,2138,912,28272,,
2cfa8626-3bd9-40ec-b83f-0d55cafcf577,2032,2,00:10:41.245,55,41,50/50,101,Georgia,From Counter,Georgia,Zuriko Davitashvili,Right Wing,"[89.7, 53.0]",0.0,True,['c7792ed7-39f0-40ea-8edc-04bbb02ad495'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938642,2138,2138,44183,,
e4da6272-2b10-4615-9a90-a83d5c5ebce6,2400,2,00:23:59.114,68,59,50/50,126,Georgia,Other,Czech Republic,Vladimír Coufal,Right Wing Back,"[105.5, 22.7]",0.0,True,"['91f37058-40d8-484d-a7dc-98f21de3b87e', '9f1f3952-957b-48cb-b9b0-151c33b4001c']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938642,2138,912,16570,,
91f37058-40d8-484d-a7dc-98f21de3b87e,2401,2,00:23:59.114,68,59,50/50,126,Georgia,Other,Georgia,Solomon Kverkvelia,Right Center Back,"[14.6, 57.4]",0.0,True,['e4da6272-2b10-4615-9a90-a83d5c5ebce6'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938642,2138,2138,16005,True,
bb9cdccd-156b-4d44-bdfd-0aaeff599a6f,180,1,00:03:08.373,3,8,50/50,5,Turkey,From Throw In,Turkey,Barış Alper Yılmaz,Center Forward,"[100.6, 31.4]",0.0,True,['27e2dd7d-101f-475b-bbca-d0312e97dd69'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938639,909,909,134209,,
27e2dd7d-101f-475b-bbca-d0312e97dd69,181,1,00:03:08.373,3,8,50/50,5,Turkey,From Throw In,Georgia,Anzor Mekvabishvili,Center Defensive Midfield,"[19.5, 48.7]",0.0,True,['bb9cdccd-156b-4d44-bdfd-0aaeff599a6f'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938639,909,2138,264017,,
ec85dd8c-9ceb-44b4-a6e2-bdd74722e00c,216,1,00:03:59.867,3,59,50/50,7,Turkey,Regular Play,Turkey,Hakan Çalhanoğlu,Right Defensive Midfield,"[64.3, 27.5]",0.0,True,['882bbdb5-a2a9-4e8e-9c82-40c2c859a886'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938639,909,909,7039,,
882bbdb5-a2a9-4e8e-9c82-40c2c859a886,217,1,00:03:59.867,3,59,50/50,7,Turkey,Regular Play,Georgia,Otar Kakabadze,Right Wing Back,"[55.8, 52.6]",0.0,True,['ec85dd8c-9ceb-44b4-a6e2-bdd74722e00c'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938639,909,2138,25036,,
0153258b-0206-4fb1-87d1-c38aa9185dc0,1479,1,00:34:12.125,34,12,50/50,54,Georgia,Regular Play,Turkey,Kenan Yildiz,Left Wing,"[68.7, 17.5]",0.0,True,"['e563e08b-bedc-4afc-8a8b-604e0698fda5', 'f0b47816-8463-4588-a1c2-a3b40eca91b2']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938639,2138,909,151813,,
f0b47816-8463-4588-a1c2-a3b40eca91b2,1480,1,00:34:12.125,34,12,50/50,54,Georgia,Regular Play,Georgia,Anzor Mekvabishvili,Center Defensive Midfield,"[51.4, 62.6]",0.0,True,['0153258b-0206-4fb1-87d1-c38aa9185dc0'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938639,2138,2138,264017,,
d37c413c-0949-44f7-a958-8579821893c2,3234,2,00:29:09.509,74,9,50/50,124,Georgia,Regular Play,Turkey,Ferdi Erenay Kadıoğlu,Left Back,"[15.6, 4.3]",0.0,True,['449d687a-1f10-42f2-b7c7-7612d6df9d16'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938639,2138,909,30438,True,
449d687a-1f10-42f2-b7c7-7612d6df9d16,3235,2,00:29:09.509,74,9,50/50,124,Georgia,Regular Play,Georgia,Anzor Mekvabishvili,Right Defensive Midfield,"[104.5, 75.8]",0.0,True,['d37c413c-0949-44f7-a958-8579821893c2'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938639,2138,2138,264017,True,True
b786799a-2bf0-48cb-9c26-fc3edc11b77c,1672,1,00:42:12.979,42,12,50/50,88,Poland,From Throw In,Poland,Piotr Zieliński,Right Center Midfield,"[51.7, 72.1]",0.397348,True,['5896c673-83d2-4bb9-b1cc-08c24b846964'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938641,789,789,5660,,
5896c673-83d2-4bb9-b1cc-08c24b846964,1673,1,00:42:12.979,42,12,50/50,88,Poland,From Throw In,Austria,Florian Grillitsch,Left Defensive Midfield,"[68.4, 8.0]",0.323759,True,['b786799a-2bf0-48cb-9c26-fc3edc11b77c'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938641,789,915,11396,,
93866cdf-72ed-4452-bb7f-3728baba512d,33,1,00:00:17.976,0,17,50/50,4,Portugal,Regular Play,Georgia,Giorgi Chakvetadze,Right Center Midfield,"[42.6, 75.8]",0.0,True,"['11ac47ee-32d2-47ea-83dc-cf102179d3b1', '40a3c311-0e37-4710-a34e-81383d718e3c']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,2138,23646,,
40a3c311-0e37-4710-a34e-81383d718e3c,34,1,00:00:17.976,0,17,50/50,4,Portugal,Regular Play,Portugal,Pedro Lomba Neto,Left Wing Back,"[77.5, 4.3]",0.0,True,['93866cdf-72ed-4452-bb7f-3728baba512d'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938644,780,780,23256,,
5b280020-f6c5-4bb2-b74a-f88106714bd9,197,1,00:03:58.043,3,58,50/50,7,Georgia,From Throw In,Portugal,João Félix Sequeira,Left Attacking Midfield,"[94.7, 48.5]",0.0,True,"['2c73a60a-fa35-4758-baa2-8b9d5f7fb161', 'a8597472-5608-466f-8def-9436d216b756']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,2138,780,12041,,
2c73a60a-fa35-4758-baa2-8b9d5f7fb161,198,1,00:03:58.043,3,58,50/50,7,Georgia,From Throw In,Georgia,Guram Kashia,Center Back,"[25.4, 31.6]",0.0,True,['5b280020-f6c5-4bb2-b74a-f88106714bd9'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938644,2138,2138,7839,True,
d3142624-cb2b-4297-af7d-83244c75c11c,887,1,00:18:36.939,18,36,50/50,30,Portugal,Regular Play,Portugal,Francisco Fernandes Conceição,Right Attacking Midfield,"[83.3, 67.4]",0.0,True,['2902abd9-576d-44e0-b135-1d7c828993bf'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,780,39624,,
2902abd9-576d-44e0-b135-1d7c828993bf,888,1,00:18:36.939,18,36,50/50,30,Portugal,Regular Play,Georgia,Giorgi Kochorashvili,Left Center Midfield,"[36.8, 12.7]",1.496043,True,['d3142624-cb2b-4297-af7d-83244c75c11c'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938644,780,2138,41202,,
a50e6f76-ce4c-4a54-a488-e05446188d98,1349,1,00:29:50.190,29,50,50/50,44,Portugal,Regular Play,Georgia,Giorgi Chakvetadze,Right Center Midfield,"[19.2, 20.1]",0.009415,True,['bbdb39a5-3b79-453d-9031-845e350abc87'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,2138,23646,,
bbdb39a5-3b79-453d-9031-845e350abc87,1350,1,00:29:50.190,29,50,50/50,44,Portugal,Regular Play,Portugal,João Neves,Right Defensive Midfield,"[100.9, 60.0]",0.0,True,['a50e6f76-ce4c-4a54-a488-e05446188d98'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938644,780,780,143859,True,
d1374cbe-fd03-4009-9d51-1f10390ddb62,1468,1,00:32:19.678,32,19,50/50,48,Georgia,From Free Kick,Portugal,Pedro Lomba Neto,Left Wing Back,"[5.0, 9.4]",0.0,True,"['43368563-8c54-4c34-89dc-e6d6f1c7cc28', '61bc337e-20ed-4f9f-9e44-6573eea220ec']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,2138,780,23256,,
61bc337e-20ed-4f9f-9e44-6573eea220ec,1469,1,00:32:19.678,32,19,50/50,48,Georgia,From Free Kick,Georgia,Otar Kakabadze,Right Wing Back,"[115.1, 70.7]",0.0,True,['d1374cbe-fd03-4009-9d51-1f10390ddb62'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938644,2138,2138,25036,,
f9d3851e-a365-4173-88df-cc831cb714ee,1607,1,00:35:59.688,35,59,50/50,53,Portugal,From Goal Kick,Georgia,Georges Mikautadze,Right Center Forward,"[29.5, 46.9]",0.0,True,"['09e59500-6519-4e9e-b1e5-d205b8e3bd22', '9f7cfa3b-c6b4-414d-b808-921f532a2f9d']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,2138,33234,,
09e59500-6519-4e9e-b1e5-d205b8e3bd22,1608,1,00:35:59.688,35,59,50/50,53,Portugal,From Goal Kick,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[90.6, 33.2]",0.0,True,['f9d3851e-a365-4173-88df-cc831cb714ee'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938644,780,780,12169,,
2dc9ee7e-9fb7-47ab-9b7b-5976d3c5d4da,1857,1,00:42:36.445,42,36,50/50,65,Portugal,From Free Kick,Georgia,Khvicha Kvaratskhelia,Left Center Forward,"[55.4, 32.4]",0.0,True,['45077df7-84a6-410a-921f-0cb197a64fbc'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,2138,38229,,
45077df7-84a6-410a-921f-0cb197a64fbc,1858,1,00:42:36.445,42,36,50/50,65,Portugal,From Free Kick,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[64.7, 47.7]",0.0,True,['2dc9ee7e-9fb7-47ab-9b7b-5976d3c5d4da'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938644,780,780,12169,,
77d94c1c-16e3-499d-af27-6332d709a68c,1903,1,00:43:33.390,43,33,50/50,67,Portugal,Regular Play,Georgia,Khvicha Kvaratskhelia,Left Center Forward,"[63.2, 19.2]",0.0,True,['5736e0db-39fd-442f-9917-a4e4f21ad225'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,780,2138,38229,True,
5736e0db-39fd-442f-9917-a4e4f21ad225,1904,1,00:43:33.390,43,33,50/50,67,Portugal,Regular Play,Portugal,João Neves,Right Defensive Midfield,"[56.9, 60.9]",0.0,True,['77d94c1c-16e3-499d-af27-6332d709a68c'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938644,780,780,143859,,
9f221086-a76b-4378-8ea2-246de2412c3e,1918,1,00:44:33.967,44,33,50/50,68,Georgia,From Free Kick,Portugal,João Neves,Right Defensive Midfield,"[42.1, 26.2]",0.0,True,['4bd50d67-c603-4219-bb91-d0d120ace654'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,2138,780,143859,,
4bd50d67-c603-4219-bb91-d0d120ace654,1919,1,00:44:33.967,44,33,50/50,68,Georgia,From Free Kick,Georgia,Giorgi Chakvetadze,Right Center Midfield,"[78.0, 53.9]",0.0,True,['9f221086-a76b-4378-8ea2-246de2412c3e'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938644,2138,2138,23646,,
4910d642-4291-44fd-b072-41e49c8533ce,2022,1,00:46:55.566,46,55,50/50,76,Georgia,Regular Play,Portugal,João Neves,Right Defensive Midfield,"[105.2, 77.9]",0.0,True,"['a72e4886-0760-45c5-890d-74a2d1e96c26', 'da0258e3-0be5-421b-9b1e-85c2ec38d850']","{'outcome': {'id': 1, 'name': 'Lost'}}",3938644,2138,780,143859,True,
a72e4886-0760-45c5-890d-74a2d1e96c26,2023,1,00:46:55.566,46,55,50/50,76,Georgia,Regular Play,Georgia,Giorgi Kochorashvili,Left Center Midfield,"[14.9, 2.2]",0.0,True,['4910d642-4291-44fd-b072-41e49c8533ce'],"{'outcome': {'id': 4, 'name': 'Won'}}",3938644,2138,2138,41202,,
f8403697-fa27-4a69-af07-f0b8fcb4a5f5,332,1,00:06:26.996,6,26,50/50,12,Poland,Regular Play,Poland,Jakub Moder,Center Defensive Midfield,"[69.1, 66.3]",0.0,True,['635a81b9-fb18-40c6-85cb-06564e4363c6'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3938643,789,789,29480,,True
635a81b9-fb18-40c6-85cb-06564e4363c6,333,1,00:06:26.996,6,26,50/50,12,Poland,Regular Play,France,Theo Bernard François Hernández,Left Back,"[51.0, 13.8]",0.0,True,['f8403697-fa27-4a69-af07-f0b8fcb4a5f5'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938643,789,771,6704,,
febc1fdf-0cf5-41ce-b0ea-3c36360bb0c8,1489,1,00:34:05.815,34,5,50/50,56,France,From Goal Kick,Poland,Sebastian Szymański,Right Center Midfield,"[38.0, 70.1]",0.0,True,['6d73caa7-51d7-4230-9175-5a63488f7690'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938643,771,789,4664,,
589df61b-7d7f-4af4-99bb-50797f0f7a65,2410,2,00:12:11.745,57,11,50/50,101,France,Regular Play,Poland,Kacper Urbanski,Right Center Forward,"[107.3, 14.1]",0.0,True,['ca590e15-5475-48d5-a986-427000333e43'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938643,771,789,33680,,
ca590e15-5475-48d5-a986-427000333e43,2411,2,00:12:11.745,57,11,50/50,101,France,Regular Play,France,N'Golo Kanté,Right Center Midfield,"[12.8, 66.0]",0.0,True,['589df61b-7d7f-4af4-99bb-50797f0f7a65'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938643,771,771,3961,,True
8fb2bc69-de98-4aab-8885-ec32d87e5f53,2482,2,00:23:35.079,68,35,50/50,110,Romania,Regular Play,Romania,Valentin Mihai Mihăilă,Left Midfield,"[50.1, 63.2]",0.0,True,['2af724ac-7b7f-4e41-b779-8dd478949990'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938638,905,905,72512,,
2af724ac-7b7f-4e41-b779-8dd478949990,2483,2,00:23:35.079,68,35,50/50,110,Romania,Regular Play,Ukraine,Mykola Matvienko,Left Center Back,"[70.0, 16.9]",1.626743,True,['8fb2bc69-de98-4aab-8885-ec32d87e5f53'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938638,905,911,18617,,
ba04fab0-f22f-41e1-a457-217283fe7922,2135,2,00:16:50.488,61,50,50/50,112,Slovakia,From Throw In,Romania,Ianis Hagi,Right Midfield,"[14.5, 57.2]",0.0,True,"['500726d1-c572-4518-b34d-853d85e9390d', '5986f1f9-357c-490e-b1b9-4092426eb195']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930183,908,905,28565,,
5986f1f9-357c-490e-b1b9-4092426eb195,2136,2,00:16:50.488,61,50,50/50,112,Slovakia,From Throw In,Slovakia,Dávid Hancko,Left Back,"[105.6, 22.9]",0.0,True,['ba04fab0-f22f-41e1-a457-217283fe7922'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930183,908,908,16879,,
6fcc31e0-61dc-40f9-bd5b-632b9bd9b4ce,1183,1,00:27:53.140,27,53,50/50,46,England,Regular Play,Slovenia,Petar Stojanović,Right Midfield,"[29.6, 33.1]",0.0,True,['af1542b9-37ec-41e4-a661-ce04757f34b6'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,768,944,16528,,
af1542b9-37ec-41e4-a661-ce04757f34b6,1184,1,00:27:53.140,27,53,50/50,46,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[90.5, 47.0]",1.86241,True,['6fcc31e0-61dc-40f9-bd5b-632b9bd9b4ce'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930181,768,768,3943,,
03dce968-652f-4137-acf6-d7242c578af6,2927,2,00:25:49.807,70,49,50/50,99,Slovenia,Regular Play,Slovenia,Benjamin Šeško,Left Center Forward,"[55.0, 25.6]",0.0,True,"['b545341e-1292-4e82-ada9-150a65f7cf74', 'ef378fe0-d203-49f6-935d-292c54c706a5']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,944,944,38759,,
ef378fe0-d203-49f6-935d-292c54c706a5,2928,2,00:25:49.807,70,49,50/50,100,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[65.1, 54.5]",0.0,True,['03dce968-652f-4137-acf6-d7242c578af6'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930181,768,768,99174,True,
e73cc8bb-e87f-4e16-ae44-522df074e350,3286,2,00:36:18.391,81,18,50/50,114,England,Other,England,Declan Rice,Left Defensive Midfield,"[87.3, 49.4]",0.0,True,['5d5d595f-5e55-4c6d-9e57-42283c446041'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,768,768,3943,,
5d5d595f-5e55-4c6d-9e57-42283c446041,3287,2,00:36:18.391,81,18,50/50,114,England,Other,Slovenia,Josip Iličić,Left Center Forward,"[32.8, 30.7]",0.0,True,['e73cc8bb-e87f-4e16-ae44-522df074e350'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930181,768,944,7139,,
c8d352e6-2d99-4b89-9ef2-e40e62838797,256,1,00:05:00.828,5,0,50/50,7,Italy,Regular Play,Croatia,Luka Modrić,Right Center Midfield,"[85.6, 21.7]",0.0,True,['e920261e-a1f2-465a-86a6-ec25f1478fb5'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5463,True,
e920261e-a1f2-465a-86a6-ec25f1478fb5,257,1,00:05:00.828,5,0,50/50,7,Italy,Regular Play,Italy,Mateo Retegui,Left Center Forward,"[34.5, 58.4]",0.0,True,['c8d352e6-2d99-4b89-9ef2-e40e62838797'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,914,914,31093,True,
c4d5d695-60dd-4f4e-b3c4-ac05aed9143c,260,1,00:05:02.939,5,2,50/50,7,Italy,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,"[83.4, 26.2]",0.0,True,['df8ee7cc-e76c-443a-bab3-1ef4163dd0dd'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5469,True,
