player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id,team_name
29163,Josip Juranović,,22,Croatia,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '89:06', 'to': '89:10', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '89:10', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930178,Croatia
32689,Martin Erlić,,5,Croatia,[],[],3930178,Croatia
33018,Joško Gvardiol,,4,Croatia,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '89:10', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '89:10', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930178,Croatia
37148,Josip Šutalo,,6,Croatia,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930178,Croatia
39490,Luka Sučić,,25,Croatia,"[{'time': '23:31', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '69:31', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930178,Croatia
44975,Nediljko Labrović,,12,Croatia,[],[],3930178,Croatia
49337,Josip Stanišić,,2,Croatia,"[{'time': '81:38', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '89:10', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '89:10', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930178,Croatia
63505,Martin Baturina,,26,Croatia,[],[],3930178,Croatia
131170,Marco Pašalić,,24,Croatia,[],[],3930178,Croatia
3053,Leroy Sané,,19,Germany,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '75:07', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930176,Germany
3097,Pascal Groß,,5,Germany,[],[],3930176,Germany
3167,Antonio Rüdiger,,2,Germany,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Germany
3493,Emre Can,,25,Germany,[],[],3930176,Germany
5562,Thomas Müller,,13,Germany,[],[],3930176,Germany
5570,Manuel Neuer,,1,Germany,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Germany
5574,Toni Kroos,,8,Germany,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Germany
5579,Joshua Kimmich,,6,Germany,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Germany
8211,Benjamin Henrichs,,20,Germany,[],[],3930176,Germany
8221,Jonathan Tah,,4,Germany,"[{'time': '37:07', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '60:34', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Germany
8393,Oliver Baumann,,12,Germany,[],[],3930176,Germany
8538,Waldemar Anton,,16,Germany,[],[],3930176,Germany
8546,Niclas Füllkrug,,9,Germany,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '75:22', 'to': '75:46', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '75:46', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Germany
8966,Kai Havertz,,7,Germany,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '75:46', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '75:46', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Germany
9195,Robert Andrich,,23,Germany,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '65:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Germany
10287,İlkay Gündoğan,,21,Germany,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '65:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '65:17', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Germany
12034,David Raum,,3,Germany,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '60:40', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930176,Germany
12407,Maximilian Mittelstädt,,18,Germany,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '60:40', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Germany
13294,Robin Koch,,24,Germany,[],[],3930176,Germany
20055,Marc-André ter Stegen,Marc-André ter Stegen,22,Germany,[],[],3930176,Germany
23614,Chris Führich,,11,Germany,[],[],3930176,Germany
24118,Nico Schlotterbeck,,15,Germany,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '60:34', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930176,Germany
35242,Maximilian Beier,,14,Germany,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '65:14', 'to': '65:17', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '65:17', 'to': '75:46', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '75:46', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Germany
39565,Jamal Musiala,,10,Germany,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '53:32', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '53:32', 'to': '75:22', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Germany
40724,Florian Wirtz,,17,Germany,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '53:32', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '53:32', 'to': '75:07', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Germany
131243,Deniz Undav,,26,Germany,[],[],3930176,Germany
3500,Granit Xhaka,,10,Switzerland,"[{'time': '65:55', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
3533,Xherdan Shaqiri,,23,Switzerland,[],[],3930176,Switzerland
5537,Fabian Lukas Schär,Fabian Schär,22,Switzerland,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
5538,Denis Lemi Zakaria Lako Lado,Denis Zakaria,6,Switzerland,[],[],3930176,Switzerland
5544,Ricardo Iván Rodríguez Araya,Ricardo Rodríguez,13,Switzerland,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
5545,Breel-Donald Embolo,Breel Embolo,7,Switzerland,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '65:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Switzerland
5548,Steven Zuber,,14,Switzerland,[],[],3930176,Switzerland
5549,Manuel Obafemi Akanji,Manuel Akanji,5,Switzerland,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
5550,Yann Sommer,,1,Switzerland,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
6983,Remo Freuler,,8,Switzerland,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
7796,Silvan Widmer,,3,Switzerland,"[{'time': '80:03', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
8814,Nico Elvedi,,4,Switzerland,[],[],3930176,Switzerland
11457,Vincent Sierro,,16,Switzerland,[],[],3930176,Switzerland
11467,Yvon Landry Mvogo,Yvon Mvogo,12,Switzerland,[],[],3930176,Switzerland
12326,Renato Steffen,,11,Switzerland,[],[],3930176,Switzerland
16016,Michel Aebischer,,20,Switzerland,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
17974,Gregor Kobel,,21,Switzerland,[],[],3930176,Switzerland
29006,Noah Okafor,,9,Switzerland,[],[],3930176,Switzerland
29227,Leonidas Stergiou,,2,Switzerland,[],[],3930176,Switzerland
29353,Cédric Zesiger,,15,Switzerland,[],[],3930176,Switzerland
30401,Ruben Vargas,,17,Switzerland,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '65:14', 'to': '65:19', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '65:19', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
41655,Ardon Jashari,,24,Switzerland,[],[],3930176,Switzerland
45190,Dan Ndoye,,19,Switzerland,"[{'time': '24:34', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '64:30', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Switzerland
48335,Mohamed Zeki Amdouni,Mohamed Amdouni,25,Switzerland,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '64:30', 'to': '65:19', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '65:19', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
49007,Kwadwo Duah,,18,Switzerland,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '65:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930176,Switzerland
50436,Fabian Rieder,,26,Switzerland,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '65:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930176,Switzerland
2954,Youri Tielemans,,8,Belgium,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '71:10', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Belgium
3077,Jan Vertonghen,,5,Belgium,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
3089,Kevin De Bruyne,,7,Belgium,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
3289,Romelu Lukaku Menama,Romelu Lukaku,10,Belgium,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
5633,Yannick Ferreira Carrasco,Yannick Carrasco,11,Belgium,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '71:42', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Belgium
6989,Timothy Castagne,,21,Belgium,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '76:01', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '76:01', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930175,Belgium
8240,Koen Casteels,,1,Belgium,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
8854,Wout Faes,,4,Belgium,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
8950,Orel Mangala,,18,Belgium,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '71:10', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Belgium
10479,Matz Sels,,13,Belgium,[],[],3930175,Belgium
12306,Dodi Lukebakio,,14,Belgium,"[{'time': '34:22', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '55:15', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Belgium
16275,Ikoma Loïs Openda,Loïs Openda,20,Belgium,[],[],3930175,Belgium
16559,Leandro Trossard,,9,Belgium,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '55:15', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Belgium
23650,Jeremy Doku,Jérémy Doku,22,Belgium,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '52:35', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 21, 'position': 'Left Wing', 'from': '52:47', 'to': '71:42', 'from_period': 2, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Belgium
23741,Thomas Kaminski,,12,Belgium,[],[],3930175,Belgium
29906,Aster Vranckx,,16,Belgium,[],[],3930175,Belgium
32688,Charles De Ketelaere,,17,Belgium,[],[],3930175,Belgium
35610,Maxim De Cuyper,,25,Belgium,[],[],3930175,Belgium
43913,Arthur Theate,,3,Belgium,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '75:55', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3930175,Belgium
48347,Amadou Onana,,24,Belgium,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Belgium
52218,Johan Bakayoko,,19,Belgium,[],[],3930175,Belgium
114832,Zeno Debast,,2,Belgium,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '75:55', 'to': '76:01', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '76:01', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930175,Belgium
253306,Arthur Vermeeren,,23,Belgium,[],[],3930175,Belgium
8660,George Alexandru Puşcaş,George Puscas,9,Romania,[],[],3930175,Romania
10915,Denis Alibec,,7,Romania,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '80:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Romania
10916,Nicolae Claudiu Stanciu,Nicolae Stanciu,21,Romania,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
16344,Răzvan Gabriel Marin,Răzvan Marin,18,Romania,[],"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '00:00', 'to': '67:32', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '67:32', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930175,Romania
24861,Andrei Florin Ratiu,Andrei Ratiu,2,Romania,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '88:48', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Romania
28242,Florin Constantin Niţă,Florin Nita,1,Romania,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
28565,Ianis Hagi,,10,Romania,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '67:04', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Romania
30839,Vasile Mogoș,Vasile Mogos,22,Romania,[],[],3930175,Romania
30913,Marius Mihai Marin,Marius Marin,6,Romania,"[{'time': '64:24', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '66:53', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Romania
31193,Denis Mihai Drăguş,Denis Dragus,19,Romania,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '80:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Romania
31908,Andrei Burcă Andonie,,15,Romania,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
34599,Florinel Teodor Coman,Florinel Coman,17,Romania,[],[],3930175,Romania
34600,Nicușor Silviu Bancu,Nicusor Bancu,11,Romania,"[{'time': '58:55', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
34601,Ionuţ Nedelcearu,,5,Romania,[],[],3930175,Romania
34602,Adrián Rus,,4,Romania,[],[],3930175,Romania
39615,Radu Drăgușin,Radu Dragusin,3,Romania,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
45023,Bogdan Racovițan,,24,Romania,[],[],3930175,Romania
45125,Alexandru Cicâldău,,8,Romania,[],[],3930175,Romania
56905,Dennis Man,,20,Romania,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930175,Romania
72512,Valentin Mihai Mihăilă,,13,Romania,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '00:00', 'to': '25:29', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '26:14', 'to': '67:04', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3930175,Romania
101821,Darius Dumitru Olaru,,14,Romania,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '66:53', 'to': '67:32', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '67:32', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930175,Romania
130905,Horaţiu Alexandru Moldovan,,12,Romania,[],[],3930175,Romania
130984,Deian Cristian Sorescu,,23,Romania,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '88:48', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930175,Romania
132260,Ștefan Târnovanu,,16,Romania,[],[],3930175,Romania
138355,Adrian Gheorghe Șut,,26,Romania,[],[],3930175,Romania
190893,Daniel George Birligea,,25,Romania,[],[],3930175,Romania
3193,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,10,Portugal,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930174,Portugal
5204,Bruno Miguel Borges Fernandes,Bruno Fernandes,8,Portugal,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930174,Portugal
5205,Rui Pedro dos Santos Patrício,Rui Patrício,1,Portugal,[],[],3930174,Portugal
5206,Rúben Santos Gato Alves Dias,Rúben Dias,4,Portugal,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '82:32', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '82:32', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3930174,Portugal
5207,Cristiano Ronaldo dos Santos Aveiro,Cristiano Ronaldo,7,Portugal,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3930174,Portugal
6374,Nélson Cabral Semedo,Nélson Semedo,2,Portugal,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '68:05', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930174,Portugal
7005,João Pedro Cavaco Cancelo,João Cancelo,20,Portugal,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '68:05', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930174,Portugal
9927,Rúben Diogo Da Silva Neves,Rúben Neves,18,Portugal,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '45:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3930174,Portugal
9929,Diogo José Teixeira da Silva,Diogo Jota,21,Portugal,[],[],3930174,Portugal
12041,João Félix Sequeira,João Félix,11,Portugal,[],[],3930174,Portugal
12169,João Maria Lobo Alves Palhinha Gonçalves,João Palhinha,6,Portugal,"[{'time': '44:28', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930174,Portugal
13621,Danilo Luís Hélio Pereira,Danilo Pereira,13,Portugal,[],[],3930174,Portugal
16028,José Diogo Dalot Teixeira,Diogo Dalot,5,Portugal,[],[],3930174,Portugal
18360,Rafael Alexandre Conceição Leão,Rafael Leão,17,Portugal,"[{'time': '38:10', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3930174,Portugal
18866,José Pedro Malheiro de Sá,José Sá,12,Portugal,[],[],3930174,Portugal
