id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,interception_outcome,possession_team_id,team_id,player_id,counterpress,under_pressure
9938327a-ebc9-4dca-9027-27eeee51c2af,1629,1,00:38:51.665,38,51,Interception,61,Germany,Regular Play,Hungary,Bendegúz Bolla,Right Wing Back,"[15.3, 74.9]",0.0,['e3324c0d-816a-4b33-8b78-19d406305257'],3930168,Lost Out,770,916,46789,,
9f95972f-ce7c-46ff-baea-abf0fb8bddfa,2004,2,00:00:23.355,45,23,Interception,72,Germany,Regular Play,Hungary,Ádám Nagy,Right Defensive Midfield,"[18.2, 25.2]",0.0,['1641daeb-4ed6-4bd3-86ca-3588139acda1'],3930168,Success In Play,770,916,7162,,
490e475f-fd87-44ee-9d83-eb4299c9d540,2078,2,00:02:45.206,47,45,Interception,76,Hungary,From Free Kick,Germany,Jonathan Tah,Left Center Back,"[19.3, 30.5]",0.0,['9e80a9a5-b9ad-4d30-9490-a7887a6fe8c0'],3930168,Lost In Play,916,770,8221,,
c890b780-2a94-47a7-a5b4-218147896919,2457,2,00:10:29.048,55,29,Interception,90,Hungary,From Free Kick,Germany,Antonio Rüdiger,Right Center Back,"[14.2, 78.0]",0.0,"['2c494ee7-dc2e-48c5-85d6-37d02b5de54b', '604f6507-ad03-4e39-bea3-2f22f597ac83']",3930168,Lost Out,916,770,3167,,True
136062d9-4b3f-47c9-bd13-289c927ddf6e,2510,2,00:11:34.137,56,34,Interception,93,Hungary,Regular Play,Germany,Jonathan Tah,Left Center Back,"[39.0, 4.0]",0.0,['07d022b6-3747-4bac-886b-6c8ca281ef46'],3930168,Lost Out,916,770,8221,,
6b781dbb-9103-4c30-96ea-bb0ed2072c3d,2764,2,00:19:44.384,64,44,Interception,105,Hungary,From Keeper,Germany,Joshua Kimmich,Right Back,"[42.0, 71.6]",0.0,['87ba246d-666d-44bb-86aa-98ac71e445d1'],3930168,Lost In Play,916,770,5579,,
4de687f7-26a6-4362-94d6-99896d541074,3117,2,00:28:32.176,73,32,Interception,118,Germany,Regular Play,Germany,Jonathan Tah,Left Center Back,"[51.4, 72.5]",0.0,['c157fc88-35a1-4795-a6c5-76555935ca4a'],3930168,Won,770,770,8221,,
0eb45cb8-fefa-4a66-99dd-14574f276fa4,3272,2,00:32:54.077,77,54,Interception,123,Germany,From Free Kick,Hungary,Barnabás Varga,Left Center Forward,"[52.5, 55.1]",0.0,['909c278b-5ff3-4bc3-b08b-323183f063b8'],3930168,Lost In Play,770,916,12921,,
861aff82-e83a-4f58-b770-69e33ac0ba4c,3607,2,00:40:45.591,85,45,Interception,136,Germany,From Throw In,Hungary,Dominik Szoboszlai,Right Center Midfield,"[52.0, 53.0]",0.0,['76be3793-a4f2-4dbb-ab45-462cd8a9dff1'],3930168,Won,770,916,21209,,
82150c2c-78e2-48a1-b689-f579db76865c,66,1,00:01:14.540,1,14,Interception,4,France,Regular Play,Austria,Nicolas Seiwald,Right Defensive Midfield,"[18.5, 21.3]",0.0,['72e1113a-f0e7-4027-9445-34c4dfd6a468'],3930165,Lost In Play,771,915,39460,,
b08173fb-f89c-40ef-af4d-6d0cd0e02d6a,404,1,00:09:43.947,9,43,Interception,20,France,Regular Play,Austria,Stefan Posch,Right Back,"[83.8, 78.5]",0.0,['c2e39c98-a8f2-4def-8db8-a72eb6eb5e16'],3930165,Lost In Play,771,915,11821,,
1b093c90-fad6-48d2-bd95-8f5708be1e47,534,1,00:12:03.383,12,3,Interception,24,France,Regular Play,Austria,Maximilian Wöber,Left Center Back,"[69.5, 5.4]",0.0,['3f022ac8-a205-4ee3-8575-7d3c1faf6966'],3930165,Lost In Play,771,915,8068,,
22a033db-0b21-438b-8c74-7445ed5a7184,750,1,00:18:08.053,18,8,Interception,37,France,From Counter,France,Adrien Rabiot,Left Defensive Midfield,"[45.6, 49.3]",0.0,['32f75fae-a469-4b93-a59a-be0cc699e178'],3930165,Won,771,771,3026,True,
cdcb6dbe-2a27-4735-ad7f-6749e2ccbcf6,974,1,00:24:12.323,24,12,Interception,46,France,Regular Play,France,Marcus Thuram,Left Wing,"[41.3, 34.7]",0.0,['c2a24b89-b8a8-447f-a109-c88a9f725099'],3930165,Won,771,771,2972,,
f6caafdf-e984-463d-835c-82deed0f8c05,1045,1,00:26:29.965,26,29,Interception,50,France,From Throw In,France,N'Golo Kanté,Right Defensive Midfield,"[21.7, 17.2]",0.0,['546540dd-302e-4f0c-a801-73856d0ed047'],3930165,Success In Play,771,771,3961,True,
52715b73-a72f-4838-85f9-58c770eb8b38,1198,1,00:29:43.561,29,43,Interception,59,Austria,Regular Play,Austria,Maximilian Wöber,Left Center Back,"[26.8, 11.4]",0.0,['1dbddbb4-1000-4ff0-999f-e3423321af0e'],3930165,Won,915,915,8068,True,
a3f589ba-457f-4a26-883d-5bbfbd073603,1275,1,00:31:47.419,31,47,Interception,64,Austria,From Throw In,Austria,Nicolas Seiwald,Right Defensive Midfield,"[73.4, 60.1]",0.0,['f43defcd-99f4-4955-9d21-6fe1191545f1'],3930165,Lost In Play,915,915,39460,,
610332f5-fe2d-4143-968f-1176050c798d,1661,1,00:42:27.669,42,27,Interception,85,France,Regular Play,France,Dayotchanculle Upamecano,Right Center Back,"[22.7, 34.2]",0.0,['c9414612-4573-4db3-9ee4-fb1a24386f90'],3930165,Won,771,771,8519,True,
24c4cdd7-740a-4195-aec3-791b3c65cf01,1959,2,00:02:37.734,47,37,Interception,92,Austria,From Throw In,France,William Saliba,Left Center Back,"[15.4, 40.9]",0.0,['f903f02a-8278-4bde-b106-d9def836206d'],3930165,Lost In Play,915,771,17592,,
7a06e717-1ace-4faf-b93d-de08e6439c5a,1982,2,00:03:23.701,48,23,Interception,93,France,From Goal Kick,France,N'Golo Kanté,Right Defensive Midfield,"[77.3, 66.6]",0.0,['8da571db-119c-4c3c-88dd-48baeee37460'],3930165,Won,771,771,3961,True,
7de8ba96-0754-4d01-abeb-a8288da361d3,2231,2,00:09:29.105,54,29,Interception,104,France,From Counter,Austria,Kevin Danso,Right Center Back,"[50.7, 63.5]",0.0,['6e3c6f81-4673-40a3-a853-1faaca91a4b5'],3930165,Lost In Play,771,915,11820,True,
c976d614-5d9b-4876-a61c-58d2713592ca,2533,2,00:20:10.907,65,10,Interception,121,France,Regular Play,Austria,Marcel Sabitzer,Center Attacking Midfield,"[55.1, 32.4]",0.0,['e20ba4e1-08fc-4baa-8039-6ec55c3184ca'],3930165,Lost In Play,771,915,8518,True,
48ef4e90-7ba6-4c1a-857d-f28a7cf11f8b,2996,2,00:30:44.912,75,44,Interception,133,Austria,From Free Kick,France,Theo Bernard François Hernández,Left Back,"[9.2, 12.4]",0.0,['1c2a3079-33c3-4836-94df-1f4ebe44b17b'],3930165,Lost Out,915,771,6704,,
5da88818-99a0-4315-8867-70b9c9b0b704,3139,2,00:35:35.870,80,35,Interception,140,France,From Throw In,France,Jules Koundé,Right Back,"[97.0, 79.8]",0.0,['b7195dd0-4932-48c1-9d7f-b8491e8f668c'],3930165,Won,771,771,4445,True,
4b072fc4-5be5-4dfd-924a-f60da8800467,3147,2,00:35:39.356,80,39,Interception,140,France,From Throw In,Austria,Nicolas Seiwald,Left Defensive Midfield,"[25.7, 10.8]",1.093319,['2fc9085d-80ad-4811-b705-0796c4148db3'],3930165,Lost Out,771,915,39460,,
49188aae-d316-4a17-b0d4-e50fc78ba561,3637,2,00:52:03.545,97,3,Interception,170,Austria,Regular Play,France,Youssouf Fofana,Right Center Midfield,"[15.4, 38.1]",0.0,['2ec4d318-a21c-4e87-b845-8fa74db0d1e3'],3930165,Won,915,771,11990,,
4be4463b-fd23-4829-adc8-b7702f65bee8,3712,2,00:53:49.442,98,49,Interception,173,Austria,Regular Play,France,Eduardo Camavinga,Left Center Midfield,"[11.0, 17.3]",0.0,['7a1c4771-c549-4ec3-9256-e6a2798bfd81'],3930165,Won,915,771,24778,,
8b35a919-4bef-4c4d-8c88-146aa218a285,73,1,00:01:12.984,1,12,Interception,4,Slovakia,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[65.6, 6.3]",0.0,['95d93667-e9bb-4790-98fe-6fc75d37718d'],3930164,Won,908,908,8967,,
08b9c2a5-d9d0-465d-ae39-ee973e1cce76,412,1,00:11:46.767,11,46,Interception,22,Belgium,Regular Play,Belgium,Wout Faes,Right Center Back,"[69.3, 73.5]",0.0,['7d35f073-d15a-4746-9031-0c0533371372'],3930164,Won,782,782,8854,True,
0d665fa5-8d63-42b3-88fb-814ac620e816,461,1,00:13:44.130,13,44,Interception,25,Slovakia,From Free Kick,Belgium,Yannick Ferreira Carrasco,Left Back,"[44.8, 12.3]",0.0,['26730730-3f37-457c-b444-21569d393a45'],3930164,Lost Out,908,782,5633,,
5e1eefb3-7f80-4cc3-a0d6-dbaecd08cbbe,559,1,00:15:47.749,15,47,Interception,28,Belgium,From Throw In,Slovakia,Peter Pekarík,Right Back,"[8.3, 52.2]",0.0,['c1957678-e68a-4c01-80e1-e3f4b5951233'],3930164,Success Out,782,908,9722,,
f32c6537-3ee7-4ade-8beb-ba42527a7e5b,641,1,00:18:03.552,18,3,Interception,37,Slovakia,Regular Play,Slovakia,Peter Pekarík,Right Back,"[67.1, 75.0]",0.0,['77332415-81e6-4185-9641-e0c71ded7491'],3930164,Won,908,908,9722,True,
d66f8a7d-62b6-4a7f-9b64-ac8651832365,667,1,00:19:03.655,19,3,Interception,38,Slovakia,From Corner,Belgium,Zeno Debast,Left Center Back,"[7.0, 59.6]",0.0,['1bf84eb3-5ccc-4e78-b9d8-debfeed5bbac'],3930164,Lost Out,908,782,114832,,
6f7354d3-5bd1-45a5-9253-6b7d25779461,922,1,00:24:35.943,24,35,Interception,48,Belgium,Regular Play,Slovakia,Ivan Schranz,Right Wing,"[50.6, 53.0]",0.0,['e17156cc-03cf-4ead-90d1-aafd97c0c437'],3930164,Lost In Play,782,908,28032,,
e4ec6f8b-19ec-481a-bd42-c70aa97bc152,925,1,00:24:39.730,24,39,Interception,48,Belgium,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[44.6, 29.3]",0.0,['f02e2792-ecbe-4105-9092-7300b77199c9'],3930164,Success In Play,782,908,6798,,
f40be1cb-a585-465e-97f2-ac7da112bd0c,1094,1,00:28:16.819,28,16,Interception,56,Belgium,From Free Kick,Slovakia,Denis Vavro,Right Center Back,"[36.2, 70.5]",0.0,['654870b5-caee-4c54-a0bf-97cbbb872d69'],3930164,Lost Out,782,908,16298,,
922ef349-f728-45a0-9165-a5d09edf35ce,1129,1,00:28:52.382,28,52,Interception,58,Slovakia,Regular Play,Slovakia,Lukáš Haraslín,Left Wing,"[33.6, 31.5]",0.0,"['5c27b4f0-fe2c-4e89-9809-dcaf847f5ce0', '9aa60b53-257d-4714-bd4c-205fe8d983c8']",3930164,Won,908,908,7975,True,True
013c7835-3a86-4851-8bfe-4282d1857a04,1855,2,00:01:19.814,46,19,Interception,89,Slovakia,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[25.0, 48.0]",0.0,"['5fdf4a11-eb04-4af2-bd83-d467bec5b0a2', 'ad4395ea-677f-4e7e-8c6f-f2d4eb6ec529']",3930164,Won,908,908,6990,True,True
0f97c28c-57fa-431a-8bd2-678022b0d0ef,2034,2,00:05:23.813,50,23,Interception,95,Belgium,Regular Play,Slovakia,Lukáš Haraslín,Left Wing,"[83.7, 20.6]",0.0,['21d49c1a-d9a9-48a0-ba63-244aee230c27'],3930164,Won,782,908,7975,,
c1f17b1e-5df8-4529-b4b3-d9bcc8fa31d3,2178,2,00:09:21.048,54,21,Interception,102,Belgium,From Goal Kick,Slovakia,Milan Škriniar,Left Center Back,"[8.7, 22.6]",0.0,['fc22b945-1759-4c10-b653-cddc73d30281'],3930164,Lost Out,782,908,6990,,
6bc26c09-a13b-40f9-86df-56d00c3f55e7,2280,2,00:13:00.920,58,0,Interception,106,Belgium,Regular Play,Slovakia,Ondrej Duda,Left Center Midfield,"[52.1, 11.9]",0.0,['cd4f7a27-3e4c-4c68-964b-7e3ff80a4864'],3930164,Lost In Play,782,908,8967,,
e65c5a71-c23a-472e-9dc0-1f2374c2c673,2677,2,00:24:49.071,69,49,Interception,128,Slovakia,From Throw In,Slovakia,Juraj Kucka,Right Center Midfield,"[86.5, 48.0]",0.0,['a351344f-f0f4-497b-86fd-5e2bca986140'],3930164,Success In Play,908,908,10919,True,
b57d592f-6e78-4bec-8452-3fa2365f42bc,3177,2,00:36:28.771,81,28,Interception,149,Belgium,Regular Play,Slovakia,Peter Pekarík,Right Back,"[31.3, 73.2]",0.0,['6055de77-5cd7-4afa-8779-b425a21a34f7'],3930164,Lost Out,782,908,9722,,
31f5b305-744d-40d6-a16b-6a310f7f2cfc,3329,2,00:45:01.437,90,1,Interception,160,Belgium,From Throw In,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[24.1, 26.1]",0.0,['3b59b551-9e05-46b8-ae02-47ac81759532'],3930164,Success In Play,782,908,6798,,
9198a07d-eebb-4048-9514-36b9b5508869,15,1,00:00:22.927,0,22,Interception,3,Italy,From Throw In,Albania,Nedim Bajrami,Center Attacking Midfield,"[110.1, 51.4]",0.0,['86c1b6e3-81ec-445e-952d-0522994ce37d'],3930161,Won,914,906,32030,,
60870eaa-9f82-4c06-8f7a-3bcc14afa046,128,1,00:04:10.028,4,10,Interception,8,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,"[33.4, 72.6]",0.0,"['31420aed-3b5a-4b3f-b6e6-8d03df6714c4', 'e32e9437-5820-49b9-bf0b-c7303ed48d2b']",3930161,Won,914,914,11514,,True
02227d8b-f8c1-481e-8be5-0b19edd41ad5,249,1,00:07:08.686,7,8,Interception,11,Albania,From Goal Kick,Albania,Armando Broja,Center Forward,"[66.2, 23.0]",0.0,['0473f96f-6ff0-40b5-b7e2-713ed405041c'],3930161,Won,906,906,36885,True,
dcf7ad59-33c3-4f0d-8b25-88debcf8c54f,409,1,00:13:06.798,13,6,Interception,20,Albania,From Throw In,Italy,Gianluca Scamacca,Center Forward,"[111.9, 74.7]",0.0,['79c3157c-964c-4cd6-bd85-c77386483109'],3930161,Lost Out,906,914,10992,,
089f53dc-2862-493c-869d-eb9e6e609b6e,1125,1,00:28:30.420,28,30,Interception,38,Albania,Regular Play,Albania,Mario Mitaj,Left Back,"[20.9, 27.8]",0.0,['d165851e-199b-44f7-809a-ee6bfbae4263'],3930161,Won,906,906,49097,True,
bc876daf-b7f0-4341-8416-21f282a91019,1334,1,00:32:50.039,32,50,Interception,44,Italy,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[89.4, 62.0]",0.0,['08a16790-f10e-457c-8142-1e7837252cdc'],3930161,Won,914,914,7024,True,
c25989ba-ae82-4f79-85db-f857591b028e,1813,1,00:44:38.326,44,38,Interception,58,Italy,From Goal Kick,Albania,Mario Mitaj,Left Back,"[65.2, 2.1]",0.0,['bcbc8aca-56e6-4c3d-b75c-5f557900bfd8'],3930161,Lost Out,914,906,49097,,
85681071-c2af-45bc-8a55-e9089296eb22,1892,1,00:47:03.016,47,3,Interception,63,Italy,Regular Play,Italy,Nicolò Barella,Left Center Midfield,"[62.6, 18.0]",0.0,['f82fb2a4-5db5-4d8b-8d2c-2e0dc75e7cde'],3930161,Won,914,914,8181,True,
99cdaa5c-5512-49be-aa93-f2f3291cc5da,2387,2,00:10:34.270,55,34,Interception,75,Italy,Regular Play,Albania,Kristjan Asllani,Left Defensive Midfield,"[27.3, 29.1]",0.0,['e0a34b33-f2eb-460f-bea2-a1d76ab2d76d'],3930161,Lost In Play,914,906,57303,,
48e0ecee-cf78-43bd-b60c-3987d0da73d0,2400,2,00:11:12.040,56,12,Interception,78,Albania,Regular Play,Albania,Taulant Sulejmanov,Left Wing,"[28.7, 17.7]",0.0,['5fb5926c-8bc0-4a45-8c9e-0b82e70c33de'],3930161,Won,906,906,29531,True,
70366d01-5c72-43ce-8400-bbc7e8246000,2498,2,00:12:58.344,57,58,Interception,80,Italy,Regular Play,Albania,Jasir Asani,Right Wing,"[41.1, 61.9]",0.0,['b9a60021-f27f-4341-93ca-09f7d49382b6'],3930161,Lost In Play,914,906,41186,,
30871412-7833-4864-afbf-866734bd67e6,2529,2,00:13:25.848,58,25,Interception,80,Italy,Regular Play,Albania,Elseid Hysaj,Right Back,"[36.1, 58.4]",0.0,['4deb36b7-ab44-412b-a163-636c3b49204b'],3930161,Lost Out,914,906,7031,,
faa0d3b8-af8b-4f44-8f80-a4cc210078ce,2606,2,00:15:27.494,60,27,Interception,85,Albania,Regular Play,Albania,Taulant Sulejmanov,Left Wing,"[34.7, 24.2]",0.0,['4c929e3f-3fa8-4f0a-b1a1-f2c106157dad'],3930161,Won,906,906,29531,True,
99335c57-2397-4973-aaba-4e1ec4bff91c,2704,2,00:17:11.535,62,11,Interception,87,Italy,Regular Play,Italy,Lorenzo Pellegrini,Left Wing,"[71.1, 18.0]",0.0,['727b4d00-8ac8-4b0d-a08c-dcc3b6535c59'],3930161,Won,914,914,6963,True,
8f09c1c7-6adb-485d-82a5-2f78b0cea474,2711,2,00:17:17.168,62,17,Interception,87,Italy,Regular Play,Albania,Arlind Afrim Ajeti,Right Center Back,"[19.8, 51.4]",0.0,['e6c79c7e-deb1-4209-8a7c-34a34f804c91'],3930161,Lost In Play,914,906,8291,,
1bb1d6d4-bf14-47c9-bc08-5186c1567be4,2872,2,00:19:50.701,64,50,Interception,89,Italy,Regular Play,Albania,Jasir Asani,Right Wing,"[38.2, 43.7]",0.0,['8a6029a8-d70d-4aa3-a2bc-47f6ea0a2a2c'],3930161,Success In Play,914,906,41186,,
d813540a-fa43-4139-9c64-9131048446dc,3044,2,00:25:37.037,70,37,Interception,99,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,"[68.9, 63.5]",0.0,['71fa98c3-e3b1-4dd7-b3d5-93c68d0c0bc5'],3930161,Won,914,914,11514,True,
ff18cf11-c93e-40e3-9b5c-533b909ae3ba,3312,2,00:33:02.755,78,2,Interception,109,Italy,Regular Play,Albania,Qazim Laçi,Right Wing,"[77.2, 49.7]",0.0,['b0b98c4a-5cff-48d6-ad24-64b8cdf87742'],3930161,Lost In Play,914,906,7531,,
bb6b51b5-660e-4ecc-98a0-f8d9019a8cab,3485,2,00:35:58.533,80,58,Interception,112,Italy,Regular Play,Albania,Mario Mitaj,Left Back,"[26.6, 20.1]",0.0,['ef3780bb-a2b1-48eb-bfc8-88b82783bce2'],3930161,Lost In Play,914,906,49097,,
9e00fffd-448d-443e-b764-c930a7c97827,64,1,00:00:57.921,0,57,Interception,3,Netherlands,Regular Play,Poland,Bartosz Salamon,Center Back,"[35.6, 8.1]",0.0,['61040441-e963-40e3-9012-53921311c1cd'],3938637,Lost Out,941,789,8289,,
1f2bce79-44f2-408f-87b6-dacc0ae4f053,145,1,00:03:51.836,3,51,Interception,8,Poland,From Throw In,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[77.0, 3.7]",0.0,['2b3805c1-2427-42c1-82a4-2ebdcc58cfcb'],3938637,Lost Out,789,941,15503,,
0a5233ca-3063-4053-be95-a7c68dd1d3a1,253,1,00:06:23.492,6,23,Interception,12,Poland,Regular Play,Netherlands,Virgil van Dijk,Left Center Back,"[25.2, 24.5]",0.0,['78f63590-c522-4fd6-9793-8a0a7fbcea11'],3938637,Success In Play,789,941,3669,,
8b0e6de6-8724-4950-ac19-e5a94d30245a,408,1,00:11:03.590,11,3,Interception,19,Netherlands,From Throw In,Poland,Jan Bednarek,Right Center Back,"[36.9, 73.7]",0.0,['4b946878-dc0f-4e08-bb26-67c56be8b6a3'],3938637,Lost Out,941,789,4626,,
7fc1b5cd-a979-4cfb-982f-b68804ae75e5,1672,1,00:43:22.792,43,22,Interception,63,Netherlands,Regular Play,Poland,Nicola Zalewski,Left Wing Back,"[29.5, 4.2]",0.0,['a07a4de3-7024-4def-8c50-d484a39611e8'],3938637,Success In Play,941,789,50502,,
abb57345-e168-4d1d-9261-098ed06c973c,1692,1,00:43:42.593,43,42,Interception,64,Poland,Regular Play,Poland,Bartosz Salamon,Center Back,"[38.8, 23.9]",0.0,['c67dc192-7e2d-4f86-a6f7-059d49282be8'],3938637,Success In Play,789,789,8289,True,
be9ba484-9ae4-40e5-98bb-f69161d777d8,1717,1,00:44:28.107,44,28,Interception,65,Netherlands,Regular Play,Poland,Przemysław Frankowski,Right Wing Back,"[21.5, 54.9]",0.0,['a697f3fb-2926-4f6e-82a0-4a9cd0f75960'],3938637,Lost Out,941,789,7979,,
362d0fc5-f6f4-4cee-8fa5-0a6aa3314989,1733,1,00:45:37.460,45,37,Interception,67,Poland,From Goal Kick,Netherlands,Xavi Simons,Right Wing,"[45.2, 47.0]",0.0,['f1a9a228-c37f-4f3a-88d7-1d59857f21aa'],3938637,Success In Play,789,941,39167,,
d1e5ca30-4075-40e2-a881-c413a383cc2f,1838,2,00:01:18.369,46,18,Interception,70,Netherlands,From Throw In,Poland,Kacper Urbanski,Left Center Forward,"[25.4, 37.9]",0.0,"['29e7b118-c9ba-4925-b2e0-858fef2c2145', 'd59896c1-50a2-4c65-9a07-126c303285e1']",3938637,Won,941,789,33680,,True
3ab9e6d4-f282-44df-8f01-a1429da65972,2309,2,00:13:48.894,58,48,Interception,93,Netherlands,From Keeper,Netherlands,Virgil van Dijk,Left Center Back,"[14.7, 23.8]",0.0,['faa2becd-4cfb-47be-ad50-a3e2dc34f114'],3938637,Success In Play,941,941,3669,,
6c8dc833-0622-4469-9235-06e82e77b5bb,2403,2,00:17:03.869,62,3,Interception,99,Poland,Regular Play,Poland,Piotr Zieliński,Right Center Midfield,"[72.2, 24.3]",0.0,['7e388b20-4d2e-436c-a6d0-938638b5646e'],3938637,Won,789,789,5660,True,
952d82fb-6293-4ea4-82d4-c8b0a72b4d73,2458,2,00:17:49.571,62,49,Interception,99,Poland,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[30.2, 73.6]",0.0,"['e541cee6-da16-4b5c-a49e-04fe2f796861', 'e8ad758b-52af-47e7-9172-c1a65f4f85aa']",3938637,Success Out,789,941,15503,,True
75f5dc22-78bc-459f-b1a1-2f9cfb32ff90,2697,2,00:23:44.944,68,44,Interception,112,Netherlands,Regular Play,Poland,Jan Bednarek,Right Center Back,"[32.9, 59.8]",0.0,['afd2f129-6b17-4a29-86d2-78140afcc430'],3938637,Lost Out,941,789,4626,True,
3f464636-436d-49b2-94b0-4a048735d509,2974,2,00:32:50.365,77,50,Interception,120,Poland,From Goal Kick,Netherlands,Stefan de Vrij,Right Center Back,"[43.6, 57.4]",0.0,['3949bcce-0ee8-4a0b-90e0-2db200ac5a28'],3938637,Lost Out,789,941,7787,,
97a4342e-a63b-4438-bf91-3f83955e9c57,3048,2,00:36:41.222,81,41,Interception,126,Netherlands,From Free Kick,Poland,Jakub Piotr Kiwior,Left Center Back,"[27.9, 31.3]",0.0,['03c89c8c-1820-48fa-9712-ec10cf5dccf7'],3938637,Success In Play,941,789,44166,,
9346a961-6eb6-4e92-91bc-67b33a078c1d,3320,2,00:47:52.536,92,52,Interception,145,Poland,Regular Play,Netherlands,Micky van de Ven,Left Back,"[15.0, 19.6]",0.0,['ad789134-c623-4666-86fb-b5ac370ee698'],3938637,Lost Out,789,941,32547,,
2f66d46c-3e97-4c05-82a1-87568146d524,660,1,00:14:11.095,14,11,Interception,23,Slovakia,Regular Play,Ukraine,Andriy Yarmolenko,Right Midfield,"[90.5, 77.1]",0.0,['24ad9a7c-d1cb-4717-b342-1cf33a0d4e60'],3938640,Lost Out,908,911,8830,,
ab0b4ceb-abfa-4cbd-a385-c4a51fc680fe,1270,1,00:29:46.291,29,46,Interception,48,Slovakia,From Goal Kick,Ukraine,Mykola Shaparenko,Right Defensive Midfield,"[23.0, 62.5]",0.0,['beab9605-5230-4000-bef4-105496389556'],3938640,Success In Play,908,911,21294,,
ab3dc9b8-2bbb-4f9c-ad1e-6c594a588fe2,1281,1,00:29:54.541,29,54,Interception,48,Slovakia,From Goal Kick,Ukraine,Volodymyr Brazhko,Left Defensive Midfield,"[10.0, 23.1]",0.0,['3dfe987c-b98b-4085-b111-1dd265a89cf1'],3938640,Lost Out,908,911,144127,,
614f6d1f-c2a4-4e1a-971f-56ba4efd2e2c,1521,1,00:36:43.421,36,43,Interception,56,Ukraine,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[28.5, 10.1]",0.0,['3f9a8ed4-5c05-48bb-8b5f-cef3ab76daa0'],3938640,Lost Out,911,908,6990,,
b535668d-99b3-4059-9dad-c7bc3b61c958,1862,2,00:01:39.407,46,39,Interception,73,Slovakia,Other,Ukraine,Illia Zabarnyi,Right Center Back,"[26.4, 22.4]",0.0,['4e9059ae-0312-4e2f-8757-26a14daff36c'],3938640,Won,908,911,39136,,
64f3caa8-10b9-4b01-a277-378d7c9e7482,1934,2,00:04:01.495,49,1,Interception,78,Slovakia,From Throw In,Ukraine,Oleksandr Zinchenko,Left Back,"[27.2, 2.3]",0.0,['10292820-1af5-42c3-9074-0c75f7546c67'],3938640,Lost In Play,908,911,3575,,
cd85b384-76a4-4402-bca3-8c8be801c231,2270,2,00:12:25.125,57,25,Interception,96,Slovakia,Other,Slovakia,Milan Škriniar,Left Center Back,"[35.8, 16.8]",0.0,['2dc10ca6-d970-47fb-9757-f6be76504873'],3938640,Won,908,908,6990,True,
f6467d11-7f4e-4fb7-a085-48dfcfffbeef,2542,2,00:22:23.610,67,23,Interception,111,Slovakia,From Throw In,Ukraine,Mykhailo Mudryk,Left Midfield,"[42.3, 3.7]",0.0,['7170f745-ce5e-438e-a5a9-8b4a073f276d'],3938640,Success In Play,908,911,39483,,
046e1f6e-f478-40ea-8010-b56e1b940834,2660,2,00:25:31.992,70,31,Interception,118,Ukraine,Regular Play,Ukraine,Mykola Shaparenko,Right Defensive Midfield,"[55.1, 68.5]",0.0,['b19d10c0-a80d-48d9-b019-3f0d15e4a6da'],3938640,Won,911,911,21294,True,
4200b8d2-2e42-4fc1-9032-8cfed4aab385,3053,2,00:35:28.429,80,28,Interception,135,Slovakia,From Kick Off,Ukraine,Oleksandr Tymchyk,Right Back,"[21.5, 72.5]",0.0,['fac11a66-f522-489e-822f-1515c56b5585'],3938640,Lost Out,908,911,45863,,
77455400-ec46-41e1-8152-1182dfbf368c,3336,2,00:45:33.241,90,33,Interception,152,Slovakia,From Throw In,Ukraine,Mykola Shaparenko,Left Center Midfield,"[30.3, 11.9]",0.0,['d4213bc5-16fd-46ed-9598-aaaa31166b5c'],3938640,Lost Out,908,911,21294,,
d07a2272-2dc5-4fc7-b083-095b08b9bac9,3427,2,00:48:10.495,93,10,Interception,155,Slovakia,Regular Play,Ukraine,Oleksandr Tymchyk,Right Back,"[40.3, 72.7]",0.0,['8bc9b827-92fc-44a8-9f15-d1ec5f7622c4'],3938640,Success In Play,908,911,45863,,
02db1453-c618-4ec1-92ac-1e82ee81177e,34,1,00:00:26.724,0,26,Interception,2,Georgia,From Kick Off,Georgia,Guram Kashia,Center Back,"[71.9, 16.3]",0.0,['ceed5b3b-f8cf-4fa6-bb5f-45440f3e01c0'],3938642,Success In Play,2138,2138,7839,True,
986379a5-17af-4349-b7d3-66dfaadaaf68,69,1,00:01:03.810,1,3,Interception,4,Czech Republic,Regular Play,Georgia,Giorgi Kochorashvili,Left Defensive Midfield,"[75.5, 20.7]",0.0,['88f71b0b-fd15-4784-bd0e-ea98f855fede'],3938642,Lost In Play,912,2138,41202,,
