id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,clearance_head,clearance_body_part,possession_team_id,team_id,player_id,out,clearance_right_foot,clearance_aerial_won,clearance_left_foot,clearance_other,off_camera
44a78296-7e31-46ed-959f-83f643cfbc89,1483,1,00:46:24.086,46,24,Clearance,81,Slovakia,From Free Kick,Romania,Nicușor Silviu Bancu,Left Back,"[14.4, 33.0]",0.0,True,['45adf839-aadc-4c50-a790-f3c2314dc079'],3930183,,Left Foot,908,905,34600,,,,True,,
2666033b-f571-4ed9-8d15-e8d30cf2e01f,1628,2,00:02:04.194,47,4,Clearance,87,Slovakia,From Corner,Romania,Denis Mihai Drăguş,Center Forward,"[5.6, 35.1]",0.0,True,['082fbf51-d3f7-4224-95f1-a59bfb5b024b'],3930183,True,Head,908,905,31193,,,,,,
66313233-2ce9-4262-85e2-0dffb8428bff,1704,2,00:04:22.732,49,22,Clearance,92,Slovakia,From Free Kick,Romania,Radu Drăgușin,Right Center Back,"[4.2, 43.3]",0.0,True,['ef1351b8-e4a0-4ec5-bd9b-54c091c78356'],3930183,,Right Foot,908,905,39615,,True,,,,
9936e25d-36c1-458f-838c-be0553349741,1725,2,00:04:51.163,49,51,Clearance,93,Romania,From Throw In,Slovakia,Denis Vavro,Right Center Back,"[15.3, 40.4]",0.0,True,['b7e99afe-bf99-4e31-ad3a-a6676359f30a'],3930183,,Right Foot,905,908,16298,True,True,,,,
61e2b829-2a19-4c15-aa51-cc53ddcba085,1844,2,00:07:58.722,52,58,Clearance,99,Romania,From Free Kick,Slovakia,Milan Škriniar,Left Center Back,"[34.6, 61.7]",0.0,True,['fdf1de84-54d9-4d6a-83af-bde98c8a1df3'],3930183,,Right Foot,905,908,6990,,True,,,,
4a86fcdc-3aea-4491-8dac-c8b709b5992b,2005,2,00:14:03.270,59,3,Clearance,107,Romania,From Throw In,Slovakia,Lukáš Haraslín,Left Wing,"[6.4, 8.8]",0.0,True,,3930183,,Right Foot,905,908,7975,,True,,,,
303053e6-b95a-47c1-b275-301451b21c6c,2025,2,00:14:22.530,59,22,Clearance,107,Romania,From Throw In,Slovakia,Dávid Hancko,Left Back,"[9.3, 7.2]",0.0,True,['8fd6398c-b841-4d9a-bca4-90325242f7ca'],3930183,,Left Foot,905,908,16879,True,,,True,,
12f924c9-1816-4d25-84ae-a132722d5a40,2079,2,00:15:11.396,60,11,Clearance,110,Romania,Regular Play,Slovakia,Ivan Schranz,Right Wing,"[16.5, 46.2]",0.0,True,,3930183,True,Head,905,908,28032,,,,,,
7009d1ee-a108-437b-a094-89a670640fad,2195,2,00:18:20.959,63,20,Clearance,115,Slovakia,From Free Kick,Romania,Andrei Burcă Andonie,Left Center Back,"[4.8, 39.1]",0.0,True,,3930183,True,Head,908,905,31908,,,,,,
15e7a2d0-2e5d-4ab3-9327-ea12eef0fb66,2377,2,00:24:29.337,69,29,Clearance,122,Romania,Regular Play,Slovakia,Milan Škriniar,Left Center Back,"[41.7, 14.8]",0.0,True,"['3b95c067-8c09-435a-8820-9c55ba3b1e07', 'f73e8bac-db37-4748-be8a-73144ad78d79']",3930183,True,Head,905,908,6990,True,,True,,,
08445500-3fce-4ae8-8dd6-93515fd348e1,2525,2,00:28:22.057,73,22,Clearance,131,Romania,Regular Play,Slovakia,Denis Vavro,Right Center Back,"[8.9, 46.1]",0.0,True,['b6c40ad5-cd50-4842-b48e-b98d8ec0c3f3'],3930183,,Right Foot,905,908,16298,True,True,,,,
1935e5b5-0654-4388-ad04-f0a8952e821d,2630,2,00:32:25.559,77,25,Clearance,139,Slovakia,From Throw In,Romania,Andrei Burcă Andonie,Left Center Back,"[15.4, 9.3]",0.0,True,"['48fab489-99a7-4584-b7b6-d2995ddefe7b', 'b2956025-3fbc-4e8d-93a2-045a7f0d0da6']",3930183,True,Head,908,905,31908,,,True,,,
75494ba9-0396-40b7-b27f-dfebcc2eac19,2637,2,00:32:29.008,77,29,Clearance,139,Slovakia,From Throw In,Romania,Radu Drăgușin,Right Center Back,"[4.3, 26.0]",0.0,True,['995340d0-a35f-40ad-ac2a-86d9955824df'],3930183,True,Head,908,905,39615,,,,,,
8a5032e2-a222-4d4b-85c7-379f43b449a2,2685,2,00:35:04.190,80,4,Clearance,142,Slovakia,From Free Kick,Romania,Nicușor Silviu Bancu,Left Back,"[12.6, 28.0]",0.0,True,['95b1fc49-9fe2-43f4-b05e-74cd591ccd5c'],3930183,True,Head,908,905,34600,True,,,,,
ac86542a-940a-4949-8809-804a0c90f87d,2695,2,00:36:24.728,81,24,Clearance,144,Slovakia,From Corner,Romania,Andrei Burcă Andonie,Left Center Back,"[7.9, 44.6]",0.0,True,"['071dbc42-2582-4496-976e-009918f85d99', '4447d7bc-6251-4456-b012-2c86abe7bdbb']",3930183,True,Head,908,905,31908,,,True,,,
f49b5059-2e66-4024-8829-09e730a74df9,2713,2,00:37:25.594,82,25,Clearance,145,Slovakia,From Free Kick,Romania,Nicolae Claudiu Stanciu,Center Attacking Midfield,"[14.0, 37.1]",0.0,True,,3930183,,Left Foot,908,905,10916,True,,,True,,
cc0dace2-07c7-4910-ade1-bbfd98fe272a,2790,2,00:39:46.867,84,46,Clearance,151,Romania,From Throw In,Slovakia,Ondrej Duda,Left Center Midfield,"[4.3, 19.9]",0.0,True,,3930183,,Left Foot,905,908,8967,True,,,True,,
042b8214-5f38-4d65-8119-f6520bc06d98,2830,2,00:45:17.109,90,17,Clearance,157,Romania,From Goal Kick,Romania,Nicolae Claudiu Stanciu,Center Attacking Midfield,"[61.6, 43.1]",0.0,True,['df6b7eed-d4d3-49b1-89bd-cf75f7b1706f'],3930183,,Right Foot,905,905,10916,,True,,,,
2c23fbd0-9262-4686-a4f1-3942c738a107,2868,2,00:47:41.492,92,41,Clearance,159,Slovakia,From Goal Kick,Romania,Marius Mihai Marin,Left Defensive Midfield,"[20.4, 72.6]",0.0,True,['6665ee6b-722a-4f1c-b17f-63a9b523f4f5'],3930183,,Right Foot,908,905,30913,True,True,,,,
69e9184e-8f59-40c7-83ec-773922e58267,379,1,00:08:28.600,8,28,Clearance,18,England,Regular Play,Slovenia,Vanja Drkušić,Right Center Back,"[19.9, 53.0]",0.0,True,,3930181,,Right Foot,768,944,205932,,True,,,,
a2d9b25c-0eb1-464b-8fc7-d809003a28bb,849,1,00:20:30.556,20,30,Clearance,33,Slovenia,From Free Kick,England,Marc Guehi,Left Center Back,"[31.3, 19.9]",0.0,True,['c2609a04-2866-4464-bc98-81c01dafbf26'],3930181,True,Head,944,768,34526,,,,,,
4abf4c36-3aaa-4651-b57e-48c4d7849dd7,980,1,00:23:47.395,23,47,Clearance,39,England,From Throw In,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[22.3, 48.6]",0.0,True,,3930181,,Right Foot,768,944,31968,,True,,,,
1b1b4d9f-b761-42d6-8dd8-a93f387f77a7,1040,1,00:24:37.428,24,37,Clearance,40,Slovenia,Regular Play,England,John Stones,Right Center Back,"[41.4, 71.3]",0.0,True,"['908dd29e-e085-4a46-85aa-f94ac4867dd9', 'aaa90f55-c165-44a7-98b9-f06923ec0171']",3930181,,Right Foot,944,768,3244,,True,,,,
b8a7bec8-1893-4866-bb83-209a41305f8f,1263,1,00:29:18.716,29,18,Clearance,48,England,From Keeper,Slovenia,Erik Janža,Left Back,"[4.0, 30.3]",0.0,True,['0c5e756c-9cc0-4c42-bcc3-1b3f8114d2d8'],3930181,,Right Foot,768,944,28211,True,True,,,,
d89e9552-eed9-4052-808a-fa8c698048c6,1270,1,00:30:15.523,30,15,Clearance,49,England,From Corner,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[10.7, 48.3]",0.0,True,,3930181,True,Head,768,944,31968,,,,,,
aa0e81d2-ad35-4c51-a756-d2e08d497609,1540,1,00:36:00.433,36,0,Clearance,58,Slovenia,Regular Play,England,Kieran Trippier,Left Back,"[3.6, 30.4]",0.0,True,,3930181,,Right Foot,944,768,3308,,True,,,,
a31dc1f6-d25a-4e32-8301-638349747bcb,1757,1,00:40:59.800,40,59,Clearance,64,England,Regular Play,Slovenia,Erik Janža,Left Back,"[82.3, 10.8]",0.0,True,['57c65fc6-d30b-40c4-9408-66e37e6fa62a'],3930181,True,Head,768,944,28211,True,,,,,
d4a365d7-0f53-486f-b030-5acd3f2c31f1,2144,2,00:04:06.375,49,6,Clearance,72,England,From Corner,Slovenia,Vanja Drkušić,Right Center Back,"[7.0, 41.4]",0.0,True,['4841be31-8498-425e-a620-ca826c5f47c9'],3930181,True,Head,768,944,205932,,,,,,
af67c565-b0e4-4848-a810-fd09ee77ffa0,2207,2,00:05:27.450,50,27,Clearance,75,England,From Corner,Slovenia,Jaka Bijol,Left Center Back,"[8.4, 39.5]",0.0,True,['eb7f5ec7-14a1-48c3-82db-f3f114212d1f'],3930181,,Right Foot,768,944,16047,,True,,,,
0a90cc02-0766-4a5e-8412-77ed49ead1ec,2208,2,00:05:29.862,50,29,Clearance,75,England,From Corner,Slovenia,Vanja Drkušić,Right Center Back,"[13.0, 45.2]",0.0,True,,3930181,True,Head,768,944,205932,,,,,,
3433bdd5-3dc4-4a5d-9d11-8e47c10e9445,2215,2,00:05:56.168,50,56,Clearance,76,Slovenia,From Goal Kick,England,Declan Rice,Left Defensive Midfield,"[59.1, 14.3]",0.0,True,"['423ac6e3-c702-4852-9473-38a8f62579e4', 'e180ad4e-c155-4ff7-88e1-058454370c40']",3930181,True,Head,944,768,3943,True,,True,,,
9397ef88-7381-48b9-aead-1605508ddfbf,2425,2,00:11:29.449,56,29,Clearance,85,England,From Free Kick,Slovenia,Jaka Bijol,Left Center Back,"[7.3, 40.3]",0.0,True,['42b3c36e-5c89-45fc-88da-ea9e082f55a6'],3930181,True,Head,768,944,16047,,,,,,
5d4c554c-7a54-4c7b-8b86-0d687294a443,2429,2,00:11:33.645,56,33,Clearance,85,England,From Free Kick,Slovenia,Vanja Drkušić,Right Center Back,"[4.2, 33.1]",0.0,True,['5baa73ed-4769-4c9f-97bc-49563ba1141b'],3930181,True,Head,768,944,205932,True,,,,,
c98a264c-66ce-462e-baf4-37508d10283a,2438,2,00:12:06.520,57,6,Clearance,86,England,From Corner,Slovenia,Benjamin Šeško,Left Center Forward,"[1.8, 44.6]",0.0,True,['fbf7fa8e-e1ba-4c0f-9b26-7d4d221a497f'],3930181,True,Head,768,944,38759,,,,,,
f6a78835-ff49-4ca1-9b35-6f8c62d62daa,2478,2,00:13:53.126,58,53,Clearance,88,England,Regular Play,Slovenia,Jaka Bijol,Left Center Back,"[15.8, 27.1]",0.0,True,['cdc16ab1-ff70-406f-ad76-894d8766aa62'],3930181,True,Head,768,944,16047,,,,,,
2525a760-0529-43f1-98e5-6d1bfaa90993,2658,2,00:17:36.341,62,36,Clearance,91,Slovenia,From Free Kick,England,John Stones,Right Center Back,"[34.2, 18.7]",0.0,True,"['62455de0-beca-44f0-ab90-a06bb6676354', 'bb1b249b-2fa4-4a5c-8b25-dee380b4608b']",3930181,,Right Foot,944,768,3244,True,True,,,,
be7db873-c4af-4fbb-9d42-719feb4f39e1,2874,2,00:22:34.443,67,34,Clearance,96,England,Regular Play,Slovenia,Vanja Drkušić,Right Center Back,"[22.1, 49.0]",0.0,True,,3930181,,Left Foot,768,944,205932,,,,True,,
2e887ea1-3fba-4266-a807-4193b6faa610,3190,2,00:32:44.762,77,44,Clearance,108,England,Regular Play,Slovenia,Žan Karničnik,Right Back,"[3.8, 45.6]",0.0,True,['ca72b0a7-9436-4cd9-b442-0e09e7d6ed06'],3930181,,Right Foot,768,944,137487,True,True,,,,
dc0afc11-e326-4fdb-ad33-97b5a0537005,3260,2,00:35:05.037,80,5,Clearance,112,England,Regular Play,Slovenia,Timi Elšnik,Left Defensive Midfield,"[17.1, 19.8]",0.0,True,,3930181,,Left Foot,768,944,15896,,,,True,,
e0bb5cc4-b48c-470c-b81c-81f499e430fa,3386,2,00:38:06.395,83,6,Clearance,117,England,Regular Play,Slovenia,Jaka Bijol,Left Center Back,"[10.9, 39.2]",0.0,True,['72f72a2a-877d-42b4-804c-d7cc58c24b07'],3930181,,Right Foot,768,944,16047,,True,,,,
0bcac7ce-4185-40ab-92a3-fe838cd798a9,3545,2,00:43:14.036,88,14,Clearance,127,England,From Free Kick,Slovenia,Jaka Bijol,Left Center Back,"[6.4, 38.1]",0.0,True,"['0c176f01-f7a2-4477-82da-b132a9608da9', '983b9456-9c86-410e-81fb-e6eca909167e']",3930181,True,Head,768,944,16047,,,True,,,
828f0c4f-a2d4-4d20-ab38-ad43018d65ef,3628,2,00:47:05.409,92,5,Clearance,134,Slovenia,From Keeper,England,Marc Guehi,Left Center Back,"[37.2, 22.9]",0.0,True,['5998d411-72aa-4f29-be5f-93707b25bc90'],3930181,True,Head,944,768,34526,True,,,,,True
495bdcdb-29fb-41c0-be64-8ddf41fe3728,3684,2,00:48:57.264,93,57,Clearance,138,Slovenia,From Goal Kick,England,Kobbie Mainoo,Right Defensive Midfield,"[45.6, 34.1]",0.0,True,['3473d058-b7a0-4b52-851e-6694edb6af86'],3930181,True,Head,944,768,99174,,,,,,
bcd45f10-0c92-47fb-9c0c-63652c510990,239,1,00:04:42.895,4,42,Clearance,5,Croatia,From Corner,Italy,Giovanni Di Lorenzo,Right Wing Back,"[4.0, 48.3]",0.0,True,['df0f5bd1-1e09-4031-a562-082ec39def80'],3930178,True,Head,785,914,11514,True,,,,,
f8f3048f-27bd-4867-a6d0-cd8b88b17184,387,1,00:06:57.037,6,57,Clearance,10,Italy,Regular Play,Croatia,Marin Pongracic,Left Center Back,"[7.2, 36.4]",0.0,True,['718162df-07ca-479f-a5b2-bfc4e673e403'],3930178,,Left Foot,914,785,8773,True,,,True,,
6547235a-2f50-42c9-9f34-07531fdfedd2,729,1,00:12:09.410,12,9,Clearance,19,Croatia,Regular Play,Italy,Matteo Darmian,Right Center Back,"[4.4, 38.4]",0.0,True,['938b925b-f57a-46dc-8d99-0f6f657fc586'],3930178,,Left Foot,785,914,4587,True,,,True,,
9ff81831-ba24-4765-88fb-1d5ff50ca58f,813,1,00:14:27.220,14,27,Clearance,22,Italy,From Corner,Croatia,Mario Pašalić,Left Wing,"[5.1, 35.8]",0.0,True,['1ab6a489-8515-466c-a6bb-ad0165af06fd'],3930178,,Left Foot,914,785,11603,,,,True,,
e3fd2ecc-612d-4b49-9ee5-7e640b476c29,1072,1,00:19:53.205,19,53,Clearance,26,Italy,From Free Kick,Croatia,Marin Pongracic,Left Center Back,"[18.4, 36.6]",0.0,True,"['2c672adc-808d-4396-87a3-be67fabe4aa5', 'fc93a01e-d55c-447b-9dbd-e331b1956a83']",3930178,True,Head,914,785,8773,,,True,,,
58e03395-00fc-4a64-8944-1baab256e918,1073,1,00:19:54.844,19,54,Clearance,26,Italy,From Free Kick,Croatia,Joško Gvardiol,Left Back,"[13.8, 28.7]",0.0,True,,3930178,,Left Foot,914,785,33018,,,,True,,
99d73c98-a496-44b3-90cb-6bccea33f05b,1119,1,00:21:38.942,21,38,Clearance,27,Italy,From Corner,Croatia,Marcelo Brozović,Center Defensive Midfield,"[4.1, 34.5]",0.0,True,['27c5ea0e-9110-4784-b806-82574e32aa3c'],3930178,True,Head,914,785,5469,,,,,,
b3e5784b-b998-44fd-99d2-2ebadec0404e,1164,1,00:23:25.731,23,25,Clearance,29,Croatia,From Goal Kick,Italy,Alessandro Bastoni,Center Back,"[61.7, 33.1]",0.0,True,"['983e004c-cd75-4a9d-88fd-1bcbd9c5bd18', 'f30e316a-bf21-4f47-8182-73fe1937a778']",3930178,True,Head,785,914,7480,,,True,,,
643d9dbc-5e69-4fbd-affa-f2057dcf9cb0,1295,1,00:26:23.542,26,23,Clearance,35,Italy,From Corner,Croatia,Mario Pašalić,Left Wing,"[2.4, 42.6]",0.0,True,['e5d0cc61-25cf-4503-aa51-3444d43f7b42'],3930178,True,Head,914,785,11603,,,,,,
b54d4e7e-531d-4991-8615-19b10e06b937,1307,1,00:27:04.196,27,4,Clearance,36,Italy,From Corner,Croatia,Marcelo Brozović,Center Defensive Midfield,"[2.8, 50.1]",0.0,True,['8b7322bd-0f0d-45cf-ac23-6b4646dd2c22'],3930178,True,Head,914,785,5469,,,,,,
9df834b4-f89a-446d-8801-1a4126526db4,1311,1,00:27:09.353,27,9,Clearance,36,Italy,From Corner,Croatia,Josip Stanišić,Right Back,"[13.9, 54.1]",0.0,True,"['000fc07d-0341-4bd4-a1cc-20d216a8a857', '71162d45-1ed8-4c44-b371-1649e437abb5']",3930178,True,Head,914,785,49337,,,True,,,
25d989b6-67dc-4ceb-ab48-9ae261e742a9,1486,1,00:30:16.849,30,16,Clearance,38,Croatia,From Free Kick,Italy,Lorenzo Pellegrini,Left Center Midfield,"[11.6, 31.4]",0.0,True,,3930178,,Right Foot,785,914,6963,,True,,,,
9373a8bc-3627-415d-89c0-58bb49572d9c,1619,1,00:32:50.548,32,50,Clearance,43,Croatia,Regular Play,Italy,Matteo Darmian,Right Center Back,"[8.2, 39.1]",0.0,True,['6430b45c-cbf8-4e9a-acce-fe619d348de2'],3930178,True,Head,785,914,4587,,,,,,
8aaf700e-041d-4e26-ab66-3eb3a32f54d2,1620,1,00:32:53.739,32,53,Clearance,43,Croatia,Regular Play,Italy,Federico Dimarco,Left Wing Back,"[8.2, 19.4]",0.0,True,,3930178,True,Head,785,914,12255,,,,,,
a76a21ef-7e3c-4894-9a35-3644f89e62de,2228,2,00:00:28.593,45,28,Clearance,69,Croatia,Regular Play,Italy,Alessandro Bastoni,Center Back,"[56.9, 70.5]",0.0,True,['98d5cf84-61fa-49c9-81f9-0a3d839bee84'],3930178,,Right Foot,785,914,7480,,True,,,,
0abd3218-f7cd-453d-96ec-2b79efd21d7a,2338,2,00:03:12.091,48,12,Clearance,75,Croatia,From Free Kick,Italy,Riccardo Calafiori,Left Center Back,"[9.4, 37.7]",0.0,True,"['6d15c47e-a661-4eae-8a5b-8aea5165293f', '84a1f434-7375-459e-8809-5cad7783592a']",3930178,True,Head,785,914,41768,,,True,,,
cf0dfa82-28d2-4e7d-b8d4-a500b9246041,2502,2,00:08:48.355,53,48,Clearance,77,Croatia,Other,Italy,Federico Dimarco,Left Wing Back,"[8.1, 19.7]",0.0,True,,3930178,,Left Foot,785,914,12255,,,,True,,
23d9e470-0ce9-4eff-91a7-ba4d7a402aff,2677,2,00:15:25.227,60,25,Clearance,83,Italy,From Free Kick,Croatia,Marin Pongracic,Left Center Back,"[7.2, 33.0]",0.0,True,['1b8b655a-6358-494a-9bef-50db84c117db'],3930178,,Right Foot,914,785,8773,True,True,,,,
2ad0f556-51ea-4c8e-9723-c64ac9552e76,2684,2,00:16:27.952,61,27,Clearance,85,Croatia,From Goal Kick,Italy,Alessandro Bastoni,Center Back,"[38.7, 40.0]",0.0,True,['f3939a4f-abf9-47fc-afad-410cf9af61bd'],3930178,,Right Foot,785,914,7480,,True,,,,
dd257d12-7d3a-4fa4-9c17-babd7eb640ca,2730,2,00:17:08.521,62,8,Clearance,87,Italy,From Free Kick,Croatia,Joško Gvardiol,Left Back,"[37.5, 7.2]",0.809264,True,,3930178,,Left Foot,914,785,33018,True,,,True,,
f9b795bc-79bf-467a-91ce-64ca04c46a6a,2808,2,00:19:28.453,64,28,Clearance,91,Italy,From Corner,Croatia,Ante Budimir,Center Forward,"[4.3, 33.3]",0.0,True,"['fb0a3ac0-1596-4150-af5f-316584b1a017', 'ff39a6c1-5ff3-4026-b9c4-ce71f7ad9ead']",3930178,True,Head,914,785,8654,,,True,,,
88c1db10-050f-444d-b512-710adf34ddbc,2816,2,00:19:33.542,64,33,Clearance,91,Italy,From Corner,Croatia,Marcelo Brozović,Center Defensive Midfield,"[6.7, 49.7]",0.0,True,['c5cd1070-9df3-4075-a8a9-39f9453e7b4c'],3930178,True,Head,914,785,5469,True,,,,,
769c4c1e-10b3-45e8-b0e2-623e5e022561,2956,2,00:21:59.651,66,59,Clearance,95,Italy,From Throw In,Croatia,Josip Šutalo,Right Center Back,"[16.3, 38.2]",0.0,True,"['ba66477e-4d77-4d73-8e91-bc19e8876438', 'd48ad9b7-2c5e-4952-914e-7ee0040bd16c']",3930178,,Left Foot,914,785,37148,,,,True,,
6287150d-2a17-43b5-96e9-bc7a82871ec0,2988,2,00:23:06.063,68,6,Clearance,96,Italy,From Corner,Croatia,Marin Pongracic,Left Center Back,"[8.4, 42.8]",0.0,True,['abd328a4-2aed-4470-ba9e-1a9517c16fa1'],3930178,True,Head,914,785,8773,,,,,,
85a775dd-3b5a-49f8-a975-e04720186294,3044,2,00:23:56.470,68,56,Clearance,96,Italy,From Corner,Croatia,Josip Šutalo,Right Center Back,"[10.4, 48.1]",0.0,True,['84c7b1d3-31e5-4875-8f8d-71f574f226c4'],3930178,,Right Foot,914,785,37148,True,True,,,,
a2e26271-0b14-4dec-9b9e-febaebc364ce,3099,2,00:27:25.487,72,25,Clearance,99,Italy,From Corner,Croatia,Ante Budimir,Center Forward,"[13.4, 47.6]",0.0,True,"['c1559879-11f1-442f-92db-cabec02b9318', 'dced7f8a-ebdf-4730-9996-0accd60243c3']",3930178,True,Head,914,785,8654,,,True,,,
768d4241-723a-44e4-b686-7b0e32983a36,3166,2,00:28:55.551,73,55,Clearance,100,Italy,From Free Kick,Italy,Alessandro Bastoni,Center Back,"[47.1, 48.0]",0.0,True,['919c056b-1da1-4811-9c98-36bb96f20736'],3930178,True,Head,914,914,7480,,,,,,
f1c33292-05e6-4c98-b7e6-77bd91056bcb,3363,2,00:34:07.577,79,7,Clearance,107,Croatia,From Throw In,Italy,Alessandro Bastoni,Center Back,"[7.9, 39.5]",0.0,True,['130b2405-3439-4f0d-93ae-7a3233cfa0c6'],3930178,True,Head,785,914,7480,True,,,,,
1291f190-3bb8-470a-8c0a-035667870d22,3387,2,00:35:34.702,80,34,Clearance,109,Italy,From Throw In,Italy,Riccardo Calafiori,Left Center Back,"[41.0, 51.1]",0.0,True,['9e435f18-dbe5-4281-aa74-01a1f7982fb4'],3930178,,Left Foot,914,914,41768,,,,True,,
36812c6d-6849-4513-bcfa-5ca315d0bac3,3434,2,00:37:13.513,82,13,Clearance,111,Italy,From Free Kick,Croatia,Luka Ivanušec,Left Center Midfield,"[56.3, 18.8]",0.0,True,['cc03d261-a3b6-44d1-8ff2-09cc60a3b8a7'],3930178,,Left Foot,914,785,28368,,,,True,,
5a2f2ac4-8d12-4ac6-813e-08b3d9175502,3610,2,00:40:35.913,85,35,Clearance,118,Italy,From Keeper,Croatia,Marcelo Brozović,Center Defensive Midfield,"[14.6, 38.8]",0.0,True,['2d3f6abf-163f-484f-9067-f4047df3a815'],3930178,,Right Foot,914,785,5469,True,True,,,,
32bf7d34-27e1-4802-81b8-49d51d8f8fc8,3732,2,00:45:14.460,90,14,Clearance,123,Italy,From Goal Kick,Croatia,Josip Šutalo,Right Center Back,"[19.5, 37.5]",0.0,True,['856c8116-eb7e-4079-8bbb-9db7e0217cbe'],3930178,,Right Foot,914,785,37148,,True,,,,
345d3b45-f30c-4fa9-a64f-ecb72e6d35d2,3799,2,00:46:54.371,91,54,Clearance,127,Italy,From Corner,Croatia,Ivan Perišić,Left Wing Back,"[4.8, 43.5]",0.0,True,"['021e628c-66a1-4a4b-8270-b48acdda0aca', 'a1eb361e-20b7-4412-9f89-d9485d13f987']",3930178,True,Head,914,785,5474,,,True,,,
a79053d7-eb68-470d-9706-c2d31cc80728,3859,2,00:48:41.085,93,41,Clearance,133,Croatia,From Throw In,Italy,Riccardo Calafiori,Left Center Back,"[17.9, 56.9]",0.0,True,['778f04c5-75c9-4c09-a633-78cbc61d163b'],3930178,True,Head,785,914,41768,,,,,,
50ad2039-d6d0-4237-ac13-4f203c481ba3,3948,2,00:51:10.399,96,10,Clearance,137,Italy,From Free Kick,Croatia,Joško Gvardiol,Left Center Back,"[16.3, 31.7]",0.0,True,['297de048-4e8c-4a83-a1e6-22a8e03e81c7'],3930178,,Left Foot,914,785,33018,True,,,True,,
58032a94-474c-4bbe-a9e8-b1315e634fc2,3954,2,00:51:23.923,96,23,Clearance,138,Italy,From Throw In,Croatia,Marin Pongracic,Center Back,"[25.4, 38.8]",0.0,True,['edccad1d-7042-4e57-bb9a-fc769c0fd2f4'],3930178,True,Head,914,785,8773,True,,,,,
0a94250a-f29a-4401-afd8-cd989d6739bc,108,1,00:01:35.992,1,35,Clearance,3,Germany,From Free Kick,Switzerland,Fabian Lukas Schär,Right Center Back,"[14.2, 32.1]",0.0,True,,3930176,,Right Foot,770,773,5537,True,True,,,,
7a501c80-e0c9-4a4b-9b6c-1b8f771160ab,126,1,00:03:08.551,3,8,Clearance,7,Switzerland,From Corner,Germany,Maximilian Mittelstädt,Left Back,"[3.1, 30.3]",0.0,True,['cbc15a3a-5d7f-4051-9d4c-52946a066e7a'],3930176,,Left Foot,773,770,12407,True,,,True,,
3154128b-83a8-4696-a94b-94fec2c155d0,840,1,00:19:42.970,19,42,Clearance,36,Switzerland,From Free Kick,Germany,Kai Havertz,Center Forward,"[11.5, 44.8]",0.0,True,['b9c47657-bf0b-4eb6-9d4e-c2520cf1aaf1'],3930176,True,Head,773,770,8966,,,,,,
5af8724b-dff4-41ce-94c3-3febf208115a,1411,1,00:33:14.669,33,14,Clearance,51,Germany,From Corner,Switzerland,Breel-Donald Embolo,Center Forward,"[8.6, 37.0]",0.0,True,"['3ce49429-a13c-4d22-aca9-617a95751207', '7bd291b9-25e9-419c-a8cc-66b3dbb43469']",3930176,True,Head,770,773,5545,,,True,,,
8064c861-2566-49be-820b-fd8b64752d57,1412,1,00:33:17.387,33,17,Clearance,51,Germany,From Corner,Switzerland,Fabian Lukas Schär,Right Center Back,"[9.2, 38.3]",0.0,True,,3930176,True,Head,770,773,5537,,,,,,
58a4efa3-8d4e-49e7-8204-c093cd97e06d,1649,1,00:39:28.967,39,28,Clearance,61,Germany,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,"[10.4, 35.5]",0.0,True,['688fe1b8-941e-481f-8c5f-0190010231bb'],3930176,,Left Foot,770,773,6983,True,,,True,,
fbb78e69-58b4-43bb-a889-225be488e3e0,1770,1,00:42:34.355,42,34,Clearance,68,Germany,From Free Kick,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,"[8.2, 37.2]",0.0,True,"['cf8a6e3c-aed6-4adf-bea7-6814a0866c5f', 'f9225744-8b41-4c5c-90b8-c9f0a1c228a8']",3930176,True,Head,770,773,5544,,,True,,,
50144359-0cea-4d3b-ae7a-059abc2efa3b,2322,2,00:06:48.512,51,48,Clearance,87,Germany,Regular Play,Switzerland,Fabian Lukas Schär,Right Center Back,"[9.0, 45.8]",0.0,True,"['48f7d77a-ccff-412d-92f2-2fba7da16b48', '6badb5a1-e527-4dae-bd45-91c085b603c6']",3930176,True,Head,770,773,5537,,,True,,,
33a7dd79-ac68-406c-adb8-6a989fda3bcf,2537,2,00:13:09.579,58,9,Clearance,100,Germany,From Corner,Switzerland,Breel-Donald Embolo,Center Forward,"[11.6, 36.9]",0.0,True,['221a665d-060a-4334-8748-fe786da34bf2'],3930176,True,Head,770,773,5545,,,,,,
0e7b9a5a-e59d-473d-b1c0-2a4db167f407,2544,2,00:13:14.644,58,14,Clearance,100,Germany,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,"[15.0, 43.7]",0.0,True,['093c2f4f-0d10-45d8-a666-9830f8338df9'],3930176,True,Head,770,773,3500,,,,,,
