id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,possession_team_id,team_id,player_id,out,miscontrol_aerial_won,off_camera
d836217e-f2b2-4be4-8832-d779bc35b8a2,3357,2,00:40:04.933,85,4,Miscontrol,153,Austria,From Throw In,Austria,Stefan Posch,Right Back,"[94.9, 75.8]",0.0,,,3941022,915,915,11821,True,,True
2097faea-8f29-4cc1-aaed-02ff48e7a0e0,3563,2,00:45:18.146,90,18,Miscontrol,162,Austria,Regular Play,Austria,Marcel Sabitzer,Right Attacking Midfield,"[108.7, 68.9]",0.0,,,3941022,915,915,8518,,,
b3350470-df26-4076-8aad-8d52d30a39f2,3594,2,00:46:41.807,91,41,Miscontrol,164,Turkey,From Throw In,Turkey,Barış Alper Yılmaz,Right Center Forward,"[40.5, 77.7]",0.0,,,3941022,909,909,134209,,,
a5305170-acb7-492b-9e49-3c4dff783bf2,3626,2,00:47:33.773,92,33,Miscontrol,167,Austria,Regular Play,Austria,Nicolas Seiwald,Right Defensive Midfield,"[63.7, 5.4]",0.0,True,['c22cd498-f915-4fda-a3f2-dac9e37f1a17'],3941022,915,915,39460,,,
93900c51-3799-4d0e-bbdc-b16cda6d67c3,45,1,00:00:53.673,0,53,Miscontrol,4,Romania,From Free Kick,Romania,Răzvan Gabriel Marin,Right Center Midfield,"[56.3, 73.3]",0.0,True,['857f346a-fce5-42b0-922a-c71ae767d3f1'],3941021,905,905,16344,,,
4f3da4c2-c588-4c8f-afd2-8bc2ed2f191b,67,1,00:01:03.086,1,3,Miscontrol,4,Romania,From Free Kick,Romania,Denis Mihai Drăguş,Center Forward,"[71.9, 78.7]",0.0,True,['2bd07c53-9772-46b9-b229-9899f42fd3c3'],3941021,905,905,31193,True,,
c465bdcd-2d59-4443-8cbe-d45085f53394,280,1,00:09:30.029,9,30,Miscontrol,19,Romania,From Throw In,Romania,Vasile Mogoș,Left Back,"[104.0, 6.2]",0.0,,,3941021,905,905,30839,,,
4e3b43f6-aeaf-48da-b1c0-7a3939d1dcb4,311,1,00:09:54.372,9,54,Miscontrol,19,Romania,From Throw In,Netherlands,Cody Mathès Gakpo,Left Wing,"[22.9, 17.0]",0.0,,,3941021,905,941,20750,,,
87f20f1b-ce24-4ae6-972a-34fc6393b26f,438,1,00:13:25.434,13,25,Miscontrol,26,Romania,Regular Play,Romania,Denis Mihai Drăguş,Center Forward,"[109.3, 51.1]",0.0,,,3941021,905,905,31193,,,
f5d32892-fb82-4cd1-bfcd-d57acdc6dc48,699,1,00:22:19.140,22,19,Miscontrol,38,Netherlands,From Corner,Netherlands,Memphis Depay,Center Forward,"[116.0, 70.7]",0.0,,,3941021,941,941,2988,True,,
7cdfc56b-10e2-4558-888c-346ca3dcff60,723,1,00:23:05.599,23,5,Miscontrol,40,Netherlands,Regular Play,Netherlands,Memphis Depay,Center Forward,"[78.1, 34.2]",0.0,True,['05b76f4d-aacf-471b-82d1-ac6b8ca625c5'],3941021,941,941,2988,,,
65ffdfa2-ad41-495c-9bb4-7d4364453d70,751,1,00:24:02.316,24,2,Miscontrol,42,Netherlands,From Goal Kick,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[40.3, 50.0]",0.0,,,3941021,941,941,15503,,,
d816dc0b-5b14-4204-9873-dea8d4e82865,1007,1,00:34:09.247,34,9,Miscontrol,52,Romania,From Throw In,Romania,Denis Mihai Drăguş,Center Forward,"[80.3, 27.3]",0.0,,,3941021,905,905,31193,,,
4259e7e3-cfc7-4f07-bd92-940189e59af1,1150,1,00:37:29.724,37,29,Miscontrol,57,Netherlands,Regular Play,Netherlands,Memphis Depay,Center Forward,"[104.4, 39.5]",0.0,,,3941021,941,941,2988,,,
6ab382b2-e8d5-4c26-83f6-a07e90b3c87d,1412,1,00:44:46.050,44,46,Miscontrol,67,Romania,Regular Play,Romania,Răzvan Gabriel Marin,Right Center Midfield,"[48.4, 78.0]",0.0,,,3941021,905,905,16344,True,,
0f39360e-297c-48a4-810c-cf60a143fc93,1475,1,00:46:51.425,46,51,Miscontrol,72,Romania,Regular Play,Romania,Andrei Florin Ratiu,Right Back,"[78.8, 43.2]",0.0,,,3941021,905,905,24861,,,
1ff03dc9-d895-4992-b42b-4c91bb2664ba,1632,2,00:02:59.077,47,59,Miscontrol,83,Romania,From Throw In,Romania,Andrei Florin Ratiu,Right Back,"[77.7, 71.4]",0.0,,,3941021,905,905,24861,True,,
10f203f6-1d7c-47f1-9bf4-ea63a9dacf3b,2336,2,00:26:46.266,71,46,Miscontrol,119,Romania,From Free Kick,Netherlands,Xavi Simons,Center Attacking Midfield,"[56.9, 19.9]",0.0,True,['952e65ef-8b57-4b9c-bdc4-968808321a2f'],3941021,905,941,39167,,,
c9d1d27c-a576-4076-8532-e48f8569ed5c,2361,2,00:27:09.567,72,9,Miscontrol,120,Netherlands,Regular Play,Netherlands,Donyell Malen,Right Wing,"[89.3, 62.2]",0.0,,,3941021,941,941,15582,,,
8fd4311e-6597-48a6-9238-a69f5d20cf16,2617,2,00:34:03.707,79,3,Miscontrol,131,Romania,From Goal Kick,Netherlands,Denzel Dumfries,Right Back,"[10.4, 75.1]",0.0,True,['9cc960ad-04f4-4f52-8fe3-ab0b07c3464e'],3941021,905,941,8125,True,,
5b9f715d-9765-456f-8ff8-5e9e2bf49b4c,2757,2,00:40:05.775,85,5,Miscontrol,140,Netherlands,From Throw In,Netherlands,Joey Veerman,Left Defensive Midfield,"[97.7, 48.3]",0.0,,,3941021,941,941,21633,,,
3c4286a9-7b03-4066-92d1-c930845b1f3a,2860,2,00:41:50.236,86,50,Miscontrol,143,Netherlands,Regular Play,Netherlands,Xavi Simons,Center Attacking Midfield,"[88.4, 38.7]",0.0,,,3941021,941,941,39167,,,
9a246d8d-e674-40c9-82d2-ab95560b50b0,311,1,00:08:20.313,8,20,Miscontrol,16,Portugal,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[87.9, 15.7]",0.0,,,3941020,780,780,5207,,,
de8e551b-bb48-496d-8488-4acf2ef0c661,327,1,00:08:26.510,8,26,Miscontrol,17,Slovenia,Regular Play,Slovenia,Andraž Šporar,Right Center Forward,"[56.6, 67.9]",0.0,,,3941020,944,944,31866,,,
fcce922f-ea51-4e77-a647-5543008c981d,392,1,00:09:21.253,9,21,Miscontrol,19,Slovenia,Regular Play,Slovenia,Žan Karničnik,Right Back,"[11.6, 64.4]",0.0,,,3941020,944,944,137487,True,,
699179a1-c706-467d-b4ea-78bdeb869c9b,526,1,00:12:24.929,12,24,Miscontrol,21,Portugal,From Free Kick,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[85.6, 5.0]",0.0,,,3941020,780,780,18360,,,
c05dabf6-76fd-4eb1-8881-7a68dcffae21,701,1,00:16:35.506,16,35,Miscontrol,27,Portugal,Regular Play,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[84.9, 69.5]",0.0,True,['ba3de994-c518-46f8-b007-46862d2878da'],3941020,780,780,3193,,,
4df0e39c-7e81-495c-b20d-bf14acc234a3,771,1,00:18:13.327,18,13,Miscontrol,31,Slovenia,Regular Play,Slovenia,Petar Stojanović,Right Midfield,"[93.5, 54.0]",0.0,True,['be71f3ae-b0d2-4e0b-9ed2-4ecfe13e0cd0'],3941020,944,944,16528,,,
7ede687d-d74b-43de-b7a3-7349d4d808c7,879,1,00:21:42.669,21,42,Miscontrol,35,Slovenia,From Goal Kick,Portugal,Nuno Mendes,Left Back,"[34.9, 12.9]",0.0,True,['b4b133d8-aa34-46d8-ac4c-4019e7906401'],3941020,944,780,41092,,,
93230962-096c-4e8c-b10f-f8115f09c912,999,1,00:25:48.962,25,48,Miscontrol,40,Slovenia,From Free Kick,Slovenia,Jan Mlakar,Left Midfield,"[91.9, 47.2]",0.0,,,3941020,944,944,31089,,,
acc7d2bc-fb5f-4096-9118-bd8e83f84563,1082,1,00:27:27.631,27,27,Miscontrol,44,Slovenia,Regular Play,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[45.3, 5.1]",0.0,,,3941020,944,780,18360,True,,
f9deff77-3c2e-4472-91b3-a477e7c0f542,1173,1,00:30:19.103,30,19,Miscontrol,49,Portugal,Regular Play,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,"[98.5, 53.6]",0.0,,,3941020,780,780,5204,,,
70c90abb-ef2c-43ee-8324-b41fcb4b753e,1277,1,00:36:26.613,36,26,Miscontrol,62,Portugal,Regular Play,Portugal,Nuno Mendes,Left Back,"[49.6, 13.3]",0.0,,,3941020,780,780,41092,,,
b9fb3ee8-ef59-4999-a16e-c0a267e847d5,1327,1,00:40:24.127,40,24,Miscontrol,67,Slovenia,From Free Kick,Slovenia,Jure Balkovec,Left Back,"[51.1, 4.1]",0.0,,,3941020,944,944,30940,True,,
039e023f-f0a6-42de-849f-9d3c1418ec83,1381,1,00:41:48.662,41,48,Miscontrol,70,Portugal,From Throw In,Portugal,João Pedro Cavaco Cancelo,Right Back,"[78.0, 77.9]",0.0,,,3941020,780,780,7005,True,,
c7f1f4e5-75ec-4d4c-ace6-dfdd031637e9,1877,2,00:08:30.616,53,30,Miscontrol,98,Portugal,Regular Play,Portugal,João Pedro Cavaco Cancelo,Right Back,"[102.2, 52.7]",0.0,,,3941020,780,780,7005,,,
04b47701-df00-4082-9c04-e95684d435ca,2388,2,00:20:47.347,65,47,Miscontrol,114,Portugal,Regular Play,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,"[93.7, 20.7]",0.0,True,['ed625ba2-2b67-4019-8e80-da981a4bffbd'],3941020,780,780,5207,,,
785f7b7e-543e-4c80-a5f2-5b7d9529a9c1,2410,2,00:21:26.110,66,26,Miscontrol,116,Slovenia,From Throw In,Portugal,Rafael Alexandre Conceição Leão,Left Wing,"[78.3, 13.2]",0.0,,,3941020,944,780,18360,,,
674186b6-a535-4ba3-8602-d4aae3d02e5b,2417,2,00:21:31.014,66,31,Miscontrol,116,Slovenia,From Throw In,Slovenia,Benjamin Šeško,Left Center Forward,"[51.4, 57.7]",0.0,,,3941020,944,944,38759,,,
45b9d69d-3d1d-4315-950f-121cc1cb66d4,2679,2,00:29:44.999,74,44,Miscontrol,129,Slovenia,From Goal Kick,Slovenia,Benjamin Šeško,Left Center Forward,"[84.0, 64.0]",0.0,,,3941020,944,944,38759,,,
048b1297-909a-4cb3-8de3-adc930ed1e39,2859,2,00:35:34.593,80,34,Miscontrol,138,Portugal,Regular Play,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[117.6, 52.8]",0.0,,,3941020,780,780,3193,,,
eaa8adab-dc40-466e-8396-4298c4066cff,3208,2,00:48:28.035,93,28,Miscontrol,158,Slovenia,Regular Play,Slovenia,Benjamin Šeško,Left Center Forward,"[94.0, 50.6]",0.0,,,3941020,944,944,38759,,,
2db8256f-161f-4d42-bf56-7aa85a2c8741,3637,3,00:10:30.878,100,30,Miscontrol,180,Portugal,From Free Kick,Portugal,Francisco Fernandes Conceição,Right Wing,"[117.3, 62.8]",0.0,,,3941020,780,780,39624,True,,
78b11ba5-ddd5-42f8-8667-13ba2d3b6bfc,3752,4,00:01:32.088,106,32,Miscontrol,190,Portugal,From Free Kick,Portugal,Rúben Santos Gato Alves Dias,Right Center Back,"[52.3, 72.4]",0.0,True,['aecc2538-8e39-4160-82d6-e8da1c24ef37'],3941020,780,780,5206,,,
a981365a-d670-4cef-be93-e285143c35c9,3839,4,00:05:05.142,110,5,Miscontrol,194,Portugal,From Free Kick,Portugal,Bruno Miguel Borges Fernandes,Right Defensive Midfield,"[38.1, 31.7]",0.0,,,3941020,780,780,5204,,,
5d20a11b-4e99-4489-a88e-4caede1f5791,3977,4,00:09:25.000,114,25,Miscontrol,201,Portugal,From Goal Kick,Portugal,Kléper Laveran Lima Ferreira,Left Center Back,"[46.1, 58.4]",0.0,,,3941020,780,780,20016,,,
1b66fe88-4cc6-4432-83ad-a83fdb8cf082,72,1,00:00:49.309,0,49,Miscontrol,2,France,From Kick Off,Belgium,Jeremy Doku,Left Midfield,"[46.1, 10.0]",0.0,,,3941019,771,782,23650,,,
d78ca921-ed2b-4c34-bd44-3703902d023c,317,1,00:06:18.402,6,18,Miscontrol,9,Belgium,From Throw In,Belgium,Jeremy Doku,Left Midfield,"[22.1, 19.2]",0.0,True,['b4bf8647-d51b-47e5-84d5-6fb86b169dc2'],3941019,782,782,23650,,,
2e857811-23b9-433f-9834-73d91cf889b1,352,1,00:07:06.516,7,6,Miscontrol,10,Belgium,From Goal Kick,Belgium,Yannick Ferreira Carrasco,Right Midfield,"[64.0, 66.5]",0.0,,,3941019,782,782,5633,,,
b6361f6e-696e-48a5-9604-7ac7a23d3b88,609,1,00:11:28.148,11,28,Miscontrol,15,France,From Throw In,France,Dayotchanculle Upamecano,Right Center Back,"[95.9, 72.4]",0.0,True,['4c7cfd6a-2392-4353-8439-63475761992f'],3941019,771,771,8519,True,,
9b694474-1fed-4dd6-99f0-b4bfeccd27c2,614,1,00:12:04.445,12,4,Miscontrol,16,Belgium,From Throw In,Belgium,Ikoma Loïs Openda,Left Center Forward,"[43.9, 3.1]",0.0,,,3941019,782,782,16275,True,,
69173be9-e848-4abd-8f91-6d07256d4da7,1304,1,00:29:38.910,29,38,Miscontrol,36,Belgium,Regular Play,Belgium,Jeremy Doku,Left Midfield,"[91.4, 3.6]",0.0,,,3941019,782,782,23650,True,,
196847bd-c69a-4f96-9ce8-1e47370fc8f0,1378,1,00:31:19.354,31,19,Miscontrol,39,France,From Keeper,France,Adrien Rabiot,Left Center Midfield,"[94.8, 26.3]",0.0,True,['4d7e4e3f-ef1a-433b-b062-ba781c50d7ba'],3941019,771,771,3026,,,
29ba0455-c178-45b8-b75a-4a634e32be72,1513,1,00:35:02.282,35,2,Miscontrol,44,Belgium,From Free Kick,Belgium,Jeremy Doku,Left Midfield,"[105.3, 22.8]",0.0,,,3941019,782,782,23650,,,
ae1851e2-1ae3-44b6-989a-651a6c1014bc,3291,2,00:30:35.308,75,35,Miscontrol,109,France,Regular Play,Belgium,Jan Vertonghen,Left Center Back,"[72.3, 70.7]",0.0,True,['8c0ff2f5-81e5-4317-ad96-a47194470ec0'],3941019,771,782,3077,True,,
9cc4f9eb-3b35-4377-b565-ce607aa250c8,3843,2,00:45:24.867,90,24,Miscontrol,131,Belgium,Other,Belgium,Dodi Lukebakio,Right Back,"[99.3, 67.7]",0.0,,,3941019,782,782,12306,,,
9de599cf-8880-4754-b349-5bee217179f8,3921,2,00:47:19.550,92,19,Miscontrol,134,France,Regular Play,France,Theo Bernard François Hernández,Left Back,"[37.4, 7.8]",0.0,True,['7a621420-2566-434d-8365-2fc570728da7'],3941019,771,771,6704,True,,
f6b22d5d-e8ff-4b25-8c1c-2ce4f4954c74,550,1,00:11:19.385,11,19,Miscontrol,18,Spain,From Corner,Georgia,Giorgi Chakvetadze,Right Center Midfield,"[26.6, 46.5]",0.0,True,['107f7f54-9904-42f5-a911-630c1e0f2f4a'],3941018,772,2138,23646,,,
f649eaf3-bd22-4ce4-b9c2-02013bfd2a59,713,1,00:15:58.421,15,58,Miscontrol,23,Georgia,From Goal Kick,Georgia,Otar Kakabadze,Right Wing Back,"[34.8, 67.3]",0.0,,,3941018,2138,2138,25036,,,True
1b7145f1-482e-4b75-a4a3-ba2fff95271a,742,1,00:16:57.607,16,57,Miscontrol,25,Georgia,From Free Kick,Spain,Pedro González López,Right Center Midfield,"[87.0, 63.4]",0.0,,,3941018,2138,772,30486,,,
2792bae6-2d65-4e5a-8648-f428fbb5e81b,781,1,00:19:01.115,19,1,Miscontrol,28,Spain,Regular Play,Georgia,Georges Mikautadze,Right Center Forward,"[55.8, 73.8]",0.0,,,3941018,772,2138,33234,,,True
4b218737-fd81-4181-a856-9450823696dd,991,1,00:21:55.223,21,55,Miscontrol,33,Spain,Regular Play,Spain,Pedro González López,Right Center Midfield,"[95.2, 38.3]",0.0,True,['4a82158a-f3bc-4bd4-a42b-d30fc78b688f'],3941018,772,772,30486,,,
1ee681c7-4b60-4631-9a8a-bebc67973065,1147,1,00:24:36.721,24,36,Miscontrol,37,Spain,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,"[95.7, 61.3]",0.0,,,3941018,772,772,6765,,,
a99b6b68-ee43-4305-a2a9-76b98829200f,1354,1,00:29:19.267,29,19,Miscontrol,48,Spain,Regular Play,Spain,Pedro González López,Right Center Midfield,"[84.3, 48.2]",0.0,,,3941018,772,772,30486,,,
29bfd4b3-6c13-4b64-975b-7a5a87dfbd56,1364,1,00:29:28.528,29,28,Miscontrol,48,Spain,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[25.1, 51.7]",0.0,,,3941018,772,772,5721,,,
a25a3710-5578-40f5-a5d3-6b49c0b29467,1393,1,00:29:59.427,29,59,Miscontrol,50,Spain,Regular Play,Georgia,Otar Kakabadze,Right Wing Back,"[47.7, 65.0]",0.0,,,3941018,772,2138,25036,,,
dbdb6594-1e8d-458b-acb8-c6748cccfa1a,1438,1,00:30:50.320,30,50,Miscontrol,51,Georgia,From Counter,Georgia,Georges Mikautadze,Right Center Forward,"[101.9, 55.3]",0.0,,,3941018,2138,2138,33234,,,
01616f04-20c2-460c-921a-f5ebe2d8e82a,1504,1,00:32:38.709,32,38,Miscontrol,55,Spain,Regular Play,Spain,Pedro González López,Right Center Midfield,"[78.4, 65.9]",0.0,,,3941018,772,772,30486,,,
3ecdd7f7-7651-4a2a-9ef3-ec362783b2e8,1570,1,00:34:26.987,34,26,Miscontrol,58,Spain,From Goal Kick,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[109.9, 59.3]",0.0,,,3941018,772,772,316046,,,
32e248ff-a1f8-4810-9923-bc1d457b1992,1606,1,00:36:03.294,36,3,Miscontrol,61,Georgia,From Goal Kick,Georgia,Otar Kakabadze,Right Wing Back,"[68.6, 77.3]",0.0,,,3941018,2138,2138,25036,True,,
7313b885-28a3-46db-88ca-08797fc9baaa,1773,1,00:42:43.090,42,43,Miscontrol,69,Georgia,From Throw In,Georgia,Georges Mikautadze,Right Center Forward,"[35.8, 75.5]",0.0,True,['4685e399-414f-4287-87ec-75989473d48e'],3941018,2138,2138,33234,,,
5ba3f5ad-1359-4b19-9cac-879f2993fa62,1821,1,00:43:16.285,43,16,Miscontrol,71,Georgia,Regular Play,Georgia,Luka Lochoshvili,Left Wing Back,"[39.4, 10.6]",0.0,,,3941018,2138,2138,48178,,,
dca60888-2697-41d8-b3c3-2650a7d473f4,2013,2,00:00:51.731,45,51,Miscontrol,80,Georgia,From Goal Kick,Georgia,Sandro Altunashvili,Right Center Midfield,"[49.2, 78.4]",0.0,,,3941018,2138,2138,135844,True,,
468455c5-f1e1-4d6b-83b2-ed735b1630dc,2055,2,00:01:31.757,46,31,Miscontrol,81,Spain,From Throw In,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,"[73.8, 27.5]",0.0,,,3941018,772,772,6765,,,
cc329cb6-b6e7-4448-9345-39d135b3ad06,2128,2,00:02:49.577,47,49,Miscontrol,82,Spain,From Throw In,Spain,Pedro González López,Right Center Midfield,"[93.0, 41.2]",0.0,,,3941018,772,772,30486,,,
55a888ba-0d8e-4851-bb47-2a4984d5b141,2406,2,00:10:55.549,55,55,Miscontrol,92,Spain,From Throw In,Spain,Álvaro Borja Morata Martín,Center Forward,"[66.2, 36.5]",0.0,,,3941018,772,772,3477,,,
667f1c6b-795f-4e08-b80b-581d3c04efa1,2919,2,00:22:21.236,67,21,Miscontrol,105,Spain,Regular Play,Spain,Daniel Olmo Carvajal,Right Center Midfield,"[97.3, 25.1]",0.0,,,3941018,772,772,16532,,,
c79de935-ca58-4e55-8236-a351116ae935,3196,2,00:28:06.058,73,6,Miscontrol,114,Spain,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[94.6, 65.2]",0.0,,,3941018,772,772,5721,,,
97759b1c-bd33-4ca1-9629-15fa38be3ab4,3497,2,00:37:24.604,82,24,Miscontrol,127,Georgia,From Goal Kick,Georgia,Budu Zivzivadze,Right Center Forward,"[54.2, 57.8]",0.0,,,3941018,2138,2138,102372,,,
e71da06d-ae76-4d25-9e2b-0a300ac93007,3609,2,00:40:14.974,85,14,Miscontrol,130,Spain,Regular Play,Spain,Jesús Navas González,Right Back,"[112.4, 77.2]",0.0,,,3941018,772,772,6821,True,,
5d4d4c9c-15b8-45be-8186-33ddfa9c028a,3644,2,00:40:49.722,85,49,Miscontrol,132,Spain,Regular Play,Spain,Alejandro Grimaldo García,Left Back,"[86.7, 18.8]",0.0,,,3941018,772,772,10336,,,
fbafe342-797d-47e5-9ce1-f39c7c02380e,3899,2,00:46:06.253,91,6,Miscontrol,142,Spain,Regular Play,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[57.9, 71.8]",0.0,,,3941018,772,772,6685,,,
e281cc74-ec1d-45b0-86b4-3322dbe94a74,982,1,00:22:04.278,22,4,Miscontrol,31,England,Regular Play,England,Phil Foden,Left Wing,"[110.4, 33.9]",0.0,True,['b88873fb-1048-4bb3-84cc-67968d4a1502'],3941017,768,768,4354,,,
bfb81091-ce84-4065-ab60-ab7e7ffd851e,1405,1,00:33:07.340,33,7,Miscontrol,43,England,Regular Play,Slovakia,David Strelec,Center Forward,"[76.4, 29.5]",0.0,,,3941017,768,908,43976,,,
43928d30-343e-420f-83a3-d77ebe9efd14,1537,1,00:37:26.763,37,26,Miscontrol,50,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[97.9, 77.8]",0.0,True,['7b8bcfa4-1307-417a-9c64-b5c8d84bcfdc'],3941017,768,768,30714,,,
6b388cc7-3c77-439b-b5a6-9221fd8902e9,1625,1,00:42:09.402,42,9,Miscontrol,53,Slovakia,From Goal Kick,Slovakia,David Strelec,Center Forward,"[80.1, 78.6]",0.0,True,['2437f3f6-8019-4433-a540-ae4e0df591eb'],3941017,908,908,43976,True,,
e947bb6e-8b97-4b32-b11c-319c7a7ff6d5,1967,2,00:02:24.961,47,24,Miscontrol,67,Slovakia,From Throw In,Slovakia,David Strelec,Center Forward,"[65.7, 3.2]",0.0,True,['8c64fa61-8530-45da-a2b3-0a75a2ac25c4'],3941017,908,908,43976,,True,
63050644-3486-42f5-8ba0-c3dd75d2b96c,2286,2,00:11:02.429,56,2,Miscontrol,81,England,Regular Play,England,Harry Kane,Center Forward,"[88.0, 27.4]",0.0,,,3941017,768,768,10955,,,
14a06ca6-fac2-44bd-8393-11d34a31c6af,2471,2,00:17:03.782,62,3,Miscontrol,90,Slovakia,From Keeper,Slovakia,Peter Pekarík,Right Back,"[20.8, 53.0]",0.0,,,3941017,908,908,9722,,,
8248696e-c078-4186-b0fc-39684f74d976,2699,2,00:24:22.186,69,22,Miscontrol,98,Slovakia,From Goal Kick,Slovakia,Peter Pekarík,Right Back,"[66.5, 76.4]",0.0,,,3941017,908,908,9722,True,,
32d7b4d3-6f43-498d-8ffe-cbdf62f86498,3072,2,00:34:02.412,79,2,Miscontrol,112,Slovakia,From Keeper,Slovakia,Róbert Boženík,Center Forward,"[72.5, 43.2]",0.0,True,['093ea868-e5e3-4809-b94d-231507cd7217'],3941017,908,908,34904,,True,
8b8521dd-98a6-4fe6-9b87-d97a8bd1caad,3256,2,00:39:02.484,84,2,Miscontrol,121,England,From Free Kick,England,Eberechi Eze,Left Wing,"[94.8, 42.8]",0.0,,,3941017,768,768,9000,,,
0ccdaba2-90d2-4631-841f-1c4980137c4d,3781,3,00:04:20.785,94,20,Miscontrol,148,England,From Goal Kick,England,Harry Kane,Right Center Forward,"[91.3, 57.1]",0.0,,,3941017,768,768,10955,,,
ed6fac43-7f5a-46e9-ad49-fa2d2780ea2a,4163,3,00:13:15.193,103,15,Miscontrol,162,Slovakia,Regular Play,Slovakia,Matúš Bero,Right Wing,"[93.7, 50.2]",0.0,True,['5b88bfa9-1a64-429d-8e19-a6c27a543478'],3941017,908,908,15546,,,
8ca65155-930c-4f44-8461-57f5f60bdfe1,4376,4,00:02:37.730,107,37,Miscontrol,173,Slovakia,Regular Play,Slovakia,Tomáš Suslov,Left Wing,"[83.6, 31.6]",0.0,,,3941017,908,908,35653,,,
676bd0ca-20fd-4612-8781-a5b7e0238185,4407,4,00:04:05.986,109,5,Miscontrol,176,Slovakia,Regular Play,Slovakia,Róbert Boženík,Center Forward,"[87.2, 40.1]",0.0,,,3941017,908,908,34904,,,
e1f8039e-336c-44a0-a9f4-b1c9af9ef657,4668,4,00:14:20.299,119,20,Miscontrol,192,England,From Goal Kick,England,Ivan Toney,Center Forward,"[72.5, 55.2]",0.0,True,['1c537baf-9ad1-4e08-b73e-57b573a10ad0'],3941017,768,768,3834,,,
cd79edf4-366c-4450-8eb7-0a3b5afc5d2f,312,1,00:07:31.216,7,31,Miscontrol,13,Denmark,Regular Play,Denmark,Christian Dannemann Eriksen,Left Attacking Midfield,"[70.0, 35.0]",0.0,,,3930182,776,776,3043,,,
1fe11175-b189-4821-a14b-866d6792fabd,578,1,00:12:53.050,12,53,Miscontrol,23,Serbia,From Throw In,Serbia,Aleksandar Mitrović,Center Forward,"[67.9, 62.0]",0.0,,,3930182,786,786,4269,,,
8b436818-d150-43f9-9126-9abcea037ce1,865,1,00:19:00.911,19,0,Miscontrol,33,Denmark,From Counter,Denmark,Rasmus Winther Højlund,Center Forward,"[98.2, 58.3]",0.0,,,3930182,776,776,51672,,,
8d05b143-bc5b-40c0-917a-8eddf257587d,957,1,00:20:50.287,20,50,Miscontrol,36,Serbia,From Free Kick,Serbia,Ivan Ilić,Right Defensive Midfield,"[35.4, 30.7]",0.0,,,3930182,786,786,30179,,,
f9c7bedf-2ad0-44b1-b19b-9ac5f1246076,971,1,00:21:35.810,21,35,Miscontrol,38,Denmark,From Corner,Denmark,Joachim Andersen,Right Center Back,"[114.5, 33.7]",0.0,True,['9ce6b3cb-90f7-4dc1-878c-0828a1dea8a7'],3930182,776,776,8247,,True,
1661df42-b6b1-4375-a1e6-5422fea33310,998,1,00:23:33.394,23,33,Miscontrol,40,Serbia,From Goal Kick,Denmark,Jonas Older Wind,Right Attacking Midfield,"[55.8, 71.2]",0.0,True,['4b5270dd-092c-44af-a5aa-d79b3046af6d'],3930182,786,776,21261,,,
8e2490e5-2ea0-4505-85be-abde197401cd,1010,1,00:23:53.341,23,53,Miscontrol,41,Serbia,From Free Kick,Serbia,Strahinja Pavlović,Left Center Back,"[57.8, 4.6]",0.0,,,3930182,786,786,27719,True,,
1675fb95-52b1-4eac-9146-e83fa991ce85,1210,1,00:27:59.011,27,59,Miscontrol,47,Serbia,From Free Kick,Denmark,Alexander Hartmann Bah,Right Wing Back,"[10.4, 76.1]",0.0,,,3930182,786,776,24547,True,,
0c9feb56-caff-43fb-84ab-46e06d5efedd,1309,1,00:30:30.566,30,30,Miscontrol,53,Serbia,From Free Kick,Serbia,Aleksandar Mitrović,Center Forward,"[55.9, 20.3]",0.0,,,3930182,786,786,4269,,,
e4a08c7a-78f7-404a-83f9-7a10a1dfd86f,1388,1,00:32:25.534,32,25,Miscontrol,58,Denmark,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,"[84.4, 5.8]",0.0,,,3930182,776,776,16554,,,
dcf3b149-0a4d-4e7c-8086-99934e104b20,1418,1,00:32:50.596,32,50,Miscontrol,58,Denmark,Regular Play,Denmark,Rasmus Winther Højlund,Center Forward,"[87.2, 49.1]",0.0,,,3930182,776,776,51672,,,
4554cae8-2e85-4b54-9a59-5be0ad94788b,1445,1,00:33:32.071,33,32,Miscontrol,61,Denmark,From Throw In,Denmark,Rasmus Winther Højlund,Center Forward,"[93.3, 51.9]",0.0,,,3930182,776,776,51672,,,
